match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_lastManTackle,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_wasFouled,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goodHighClaim
12436946,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,11.0,6.0,,,0.0,4.0,5.0,2.0,6.0,4.0,10.0,,1.0,,,,,,,,,90.0,25.0,8.4,11.0,0.011767,,6,,,,,,1.0,1.0,,1.0,,,,,1.0967,,,3.0,3.0,1.0,,,,4.0,,1.3356,,,1.0,2.0,
12436946,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,True,27.0,24.0,,,0.0,7.0,7.0,17.0,21.0,,2.0,1.0,,2.0,1.0,,,,,,,45.0,40.0,7.0,6.0,0.140783,1.0,0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12436946,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,True,48.0,45.0,3.0,3.0,0.0,11.0,11.0,34.0,37.0,,1.0,,,,4.0,,,,,,,45.0,52.0,7.3,3.0,0.0803971,1.0,0,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,
12436946,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,10.0,2.0,6.6,,8.656e-05,,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436946,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,,,10.0,3.0,6.5,,0.00024219,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,0.0,,,,,,1.0,,,,1.0,,,,,,,1.0,2.0,,1.0,,,0,,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,
12436946,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,home,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,,171919,EUR,739929600,G,1,1,False,65.0,54.0,27.0,17.0,0.0,48.0,52.0,6.0,13.0,,,,1.0,,12.0,,3.0,5.0,1.0,1.0,1.0,90.0,75.0,7.9,11.0,0.00885512,,0,0.0878,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
12436946,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,37.0,30.0,,,0.0,19.0,24.0,12.0,15.0,1.0,1.0,,3.0,,2.0,,,,,,,72.0,48.0,6.6,8.0,0.0215651,,0,,,,,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,
12436946,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,False,49.0,44.0,4.0,1.0,0.0,36.0,41.0,8.0,9.0,,,,4.0,,1.0,,,,,,,90.0,63.0,6.9,7.0,0.00322142,,0,,,,,1.0,2.0,5.0,,,3.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,
12436946,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,68.0,64.0,6.0,4.0,0.0,56.0,58.0,8.0,10.0,1.0,1.0,,5.0,1.0,3.0,1.0,,,,,,90.0,85.0,7.1,4.0,0.0293883,,3,,,,,,2.0,8.0,,1.0,6.0,4.0,,,0.222,,,,,,,,,2.0,,0.9273,,,1.0,,
12436946,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,47.0,41.0,4.0,1.0,0.0,36.0,38.0,5.0,9.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,90.0,59.0,6.9,7.0,0.00752428,,1,,,,,,,1.0,,,1.0,1.0,1.0,2.0,0.1415,3.0,,,,,,,,1.0,,0.1818,,,,,
12436946,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,D,23,23,False,19.0,14.0,3.0,,0.0,10.0,12.0,5.0,8.0,,4.0,,1.0,1.0,3.0,,,,,,,90.0,32.0,6.1,11.0,0.0281498,,1,,,,,1.0,,,1.0,,,,3.0,,0.0237,,,,3.0,,,,,1.0,,0.1959,1.0,1.0,,,
12436946,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,False,36.0,31.0,2.0,1.0,0.0,18.0,20.0,13.0,17.0,,6.0,,2.0,1.0,1.0,,,,,,,84.0,55.0,6.8,13.0,0.239416,1.0,0,,,,,1.0,1.0,2.0,1.0,,,,2.0,,,1.0,,4.0,2.0,,,1.0,,,,,,,,,
12436946,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,,135256,EUR,763257600,M,6,6,False,47.0,43.0,1.0,,0.0,29.0,31.0,15.0,17.0,1.0,3.0,,3.0,3.0,6.0,,,,,,,90.0,70.0,7.5,7.0,0.0299537,1.0,0,,,,True,1.0,2.0,9.0,,,4.0,3.0,1.0,1.0,,,,1.0,2.0,,1.0,2.0,,,,,1.0,,,,
12436946,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,33.0,28.0,5.0,2.0,0.0,19.0,21.0,9.0,12.0,,,,1.0,1.0,4.0,,,,,,,72.0,40.0,6.6,7.0,0.0407923,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,17.0,12.0,5.0,2.0,0.0,7.0,8.0,5.0,9.0,,,,,1.0,2.0,,,,,,,45.0,23.0,7.2,7.0,0.00298033,,1,,,,,,,2.0,,,,,2.0,,0.3446,,,,,,2.0,,,1.0,,0.9741,,,,1.0,
12436946,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,24.0,21.0,2.0,,0.0,8.0,10.0,16.0,17.0,,3.0,,,,4.0,,,,,,,90.0,38.0,7.0,8.0,0.351495,3.0,1,,,,,3.0,,3.0,,,1.0,1.0,2.0,,0.1897,,,1.0,2.0,1.0,2.0,,,,,,3.0,,,,
12436946,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,7,7,True,11.0,5.0,,,0.0,1.0,2.0,4.0,9.0,1.0,1.0,,1.0,,,,,,,,,45.0,15.0,6.9,7.0,0.0152864,1.0,0,,,,,,1.0,3.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,7.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,8.0,,,,,,1.0,,,,,,,18.0,11.0,6.7,5.0,0.00132396,,0,,Mads,Roerslev,,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,14,14,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,18.0,8.0,6.6,2.0,0.00057177,,0,,,,,,,3.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,
12436946,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,10.0,5.0,6.5,1.0,0.0007135,,1,,,,,,,,1.0,1.0,,,1.0,,0.0425,,,,,,,,,,,,,,,,
12436946,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Yunus Konak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Ryan Trevitt,ryan-trevitt,R. Trevitt,M,14,170,114,M,,1177007,EUR,1047427200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ryan Trevitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436946,away,Brentford,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176,425,M,,1410201,EUR,1151452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Jayden Meghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
