match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,stat_aerialLost,stat_shotOffTarget,stat_totalCross,stat_dispossessed,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_lastName,stat_errorLeadToAGoal,stat_lastManTackle,stat_penaltyWon
12437545,home,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,False,24.0,20.0,10.0,6.0,0.0,16.0,18.0,4.0,6.0,1.0,3.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,90.0,32.0,6.4,4.0,0.0023006,0,-1.2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,False,33.0,29.0,3.0,2.0,0.0,9.0,10.0,20.0,23.0,2.0,,1.0,,1.0,,,,,,77.0,48.0,7.3,7.0,0.088591,1,,6.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,0.4867,0.9845,,,,,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,False,22.0,18.0,3.0,2.0,0.0,10.0,13.0,8.0,9.0,2.0,3.0,1.0,,1.0,,,,,,57.0,27.0,6.4,4.0,0.00420601,1,,1.0,,,,1.0,1.0,,,0.1218,,Pau Cubarsí,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,62.0,54.0,12.0,7.0,0.0,22.0,23.0,32.0,40.0,3.0,,6.0,,1.0,,,,,,90.0,66.0,6.3,9.0,0.0149463,1,,1.0,,,,,,,1.0,0.016,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,gerardmaartin,1094827,EUR,1014681600,D,35,35,False,29.0,23.0,,,0.0,8.0,8.0,15.0,23.0,4.0,2.0,,,2.0,,,,,,57.0,38.0,6.4,10.0,0.0243177,1,,1.0,,1.0,,,,,1.0,0.0161,0.2804,Gerard,,,2.0,2.0,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,72.0,67.0,,,0.0,24.0,25.0,43.0,47.0,4.0,,6.0,,1.0,,,,,,90.0,83.0,7.1,8.0,0.0588299,0,,6.0,,,,4.0,2.0,1.0,,,,,1.0,,,2.0,True,2.0,1.0,2.0,,,,,,,,,,,,,
12437545,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,75.0,70.0,7.0,5.0,1.0,15.0,15.0,55.0,62.0,5.0,,6.0,,1.0,,,,,,90.0,91.0,7.7,10.0,0.160341,0,,7.0,1.0,,,2.0,,1.0,3.0,,,,,,2.0,2.0,,1.0,,,2.0,1.0,1.0,3.0,,,,,,,,,
12437545,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,35.0,31.0,2.0,1.0,0.0,2.0,3.0,30.0,35.0,5.0,,7.0,,2.0,,,,,,90.0,65.0,9.1,13.0,0.996737,7,,6.0,7.0,5.0,1.0,,,4.0,2.0,0.3711,0.8179,,,1.0,3.0,,,,,1.0,,4.0,3.0,3.0,1.0,1.0,,,,,,,
12437545,home,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,DaniOlmo,789071,EUR,894499200,M,20,20,False,25.0,24.0,2.0,2.0,0.0,9.0,10.0,17.0,19.0,7.0,,2.0,,2.0,,,,,,77.0,36.0,6.5,6.0,0.0708792,1,,2.0,,,,,,,2.0,0.0319,,,1.0,1.0,4.0,3.0,,,,,1.0,,,2.0,2.0,,,,,,,,
12437545,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,M,11,11,False,39.0,29.0,1.0,,0.0,2.0,2.0,29.0,45.0,5.0,,2.0,,1.0,,,,,,90.0,57.0,7.5,19.0,0.288579,6,,,1.0,2.0,2.0,,,1.0,,2.2567,1.1278,,,4.0,8.0,1.0,,,,,2.0,,,3.0,2.0,,3.0,1.0,,,,,
12437545,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,False,22.0,18.0,,,3.0,9.0,11.0,9.0,11.0,7.0,,1.0,,,,,,,,89.0,44.0,8.0,13.0,0.830336,4,,5.0,1.0,,,1.0,,2.0,3.0,0.8993,,,1.0,1.0,,6.0,,,,,,1.0,2.0,3.0,,3.0,1.0,,,,,,
12437545,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,True,19.0,18.0,,,0.0,8.0,8.0,10.0,12.0,,1.0,1.0,,,,,,,,33.0,24.0,6.6,2.0,0.0233908,0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,True,4.0,4.0,,,0.0,4.0,4.0,,,1.0,1.0,1.0,,1.0,,,,,,33.0,8.0,6.6,,0.00010594,0,,2.0,,,,1.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,
12437545,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,32,32,True,7.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,5.0,2.0,,,,1.0,,,,,,13.0,8.0,6.7,1.0,0.00652573,0,,,,,,,,,,,,Héctor Fort,1.0,,,,,,,,,,,1.0,,,,,,,,,
12437545,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,True,7.0,6.0,,,0.0,,,6.0,7.0,3.0,,1.0,,2.0,,,,,,13.0,9.0,6.5,2.0,0.0536114,0,,,1.0,,,,,,,,,Fermín López,1.0,,,,,,,,,,,2.0,,,,,,,,,
12437545,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,True,3.0,,,,0.0,,,,3.0,,,,,,,,,,,9.0,6.0,6.7,3.0,,1,,3.0,,,,,,,1.0,0.0684,,,,,,,,2.0,,,,,,,,1.0,,,,,,,
12437545,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437545,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
