match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,length,injury,reason,from,confirmed
12421071,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421071,,,,,90,8.0,,1,,,card,Hyun-gyu Oh,False,121590460.0,True,yellow,1010634.0,Hyun-gyu Oh,,,,,
12421071,,2.0,1.0,,90,7.0,,1,,,goal,,,187671601.0,True,regular,1010634.0,Hyun-gyu Oh,,,,,
12421071,,,,,90,0.0,,1,,,injuryTime,,,,,,,,5.0,,,,
12421071,,,,,88,,,3,,,substitution,,,123103744.0,True,regular,,,,False,,,
12421071,,,,,86,,,5,,,card,Rafik Belghali,False,121590557.0,False,yellow,1103488.0,Rafik Belghali,,,Time wasting,,
12421071,,,,,81,,,10,,,substitution,,,123103565.0,False,regular,,,,False,,,
12421071,,1.0,1.0,,76,,,15,,,goal,,,187669599.0,True,penalty,1010634.0,Hyun-gyu Oh,,,,penalty,
12421071,,,,,73,,,18,,,varDecision,,,28302.0,True,penaltyNotAwarded,1010634.0,Hyun-gyu Oh,,,,,False
12421071,,,,,67,,,24,,,substitution,,,123103155.0,False,regular,,,,False,,,
12421071,,0.0,1.0,,60,,,31,,,goal,,,187668365.0,False,regular,338869.0,Kerim Mrabti,,,,,
12421071,,,,,59,,,32,,,substitution,,,123102995.0,True,regular,,,,False,,,
12421071,,,,,59,,,32,,,substitution,,,123102994.0,True,regular,,,,False,,,
12421071,,,,,59,,,32,,,substitution,,,123102993.0,True,regular,,,,False,,,
12421071,,,,,57,,,34,,,card,Mujaid Sadick,False,121589916.0,True,yellow,935309.0,Mujaid Sadick,,,Foul,,
12421071,,,,,46,,,45,,,substitution,,,123102754.0,False,regular,,,,False,,,
12421071,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12421071,,,,,45,,,1,,,card,Patrick Pflücke,False,121589621.0,False,yellow,281283.0,Patrick Pflücke,,,Foul,,
12421071,,,,,45,0.0,,1,,,injuryTime,,,,,,,,3.0,,,,
12421071,,,,,43,,,3,,,substitution,,,123102550.0,True,injury,,,,True,,,
12421071,,,,,36,,,10,,,substitution,,,123102476.0,False,injury,,,,True,,,
12421071,,,,,33,,,13,,,card,Aziz Ouattara Mohammed,False,121589491.0,False,yellow,989070.0,Aziz Ouattara Mohammed,,,Foul,,
