match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12421071,home,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,False,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,2.0,,,,,59.0,18.0,6.4,4.0,0.0159903,1,,,,,1.0,3.0,4.0,,2.0,,,1.0,,1.0,0.4151,1.0,,1.0,,,,,2.0,1.0,1.0,,,1.0,,,,,,
12421071,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,True,39.0,36.0,6.0,5.0,0.0,19.0,21.0,17.0,18.0,1.0,4.0,,,,47.0,45.0,6.8,3.0,0.00765281,0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
12421071,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,7,7,True,11.0,8.0,,,0.0,1.0,1.0,7.0,13.0,,1.0,,,,31.0,23.0,6.7,11.0,0.190154,1,,,3.0,,,3.0,2.0,,2.0,,,,,1.0,0.0148,2.0,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
12421071,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,21.0,21.0,2.0,2.0,0.0,11.0,11.0,10.0,10.0,1.0,1.0,,,,31.0,23.0,6.5,,0.0197036,0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12421071,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,31.0,12.0,8.4,1.0,0.0145335,3,,,,,,1.0,1.0,,1.0,1.0,,,,,0.9173,1.0,3.0,,1.6454,,1.0,,,,,,,,2.0,,,,,
12421071,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,3.0,,,,0.0,,,,3.0,,,,,,10.0,7.0,6.4,5.0,,0,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
12421071,home,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,home,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,away,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,32.0,25.0,15.0,8.0,0.0,19.0,21.0,6.0,11.0,2.0,8.0,2.0,3.0,1.0,90.0,41.0,6.3,8.0,0.00137215,0,0.1029,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,
12421071,away,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,D,77,77,False,37.0,30.0,11.0,6.0,0.0,12.0,15.0,20.0,32.0,1.0,2.0,,,,90.0,69.0,7.1,18.0,0.178493,4,,,10.0,2.0,,6.0,3.0,1.0,1.0,,,1.0,1.0,1.0,0.2951,2.0,1.0,1.0,0.0281,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,
12421071,away,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,50.0,39.0,12.0,8.0,0.0,27.0,33.0,12.0,19.0,5.0,3.0,,,,90.0,71.0,6.9,16.0,0.061371,0,,,2.0,,,2.0,5.0,1.0,,,,,,1.0,,1.0,,2.0,,,,2.0,4.0,4.0,1.0,,,,,,,,,
12421071,away,KV Mechelen,Bas Van den Eynden,,,van-den-eynden-bas,B. V. d. Eynden,D,6,190,66,M,1048359,EUR,1010361600,D,29,29,False,29.0,23.0,6.0,2.0,0.0,17.0,18.0,6.0,11.0,1.0,3.0,,,,45.0,34.0,6.9,6.0,0.00266899,0,,,,1.0,,2.0,3.0,,,,,,,1.0,,1.0,,,,,,,3.0,3.0,,,,,,,,,,
12421071,away,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,31.0,29.0,1.0,1.0,0.0,23.0,23.0,6.0,8.0,5.0,2.0,,,,90.0,42.0,6.1,3.0,0.00325708,0,,Toubaahmed59,,1.0,1.0,2.0,2.0,,,,,,,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0
12421071,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,43.0,32.0,8.0,2.0,0.0,16.0,18.0,16.0,26.0,3.0,3.0,,,,90.0,59.0,7.0,12.0,0.0287649,0,,,1.0,1.0,2.0,2.0,5.0,,,,,,1.0,1.0,,,,,,,,2.0,3.0,3.0,,,,,,,,,,
12421071,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,22.0,16.0,2.0,2.0,0.0,3.0,6.0,13.0,17.0,,1.0,,,,81.0,34.0,7.6,11.0,0.138706,1,,,1.0,,,1.0,3.0,1.0,1.0,1.0,,,,,0.1045,,1.0,2.0,0.054,,,1.0,2.0,2.0,,,,,1.0,,,,,
12421071,away,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,43.0,37.0,4.0,4.0,0.0,19.0,22.0,18.0,22.0,1.0,9.0,,,,90.0,59.0,6.8,13.0,0.0184698,0,,,1.0,,,5.0,4.0,1.0,4.0,2.0,,,,1.0,,1.0,,3.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,
12421071,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,45.0,42.0,9.0,7.0,0.0,11.0,11.0,32.0,37.0,1.0,10.0,,,,90.0,58.0,7.3,8.0,0.170066,3,,,3.0,,,2.0,2.0,,1.0,,,1.0,,1.0,0.1182,1.0,1.0,2.0,0.7793,1.0,,,1.0,1.0,1.0,1.0,True,,,,,,,
12421071,away,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,False,6.0,2.0,1.0,1.0,0.0,,,2.0,6.0,,,,,,36.0,13.0,6.5,6.0,0.0100428,1,,,,1.0,,2.0,2.0,,,,,,,1.0,0.136,,1.0,2.0,0.1388,,,,1.0,,1.0,,,1.0,,,,,,
12421071,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,29.0,23.0,3.0,2.0,1.0,8.0,10.0,16.0,22.0,1.0,3.0,,,,67.0,44.0,7.0,11.0,0.131499,3,,,3.0,1.0,,3.0,2.0,1.0,,,1.0,1.0,,,0.1531,3.0,,2.0,,1.0,1.0,,1.0,,1.0,2.0,,1.0,,,,,,
12421071,away,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,True,21.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,16.0,,1.0,,,,54.0,29.0,6.5,13.0,0.0265352,3,,,,,,2.0,,2.0,,,,1.0,,,0.2599,,,3.0,,,,,,,,2.0,,,,,,,,
12421071,away,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,D,17,17,True,15.0,15.0,,,0.0,6.0,6.0,9.0,11.0,,3.0,,,,45.0,30.0,6.4,3.0,0.00782038,3,,,2.0,,,2.0,3.0,,3.0,2.0,,,,1.0,0.2313,,2.0,,0.5879,,,,1.0,,,1.0,,1.0,,,,,,
12421071,away,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,True,17.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,14.0,,1.0,,,,23.0,21.0,7.0,6.0,0.175427,0,,,2.0,,2.0,,4.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
12421071,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,9.0,5.0,6.4,2.0,0.0102569,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,away,KV Mechelen,Lukas Baert,Lukas Baert,,lukas-baert,L. Baert,D,30,186,25,M,1922893,EUR,1107216000,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,away,KV Mechelen,Elton Yeboah,,,elton-yeboah,E. Yeboah,M,21,185,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,away,KV Mechelen,Isaac Asante,,,isaac-asante,I. Asante,M,34,178,45,M,1014171,EUR,1030579200,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421071,away,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
