match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_errorLeadToAGoal,stat_accurateCross,stat_goals,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12499441,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,12.0,8.0,,,0.0,2.0,3.0,6.0,9.0,1.0,,,71.0,23.0,6.4,8.0,0.013743,1,,,,,3.0,,5.0,1.0,1.0,,1.0,1.0,,,,1.0,0.0257,,p_shicky,2.0,,,,1.0,,,,,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,10.0,8.0,1.0,,0.0,3.0,4.0,5.0,6.0,2.0,,,19.0,17.0,7.2,4.0,0.00707048,1,,,,,2.0,,4.0,1.0,2.0,1.0,,,,,,,0.3945,,amine_ad10,,,,,1.0,,,1.0,,0.4099,,,,1.0,,,,
12499441,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,True,,4.0,3.0,,,0.0,,1.0,3.0,3.0,1.0,,,1.0,6.0,,1.0,0.00481593,0,,Arthur,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7661,M,783126,EUR,851472000,M,16,16,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,1.0,9.0,,2.0,0.0431949,0,,,,,,,2.0,1.0,3.0,1.0,,,,,,,,1.0,EM10Buendia,,,,,,,,,,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,1.0,2.0,,1.0,0.00376757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Andrea Natali,andrea-natali,A. Natali,D,3,186,851,M,1823904,EUR,1201478400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,Andrea Natali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Alejo Sarco,sarco-alejo,A. Sarco,F,8,179,3124,M,1482433,EUR,1136505600,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,Alejo Sarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Kerim Alajbegović,kerim-alajbegovic,K. Alajbegović,F,27,185,4461,M,1425366,EUR,1190332800,F,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,,36.0,19.0,25.0,8.0,0.0,12.0,12.0,7.0,24.0,9.0,2.0,2.0,90.0,45.0,6.4,17.0,0.00568843,0,-1.5094,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0
12499441,away,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,D,15,15,False,,34.0,30.0,1.0,,0.0,19.0,19.0,11.0,17.0,4.0,,,90.0,56.0,7.3,9.0,0.0168967,1,,,,2.0,,,1.0,4.0,,,,3.0,2.0,3.0,1.0,1.0,0.0635,,,3.0,,,1.0,,,,1.0,,0.1083,,,,1.0,,,,
12499441,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,,39.0,31.0,7.0,3.0,0.0,25.0,30.0,6.0,9.0,3.0,,,90.0,53.0,6.2,11.0,0.0120225,1,,,,,2.0,2.0,5.0,4.0,2.0,,,4.0,2.0,2.0,1.0,,0.004,,,1.0,,,1.0,,,1.0,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,,33.0,27.0,3.0,1.0,0.0,23.0,23.0,4.0,10.0,1.0,,,90.0,52.0,6.9,7.0,0.0122816,0,,,,,,3.0,1.0,4.0,,,,12.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,
12499441,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,False,,28.0,22.0,7.0,3.0,0.0,13.0,15.0,10.0,14.0,3.0,,,90.0,53.0,6.8,9.0,0.0406003,0,,,,1.0,1.0,2.0,2.0,10.0,,,,6.0,1.0,7.0,3.0,1.0,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,
12499441,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,D,21,21,False,,17.0,13.0,2.0,1.0,0.0,6.0,7.0,7.0,13.0,4.0,,,75.0,37.0,7.1,11.0,0.0551689,0,,,,3.0,,,5.0,5.0,1.0,,,1.0,4.0,5.0,5.0,,,2.0,,2.0,,1.0,1.0,,,,,3.0,,,,,,,,,
12499441,away,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,,30.0,22.0,7.0,4.0,0.0,7.0,9.0,16.0,24.0,10.0,,,90.0,45.0,6.9,16.0,0.114576,1,,,,3.0,,,5.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0878,2.0,,2.0,,1.0,2.0,1.0,,,1.0,1.0,0.0426,,,1.0,,,,,
12499441,away,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,,41.0,32.0,2.0,1.0,0.0,16.0,19.0,16.0,22.0,3.0,,,85.0,54.0,6.7,12.0,0.00847346,1,,,,,,1.0,1.0,4.0,,,1.0,2.0,,2.0,1.0,1.0,0.0269,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,17,17,False,,51.0,42.0,2.0,1.0,0.0,19.0,22.0,23.0,29.0,6.0,,,90.0,66.0,6.9,13.0,0.0859033,1,,,,,,1.0,5.0,4.0,1.0,1.0,,2.0,1.0,1.0,,1.0,0.0112,1.0,,1.0,,1.0,2.0,1.0,,1.0,,2.0,,,,,,,,,
12499441,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,True,18.0,13.0,,,0.0,5.0,5.0,8.0,13.0,1.0,,,75.0,25.0,6.6,7.0,0.00422218,1,,,,,2.0,2.0,5.0,3.0,,,,1.0,,,,1.0,0.0594,,,2.0,,,1.0,,,1.0,,2.0,,,,,,,,,
12499441,away,VfL Bochum 1848,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184,1892,M,592560,EUR,757382400,F,11,11,False,,17.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,11.0,3.0,,,90.0,23.0,6.0,8.0,0.00479705,1,,,,1.0,1.0,,6.0,,1.0,,,,1.0,,,,0.1847,,,2.0,,,3.0,,1.0,,1.0,1.0,0.207,,,,,2.0,,,
12499441,away,VfL Bochum 1848,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,9,9,True,,2.0,2.0,,,0.0,2.0,2.0,1.0,1.0,,,,15.0,3.0,6.5,,0.33347,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12499441,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,,5.0,3.0,1.0,1.0,0.0,,,3.0,5.0,1.0,,,15.0,5.0,6.6,2.0,0.00913564,0,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12499441,away,VfL Bochum 1848,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,True,,5.0,1.0,1.0,,0.0,1.0,2.0,,3.0,1.0,,,11.0,7.0,6.4,4.0,8.32e-06,1,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.0392,,,,,,,,,1.0,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499441,away,VfL Bochum 1848,Mats Pannewig,mats-pannewig,M. Pannewig,M,24,195,73,M,1197157,EUR,1098921600,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
