match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_totalOffside
14035951,home,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186,1004,M,1131009,EUR,1015459200,G,30,30,False,23.0,22.0,7.0,6.0,0.0,18.0,19.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,90.0,34.0,7.1,1.0,0.00056698,56.951815496493,8.0,33.285,8.715,0,0.04,0.08,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Lewin Blum,,,lewin-blum,L. Blum,D,27,181,164,M,966670,EUR,996192000,D,27,27,False,26.0,21.0,2.0,,0.0,11.0,13.0,10.0,13.0,3.0,3.0,3.0,7.0,4.0,2.0,2.0,,,90.0,57.0,7.2,14.0,0.112258,157.09568083007,14.0,137.235,52.5,0,-0.08,0.09,0.21,7.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Mehdi Boukamir,Mehdi Boukamir,,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,1131463,EUR,1075075200,D,32,32,False,41.0,35.0,6.0,2.0,0.0,28.0,30.0,7.0,11.0,2.0,3.0,4.0,3.0,5.0,1.0,,,,90.0,56.0,7.1,7.0,0.00222529,43.337965175357,8.0,9.45,5.985,0,0.03,0.02,0.24,,,3.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,229,M,1407973,EUR,1049241600,D,95,95,False,54.0,47.0,7.0,2.0,0.0,40.0,43.0,7.0,11.0,1.0,4.0,3.0,8.0,2.0,5.0,1.0,,,90.0,67.0,7.3,10.0,0.00907542,119.48477993766,15.0,66.15,11.55,2,0.1,0.04,0.21,,,,3.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,0.1071,-0.3,,,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,False,52.0,40.0,8.0,4.0,0.0,25.0,29.0,15.0,23.0,2.0,2.0,5.0,6.0,1.0,5.0,2.0,,,83.0,81.0,7.1,20.0,0.0116084,115.044471422,16.0,56.595,20.055,0,0.07,0.04,-0.01,5.0,,2.0,2.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,False,49.0,43.0,7.0,3.0,0.0,16.0,18.0,27.0,31.0,,1.0,6.0,6.0,,6.0,,,,90.0,68.0,7.0,12.0,0.0345551,240.95271791533,28.0,138.705,24.99,3,0.05,0.29,-0.07,3.0,,1.0,1.0,1.0,,,2.0,,2.0,,1.0,2.0,,0.1705,-0.04,6.0,4.0,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,290,M,1097542,EUR,1048982400,M,5,5,False,65.0,48.0,12.0,7.0,0.0,30.0,37.0,18.0,28.0,,3.0,4.0,7.0,,13.0,,,,90.0,80.0,7.4,21.0,0.269235,136.66974693098,16.0,76.02,24.15,1,0.25,0.11,0.24,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,,2.0,2.0,1.0,,,0.0154,-0.01,1.0,1.0,1.0,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,False,21.0,15.0,2.0,,0.0,4.0,4.0,11.0,17.0,,2.0,1.0,6.0,3.0,4.0,1.0,,,62.0,36.0,7.6,11.0,0.0368255,159.62706602276,13.0,115.185,28.98,1,-0.05,0.36,0.22,3.0,,,1.0,,1.0,,,,1.0,,1.0,,,0.1201,0.01,3.0,2.0,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,M,14,14,False,34.0,28.0,5.0,4.0,0.0,10.0,11.0,18.0,23.0,1.0,2.0,2.0,3.0,1.0,3.0,,,,90.0,50.0,7.5,13.0,0.149556,60.537115343604,7.0,33.6,19.74,4,0.37,0.3,0.14,6.0,2.0,,,,2.0,1.0,,,,,1.0,1.0,,0.2476,0.07,2.0,1.0,,2.0,0.2696,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,10,10,False,46.0,36.0,3.0,2.0,0.0,12.0,17.0,24.0,29.0,,1.0,6.0,9.0,1.0,5.0,4.0,,,89.0,74.0,7.6,20.0,0.381848,175.44345877012,17.0,112.875,27.615,0,0.51,0.19,-0.07,5.0,3.0,1.0,1.0,1.0,3.0,4.0,,,1.0,3.0,,,,,,5.0,3.0,1.0,,,True,,,,,,,,,
14035951,home,RC Sporting Charleroi,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,21,21,False,29.0,14.0,,,0.0,3.0,4.0,11.0,25.0,5.0,12.0,8.0,13.0,,2.0,,,,90.0,36.0,6.9,15.0,0.0949747,28.430814769645,3.0,23.625,8.505,3,-0.08,0.26,-0.05,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,0.6529,-0.6,,,,2.0,0.5616,,2.0,,,,,,,,
14035951,home,RC Sporting Charleroi,Jakob Napoleon Romsaas,Jakob Napoleon Romsaas,,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187,202,M,1198306,EUR,1084665600,M,8,8,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,1.0,,2.0,1.0,,1.0,,,,28.0,16.0,6.6,5.0,0.0235809,4.0542599817969,1.0,-2.1,-2.1,1,0.06,-0.14,0.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,0.0459,0.02,,,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Jules Gaudin,,,jules-gaudin,J. Gaudin,D,23,180,64,M,1119498,EUR,957830400,D,23,23,True,11.0,10.0,1.0,,0.0,5.0,5.0,5.0,6.0,,1.0,,2.0,,1.0,1.0,,,11.0,16.0,6.9,3.0,0.0986368,18.446758252766,3.0,-0.94500000000001,3.885,0,0.21,-0.23,0.13,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14035951,home,RC Sporting Charleroi,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,25,25,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,1.0,3.0,,,2.321e-05,,,,,1,,,,,,,,,,,,,,,1.0,,,0.0608,,,,,,,,,,,,,,,,
