match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,description,length,confirmed,injury
10408394,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10408394,,,,,90,6.0,,1,,,card,José Luis Gayà,Foul,False,120658537.0,True,yellow,227922.0,José Luis Gayà,,,,
10408394,,,,,90,1.0,,1,,,inGamePenalty,,goalkeeperSave,,118417278.0,True,missed,909119.0,Hugo Duro,Goalkeeper save,,,
10408394,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,,
10408394,,,,,90,,,1,,,varDecision,,,,15914.0,True,penaltyNotAwarded,851282.0,Thierry Correia,,,False,
10408394,,,,,87,,,4,,,card,Aimar Oroz,Foul,False,120658527.0,False,yellow,985329.0,Aimar Oroz,,,,
10408394,,,,,87,,,4,,,varDecision,,,,15913.0,False,redCardGiven,985329.0,Aimar Oroz,,,False,
10408394,,,,,82,,,9,,,substitution,,,,121619413.0,True,regular,,,,,,False
10408394,,,,,82,,,9,,,substitution,,,,121619414.0,True,regular,,,,,,False
10408394,,,,,78,,,13,,,substitution,,,,121619387.0,False,regular,,,,,,False
10408394,,,,,78,,,13,,,substitution,,,,121619388.0,False,regular,,,,,,False
10408394,,1.0,0.0,,74,,,17,,,goal,,,,168323409.0,True,regular,851596.0,Justin Kluivert,,,,
10408394,,,,,73,,,18,,,substitution,,,,121619353.0,False,regular,,,,,,False
10408394,,,,,73,,,18,,,substitution,,,,121619352.0,False,regular,,,,,,False
10408394,,,,,72,,,19,,,substitution,,,,121619351.0,True,regular,,,,,,False
10408394,,,,,71,,,20,,,card,Hugo Duro,Argument,False,120658479.0,True,yellow,909119.0,Hugo Duro,,,,
10408394,,,,,68,,,23,,,card,Lucas Torró,Foul,False,120658464.0,False,yellow,187313.0,Lucas Torró,,,,
10408394,,,,,66,,,25,,,substitution,,,,121619299.0,False,regular,,,,,,False
10408394,,,,,58,,,33,,,substitution,,,,121619264.0,True,regular,,,,,,False
10408394,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10408394,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,,
10408394,,,,,36,,,10,,,card,Chimy Ávila,Foul,False,120658345.0,False,yellow,789381.0,Chimy Ávila,,,,
10408394,,,,,22,,,24,,,varDecision,,,,15909.0,False,redCardGiven,294377.0,Sergio Herrera,,,False,
10408394,,,,,16,,,30,,,card,Juan Cruz,Foul,False,120658286.0,False,yellow,897902.0,Juan Cruz,,,,
10408394,,,,,3,,,43,,,card,David García,Foul,False,120658246.0,False,yellow,591136.0,David García,,,,
