match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork
11391087,home,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,True,28.0,16.0,19.0,7.0,11.0,13.0,5.0,15.0,2.0,6.0,4.0,6.0,90.0,41.0,7.7,12.0,0.0,0.0,0.00090476,0,0.7747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391087,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,False,,31.0,25.0,5.0,4.0,16.0,18.0,9.0,13.0,2.0,2.0,,,90.0,40.0,6.6,7.0,0.0,0.0,0.00727958,0,,Ismael Doukoure,,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11391087,home,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,,29.0,20.0,4.0,,18.0,23.0,2.0,6.0,4.0,6.0,,,90.0,39.0,7.0,9.0,0.0,0.0,0.00562577,0,,,,1.0,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,
11391087,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,,54.0,41.0,9.0,3.0,29.0,33.0,12.0,21.0,2.0,8.0,,,90.0,69.0,7.2,13.0,0.0207,0.0,0.00491115,1,,Abakar Sylla,,1.0,1.0,10.0,,,2.0,2.0,,2.0,6.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11391087,home,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,M,2,2,False,,23.0,17.0,3.0,1.0,9.0,10.0,9.0,15.0,,7.0,,,68.0,34.0,6.8,11.0,0.0,0.0,0.00850433,0,,,,,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,
11391087,home,RC Strasbourg,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,17,17,False,,29.0,18.0,3.0,1.0,6.0,10.0,12.0,21.0,,8.0,,,89.0,59.0,7.9,26.0,0.1001,0.241,0.623748,2,,,,2.0,13.0,8.0,2.0,6.0,5.0,3.0,,1.0,3.0,2.0,1.0,,1.0,2.0,,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,
11391087,home,RC Strasbourg,Sanjin Prcić,sanjin-prcic,S. Prcić,M,,182,171,M,94822,EUR,753753600,M,14,14,False,,28.0,26.0,5.0,5.0,13.0,14.0,13.0,14.0,,3.0,,,81.0,38.0,7.3,4.0,0.0119,0.0,0.0176962,1,,,,,1.0,1.0,1.0,,,,1.0,3.0,,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,
11391087,home,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,False,,21.0,20.0,1.0,1.0,9.0,9.0,11.0,13.0,1.0,5.0,,,90.0,39.0,6.7,6.0,0.0,0.0,0.018036,0,,,,,8.0,4.0,3.0,1.0,3.0,2.0,,1.0,2.0,2.0,3.0,,,,,1.0,,2.0,,,,,,,,,,
11391087,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,M,3,3,False,,25.0,16.0,3.0,1.0,7.0,10.0,9.0,21.0,4.0,5.0,,,90.0,62.0,7.6,19.0,0.0,0.0,0.164009,0,,,,1.0,3.0,9.0,2.0,,2.0,2.0,,3.0,5.0,3.0,,,,2.0,,6.0,,4.0,,,,,2.0,,,,,
11391087,home,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,False,,15.0,12.0,,,4.0,4.0,8.0,11.0,1.0,2.0,,,81.0,26.0,7.3,7.0,0.8702,0.6201,0.00957912,2,,,,4.0,6.0,6.0,,1.0,1.0,,,,,,,3.0,,3.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,
