match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,captain,player_lastName,stat_punches,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
13981504,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,,905381,EUR,965260800,F,24,24,False,13.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,11.0,,,,,,,45.0,16.0,6.7,1.0,0.00985366,,0,,-0.09,-0.45,0.15,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,,1116577,EUR,1095465600,F,9,9,True,8.0,4.0,3.0,1.0,0.0,,,4.0,8.0,2.0,1.0,,,,,45.0,19.0,6.7,6.0,0.00953063,,1,,-0.08,-0.32,0.24,,,,1.0,2.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,,0.0884,1.0,0.01,Santiago Castro,,1.0,,,,1.0,,,,,,,,
13981504,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,8,8,True,16.0,11.0,2.0,,0.0,3.0,4.0,8.0,12.0,,,,,,,23.0,30.0,6.6,6.0,0.00556892,,0,,0.1,0.01,-0.03,,,,1.0,,2.0,3.0,,,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
13981504,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,8.0,5.0,1.0,,0.0,1.0,1.0,4.0,7.0,,1.0,,,,,23.0,13.0,6.5,6.0,0.00220109,,0,,0.01,0.04,0.0,,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,
13981504,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3282,M,,1162611,EUR,1063929600,F,30,30,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,,1.0,,,,,23.0,22.0,6.4,11.0,0.0012845,,1,,-0.03,-0.26,-0.02,,,,2.0,,6.0,4.0,2.0,2.0,,1.0,3.0,,1.0,,0.0172,,-0.09,Benjamín Domínguez,,5.0,,,,,,,,,,,,
13981504,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,M,80,80,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,8.0,1.0,6.5,,0.00010853,,0,,0.01,0.01,0.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Massimo Pessina,massimo-pessina,M. Pessina,G,25,186,392,M,,1530540,EUR,1198540800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Torbjørn Heggem,torbjorn-heggem,T. Heggem,D,14,192,759,M,,933264,EUR,916099200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,,855829,EUR,948240000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,,105905,EUR,1053561600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,home,Bologna,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173,2307,M,,1065261,EUR,1051660800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Jon Rowe,,,,,,,,,,,,,,
13981504,away,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,,259281,EUR,715046400,G,1,1,False,29.0,15.0,24.0,10.0,0.0,8.0,8.0,7.0,21.0,2.0,5.0,,2.0,1.0,1.0,90.0,38.0,7.4,14.0,0.00169697,0.3139,0,0.8578,0.11,0.0,0.23,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
13981504,away,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,,934409,EUR,963705600,D,16,16,False,11.0,7.0,3.0,1.0,0.0,2.0,4.0,5.0,7.0,2.0,3.0,,,,,90.0,33.0,7.0,9.0,0.00470961,,0,,-0.08,0.12,0.0,,3.0,1.0,,,4.0,6.0,1.0,2.0,2.0,,3.0,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,2.0,,,,,,,
13981504,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,,139235,EUR,760320000,D,61,61,False,14.0,11.0,2.0,1.0,0.0,6.0,8.0,5.0,6.0,2.0,4.0,,,,,57.0,19.0,6.6,5.0,0.00277285,,0,,0.02,0.11,0.2,,1.0,,1.0,1.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,,339909,EUR,768182400,D,13,13,False,23.0,17.0,3.0,,0.0,13.0,18.0,4.0,5.0,2.0,3.0,,,,,90.0,34.0,6.8,7.0,0.00095672,,1,,0.02,0.16,0.23,,,,,1.0,2.0,4.0,1.0,,,,3.0,1.0,,,0.0506,,-0.17,,,,1.0,,1.0,,3.0,0.0928,True,,,,,
13981504,away,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,,1089453,EUR,918518400,D,23,23,False,33.0,28.0,5.0,3.0,0.0,22.0,24.0,6.0,9.0,8.0,2.0,,,,,90.0,48.0,7.3,6.0,0.00240923,,0,,0.01,0.05,0.41,,,,1.0,3.0,2.0,4.0,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,
13981504,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,,233826,EUR,827625600,D,20,20,False,19.0,16.0,5.0,4.0,0.0,9.0,11.0,7.0,8.0,3.0,3.0,,,,,90.0,40.0,7.2,12.0,0.189672,,0,,0.25,0.21,0.14,,5.0,1.0,1.0,,5.0,3.0,,,,,3.0,,,2.0,,2.0,,,,2.0,2.0,,,,1.0,,,,,,,
13981504,away,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,22,22,False,29.0,21.0,4.0,1.0,0.0,12.0,14.0,9.0,15.0,3.0,7.0,,,,,90.0,55.0,7.5,13.0,0.0084559,,3,,0.06,0.06,0.55,,,,,5.0,6.0,12.0,3.0,2.0,2.0,1.0,5.0,3.0,,3.0,0.2357,,-0.54,,,2.0,,,,2.0,1.0,,,,,,,
13981504,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,,877371,EUR,984787200,M,8,8,False,26.0,15.0,1.0,,0.0,9.0,15.0,6.0,11.0,1.0,4.0,,,,,79.0,32.0,6.5,14.0,0.213115,,0,,0.12,0.18,0.17,,,,,1.0,4.0,2.0,2.0,,,,,,1.0,2.0,,2.0,,,,1.0,,,,,1.0,,,,,,,
13981504,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,,1030829,EUR,1081987200,M,66,66,False,9.0,7.0,1.0,,0.0,4.0,5.0,3.0,4.0,2.0,2.0,,,,,58.0,24.0,6.5,8.0,0.00389328,,0,,0.05,0.06,-0.02,,1.0,,1.0,,5.0,3.0,,,,,1.0,,2.0,5.0,,,,,,5.0,,,,,,,,,,,,
13981504,away,Torino,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,,877037,EUR,959299200,F,26,26,False,16.0,10.0,3.0,1.0,0.0,4.0,6.0,6.0,10.0,,3.0,,,,,86.0,27.0,6.8,11.0,0.00579251,,1,,0.01,0.31,-0.04,,,,1.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,,,2.0,,0.0158,,-0.08,,,2.0,1.0,,,,,,,,,1.0,,
13981504,away,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,,773409,EUR,837216000,F,19,19,False,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,1.0,,,,,,57.0,12.0,6.4,3.0,0.00409764,,1,,-0.07,-0.39,-0.02,,,,2.0,1.0,3.0,1.0,,,,1.0,,,,,0.2043,,-0.13,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0
13981504,away,Torino,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,44,44,True,14.0,9.0,3.0,1.0,0.0,7.0,10.0,2.0,4.0,2.0,1.0,,,,,33.0,22.0,6.9,7.0,0.0792229,,0,,-0.03,0.01,0.17,,1.0,,1.0,4.0,2.0,5.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
13981504,away,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,True,7.0,3.0,1.0,,0.0,1.0,1.0,2.0,6.0,,2.0,,,,,33.0,17.0,6.4,9.0,0.00152459,,1,,-0.14,0.08,0.0,,,,3.0,3.0,6.0,5.0,2.0,,,,,,2.0,1.0,0.0124,,-0.03,,,3.0,,,1.0,,,0.0161,,,,,,
13981504,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,niksivlasic_,357596,EUR,875923200,M,10,10,True,10.0,8.0,,,0.0,4.0,6.0,4.0,4.0,1.0,1.0,,,,,32.0,20.0,6.3,7.0,0.0343082,,1,,0.14,-0.01,-0.06,,,,1.0,,8.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.0257,1.0,-0.09,,,,,,,,,,,,,,,
13981504,away,Torino,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,32,32,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,11.0,6.0,6.7,1.0,0.00055929,,0,,0.03,,0.15,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,9.0,5.0,6.5,3.0,1.076e-05,,0,,-0.01,-0.02,0.0,,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Lapo Siviero,siviero-lapo,L. Siviero,G,99,195,65,M,,1519010,EUR,1164240000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Lapo Siviero,,,,,,,,,,,,,,
13981504,away,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,,1142612,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,,907667,EUR,1006473600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981504,away,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
