match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,captain,stat_aerialLost,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goals
10352151,home,SG Dynamo Dresden,Sven Müller,sven-muller,S. Müller,G,1,190,9,M,273617,EUR,824428800,G,1,1,False,44.0,30.0,23.0,10.0,27.0,31.0,3.0,13.0,7.0,5.0,6.0,90.0,53.0,7.5,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Kyu-hyun Park,kyu-hyun-park,K. Park,D,2,181,73,M,991315,EUR,987206400,D,2,2,False,33.0,23.0,3.0,1.0,8.0,10.0,18.0,29.0,4.0,,,90.0,56.0,6.3,17.0,0,,,6.0,3.0,1.0,8.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Robin Becker,robin-becker,R. Becker,D,,182,8,M,788109,EUR,853545600,D,16,16,False,24.0,16.0,5.0,,12.0,14.0,5.0,11.0,2.0,,,61.0,32.0,6.2,10.0,0,,,1.0,1.0,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Claudio Kammerknecht,claudio-kammerknecht,C. Kammerknecht,D,15,185,101,M,940870,EUR,931305600,D,15,15,False,60.0,47.0,11.0,3.0,38.0,41.0,11.0,21.0,6.0,,,90.0,80.0,7.6,15.0,1,,,2.0,2.0,2.0,,7.0,,,,3.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Tim Knipping,tim-knipping,T. Knipping,D,4,189,17,M,150928,EUR,722563200,D,4,4,False,41.0,35.0,5.0,1.0,20.0,21.0,15.0,20.0,4.0,,,90.0,46.0,6.5,7.0,0,Tim,Knipping,,,2.0,4.0,3.0,1.0,,,2.0,,,,1.0,2.0,1.0,,1.0,True,1.0,1.0,,,,,,,,,
10352151,home,SG Dynamo Dresden,Jonathan Meier,jonathan-meier,J. Meier,M,19,177,34,M,862965,EUR,942278400,D,8,8,False,39.0,33.0,5.0,3.0,26.0,28.0,7.0,11.0,3.0,,,73.0,62.0,6.4,11.0,1,,,,,,5.0,3.0,1.0,1.0,4.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,
10352151,home,SG Dynamo Dresden,Ahmet Arslan,ahmet-arslan,A. Arslan,M,70,179,113,M,265573,EUR,764985600,M,6,6,False,21.0,15.0,,,7.0,10.0,10.0,13.0,4.0,,,56.0,32.0,6.8,7.0,1,,,2.0,2.0,,1.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Michael Akoto,michael-akoto,M. Akoto,D,4,188,45,M,844858,EUR,857952000,M,22,22,False,29.0,19.0,7.0,1.0,7.0,12.0,13.0,18.0,4.0,,,56.0,41.0,6.6,12.0,2,,,1.0,1.0,,4.0,6.0,1.0,2.0,,,1.0,5.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,
10352151,home,SG Dynamo Dresden,Dennis Borkowski,dennis-borkowski,D. Borkowski,F,25,184,79,M,997016,EUR,1012003200,M,9,9,False,26.0,20.0,1.0,,7.0,7.0,13.0,20.0,1.0,,,90.0,45.0,6.4,14.0,2,,,1.0,,2.0,10.0,5.0,1.0,4.0,4.0,1.0,,1.0,,,3.0,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,
10352151,home,SG Dynamo Dresden,Julius Kade,julius-kade,J. Kade,M,20,181,28,M,858910,EUR,927158400,M,20,20,False,31.0,25.0,2.0,,10.0,11.0,15.0,22.0,6.0,,,90.0,43.0,6.6,10.0,1,,,2.0,,1.0,4.0,4.0,1.0,,2.0,1.0,,3.0,1.0,,,,,,,1.0,,,,,,1.0,,,,
10352151,home,SG Dynamo Dresden,Manuel Schäffler,manuel-schaffler,M. Schäffler,F,,186,43,M,26758,EUR,602726400,F,33,33,False,16.0,9.0,,,2.0,3.0,7.0,13.0,1.0,,,90.0,27.0,6.6,13.0,0,,,,,2.0,9.0,7.0,,2.0,3.0,,,1.0,,2.0,1.0,1.0,,,,5.0,3.0,2.0,,,,,1.0,,,
10352151,home,SG Dynamo Dresden,Paul Will,paul-will,P. Will,M,13,185,52,M,939693,EUR,920246400,M,28,28,True,12.0,10.0,,,6.0,6.0,4.0,9.0,1.0,,,34.0,21.0,6.2,8.0,2,,,3.0,,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,2.0,,,,,,
10352151,home,SG Dynamo Dresden,Christian Joe Conteh,christian-joe-conteh,C. J. Conteh,F,10,182,181,M,933833,EUR,935712000,F,32,32,True,11.0,6.0,,,2.0,2.0,4.0,9.0,2.0,,,34.0,24.0,6.3,10.0,1,,,,,,5.0,7.0,1.0,1.0,6.0,,,2.0,1.0,2.0,,,1.0,,,,1.0,3.0,,,1.0,,,,,
10352151,home,SG Dynamo Dresden,Yannick Stark,yannick-stark,Y. Stark,M,30,186,13,M,76481,EUR,657072000,M,5,5,True,30.0,29.0,6.0,5.0,11.0,11.0,18.0,19.0,2.0,,,29.0,33.0,6.7,2.0,0,,,,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Stefan Kutschke,stefan-kutschke,S. Kutschke,F,30,194,72,M,38923,EUR,594518400,F,30,30,True,3.0,2.0,,,,,2.0,3.0,,,,17.0,5.0,6.6,2.0,0,,,,,2.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,2.0,1.0,,,,,,1.0,,,
10352151,home,SG Dynamo Dresden,Stefan Drljača,stefan-drljaca,S. Drljača,G,21,191,142,M,930339,EUR,924566400,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Kyrylo Melichenko,melichenko-kyrylo,K. Melichenko,D,6,176,23,M,912949,EUR,928713600,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Patrick Weihrauch,patrick-weihrauch,P. Weihrauch,M,20,182,23,M,142198,EUR,762652800,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Max Kulke,max-kulke,M. Kulke,M,17,177,13,M,944198,EUR,973814400,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352151,home,SG Dynamo Dresden,Oliver Batista Meier,meier-oliver-batista,O. B. Meier,F,17,178,259,M,907685,EUR,982281600,M,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352151,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,False,26.0,20.0,8.0,2.0,18.0,19.0,2.0,7.0,8.0,1.0,3.0,90.0,33.0,7.4,6.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10352151,away,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2689,M,829022,EUR,881798400,D,5,5,False,50.0,42.0,4.0,1.0,24.0,28.0,18.0,22.0,8.0,,,90.0,70.0,7.3,12.0,2,,,,,1.0,4.0,4.0,2.0,,,3.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,,,,,1.0,,,,
10352151,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2192,M,799046,EUR,837820800,D,2,2,False,66.0,55.0,2.0,,34.0,38.0,21.0,28.0,5.0,,,67.0,77.0,6.2,12.0,1,,,,,3.0,4.0,4.0,,1.0,,2.0,2.0,1.0,1.0,,3.0,,,1.0,,,,,,1.0,,,,,,
10352151,away,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6724,M,873106,EUR,926467200,D,21,21,False,56.0,46.0,8.0,,29.0,29.0,17.0,27.0,6.0,,,90.0,67.0,6.8,11.0,0,,,,,2.0,5.0,3.0,2.0,,,5.0,2.0,1.0,,,1.0,,,1.0,,2.0,,,,,,,,hiroki_ito38,,
10352151,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,545,M,906278,EUR,976492800,M,4,4,False,14.0,11.0,,,4.0,5.0,7.0,9.0,4.0,,,90.0,35.0,7.7,6.0,0,,,,,1.0,6.0,10.0,,1.0,1.0,3.0,,6.0,4.0,3.0,,1.0,,1.0,,4.0,1.0,,,,,,,,,
10352151,away,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19826,M,143040,EUR,729216000,M,3,3,False,29.0,21.0,3.0,,12.0,14.0,9.0,15.0,6.0,,,90.0,44.0,6.6,14.0,0,,,,,1.0,5.0,4.0,,4.0,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,True,,2.0,,,,,,,endowataru,,
10352151,away,VfB Stuttgart,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,451,M,997104,EUR,1017360000,M,32,32,False,17.0,14.0,2.0,,4.0,4.0,10.0,14.0,2.0,,,64.0,31.0,6.7,8.0,3,,,1.0,,,5.0,4.0,1.0,,5.0,,,2.0,1.0,,1.0,,2.0,,,,1.0,2.0,,,,1.0,,,,
10352151,away,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1358,M,983540,EUR,1024185600,M,10,10,False,22.0,15.0,3.0,2.0,3.0,4.0,12.0,18.0,5.0,,,85.0,38.0,7.1,14.0,3,,,,,,4.0,4.0,,,5.0,,,1.0,,1.0,1.0,1.0,2.0,,,,4.0,2.0,,,,1.0,,,1.0,
10352151,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1567,M,891510,EUR,884304000,F,22,22,False,25.0,19.0,2.0,1.0,7.0,8.0,14.0,23.0,7.0,,,85.0,54.0,7.5,14.0,3,,,6.0,2.0,1.0,8.0,11.0,2.0,1.0,3.0,,,9.0,7.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,
10352151,away,VfB Stuttgart,Darko Churlinov,darko-churlinov,D. Churlinov,M,17,180,491,M,876345,EUR,963273600,F,17,17,False,14.0,8.0,,,2.0,2.0,6.0,12.0,1.0,,,75.0,26.0,7.5,9.0,5,,,,,,3.0,2.0,,1.0,3.0,,,,,,,1.0,2.0,,,1.0,,2.0,,1.0,,2.0,,,,1.0
10352151,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7747,M,949062,EUR,907632000,F,14,14,False,19.0,16.0,1.0,1.0,4.0,4.0,12.0,15.0,3.0,,,74.0,32.0,7.3,6.0,1,,,,,,1.0,5.0,,,,1.0,1.0,4.0,3.0,1.0,,2.0,1.0,,,1.0,3.0,,,,,,1.0,silas,,
10352151,away,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4909,M,957889,EUR,1026864000,M,8,8,True,9.0,9.0,,,3.0,3.0,6.0,6.0,1.0,,,26.0,19.0,6.7,5.0,1,,,,,,3.0,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,3.0,1.0,,,,1.0,,,1.0,
10352151,away,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,381,M,945145,EUR,951264000,F,11,11,True,6.0,6.0,,,2.0,2.0,4.0,4.0,2.0,,,16.0,15.0,7.1,2.0,1,,,,,,3.0,5.0,,1.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,,,
