match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalCross,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_outfielderBlock,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369852,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,25.0,18.0,14.0,8.0,14.0,16.0,4.0,9.0,5.0,1.0,70.0,27.0,6.6,7.0,0.0,0.0,0.00192688,0,-0.5797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,,26.0,24.0,3.0,1.0,19.0,19.0,5.0,7.0,5.0,,87.0,40.0,8.9,2.0,0.6398,1.1407,0.332487,3,,,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,45.0,41.0,5.0,5.0,34.0,36.0,7.0,9.0,6.0,,90.0,63.0,8.1,5.0,0.7102,0.3724,0.00371832,3,,,,2.0,6.0,3.0,10.0,1.0,2.0,1.0,7.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,False,,47.0,34.0,7.0,3.0,20.0,27.0,14.0,20.0,7.0,,90.0,70.0,7.0,19.0,0.0,0.0,0.0130416,0,,Fedde Leysen,,,,2.0,3.0,,,,5.0,2.0,,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,M,19,19,False,,11.0,9.0,3.0,2.0,3.0,3.0,6.0,11.0,3.0,,62.0,21.0,6.9,6.0,0.0,0.0,0.00321631,0,,,,,,1.0,2.0,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,,43.0,37.0,4.0,4.0,25.0,28.0,12.0,15.0,6.0,,90.0,55.0,7.5,6.0,0.3214,0.6655,0.0681404,1,,,,,,1.0,5.0,1.0,,,,2.0,,1.0,1.0,1.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,13.0,11.0,4.0,4.0,7.0,8.0,4.0,5.0,3.0,,70.0,21.0,6.7,2.0,0.0,0.0,0.00746561,0,,,,,,4.0,3.0,,,,1.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,M,17,17,False,,26.0,19.0,2.0,,7.0,8.0,12.0,20.0,8.0,,90.0,52.0,6.6,16.0,0.3944,0.0,0.0100141,3,,,,,,5.0,3.0,,2.0,,,2.0,1.0,,2.0,1.0,2.0,1.0,4.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,F,4,4,False,,25.0,17.0,2.0,,10.0,11.0,8.0,17.0,4.0,,90.0,38.0,6.9,12.0,0.0481,0.0,0.194998,1,,,,,,4.0,,,1.0,,1.0,1.0,1.0,2.0,3.0,,,,2.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,
11369852,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,F,23,23,False,,40.0,29.0,3.0,1.0,17.0,19.0,18.0,32.0,9.0,,90.0,80.0,9.2,25.0,0.0567,0.0,0.740536,2,,,,,1.0,9.0,12.0,,1.0,,1.0,1.0,2.0,5.0,3.0,,4.0,3.0,5.0,2.0,2.0,7.0,5.0,11.0,1.0,2.0,6.0,,3.0,1.0,,,,,
