match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_goals,stat_goalAssist
10433881,home,Beşiktaş JK,Emre Bilgin,Emre Bilgin,,emre-bilgin,E. Bilgin,G,99,188,485,M,1050730,EUR,1077753600,G,99,99,False,30.0,24.0,13.0,7.0,20.0,24.0,4.0,6.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,90.0,36.0,6.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433881,home,Beşiktaş JK,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,2,2,False,30.0,27.0,2.0,1.0,13.0,13.0,16.0,23.0,,2.0,,2.0,,,,90.0,56.0,6.7,10.0,1,6.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10433881,home,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180,1755,M,43394,EUR,664675200,D,20,20,False,42.0,34.0,9.0,4.0,25.0,26.0,9.0,16.0,2.0,2.0,,4.0,,,,75.0,46.0,6.6,9.0,1,,,2.0,3.0,1.0,,,1.0,1.0,,,1.0,True,1.0,1.0,,,,,,,,,,,,,
10433881,home,Beşiktaş JK,Romain Saïss,,,romain-saiss,R. Saiss,D,29,190,7992,M,187729,EUR,638409600,D,26,26,False,68.0,53.0,16.0,9.0,36.0,42.0,17.0,27.0,3.0,4.0,3.0,6.0,,,,90.0,80.0,6.7,18.0,1,1.0,,6.0,8.0,,,,1.0,,1.0,,2.0,,,1.0,romain_saiss27,2.0,,,,,,,,,,,
10433881,home,Beşiktaş JK,Arthur Masuaku,,,arthur-masuaku,A. Masuaku,D,29,179,10392,M,174975,EUR,752630400,D,25,25,False,50.0,42.0,12.0,6.0,19.0,20.0,26.0,45.0,,2.0,2.0,6.0,,,,90.0,89.0,6.5,29.0,0,15.0,3.0,,9.0,1.0,4.0,1.0,,,1.0,,,,,3.0,masuaku26,2.0,3.0,,,,,,,,,,
10433881,home,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,30.0,23.0,3.0,2.0,9.0,9.0,16.0,25.0,,7.0,,7.0,,,,90.0,52.0,7.9,12.0,3,4.0,2.0,2.0,4.0,,2.0,2.0,2.0,1.0,4.0,3.0,3.0,,,2.0,,2.0,,1.0,1.0,,,,,,,,
10433881,home,Beşiktaş JK,Berkay Vardar,,,vardar-berkay,B. Vardar,M,,188,83,M,1144933,EUR,1042502400,M,22,22,False,38.0,28.0,3.0,2.0,14.0,19.0,14.0,19.0,1.0,6.0,3.0,8.0,,,,79.0,60.0,7.3,12.0,2,,,2.0,5.0,,,,1.0,6.0,3.0,1.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,,,,
10433881,home,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184,5286,M,862055,EUR,915840000,M,83,83,False,21.0,16.0,,,9.0,11.0,7.0,10.0,,5.0,,8.0,,,,75.0,37.0,7.0,10.0,4,,,,3.0,1.0,2.0,2.0,2.0,,2.0,2.0,4.0,,,,gedson_83,1.0,1.0,1.0,1.0,1.0,,,,,,,
10433881,home,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180,3690,M,927649,EUR,938995200,F,40,40,False,9.0,8.0,,,,,9.0,10.0,2.0,6.0,,2.0,,,,57.0,19.0,7.3,2.0,3,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,,3.0,,,,,1.0,,,1.0,,,,1.0,,,,,,
10433881,home,Beşiktaş JK,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6789,M,252215,EUR,713145600,F,10,10,False,16.0,9.0,1.0,1.0,2.0,3.0,7.0,14.0,7.0,8.0,,,,,,90.0,20.0,6.9,9.0,0,1.0,,2.0,3.0,1.0,,,,,,,,,,2.0,wout.weghorst,,,,1.0,,,,,,,,
