match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_jerseyNumber,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wasFouled,stat_goals,stat_totalOffside,captain,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_wonContest,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_hitWoodwork
11453030,home,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,183.0,56,M,873363,EUR,822528000,F,71,71,False,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,4.0,,,,,70.0,13.0,6.7,6.0,0,1.0,4.0,,,,2.0,,,3.0,,1.0,,,,,71,1.0,,,,,,2.0,,,,,,,,,,,,
11453030,home,Abha,François Kamano,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,F,11,11,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,,,,,,20.0,8.0,6.9,3.0,0,1.0,2.0,,,,,,,1.0,,1.0,,,1.0,1.0,45,,,,,1.0,,,,,,1.0,,,1.0,,,,,
11453030,home,Abha,Ahmad Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,176.0,1,M,818761,EUR,725932800,D,6,6,True,,,,,0.0,,,,,,,,,,12.0,1.0,6.5,,0,,,,1.0,,,Ahmad,Al Hbeab,,,,,,,,76,,,,,,,,,,,,,,,,,,,
11453030,home,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,172.0,38,M,931838,EUR,917136000,M,80,80,True,2.0,2.0,1.0,1.0,0.0,,,3.0,4.0,1.0,,,,,12.0,9.0,7.2,2.0,0,,1.0,,,,1.0,,,4.0,,,2.0,,,,8,,,2.0,1.0,1.0,,2.0,,,,1.0,,,,2.0,,,,
11453030,home,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,175.0,21,M,1019340,EUR,971222400,D,13,13,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,8.0,4.0,6.6,,0,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,
11453030,home,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,Abdulrahman Al Bouq,,,,,,,,,21,,,,,,,,,,,,,,,,,,,
11453030,home,Abha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,182.0,36,M,831259,EUR,782352000,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,
11453030,home,Abha,Uroš Matić,uros-matic,U. Matić,M,185.0,66,M,63273,EUR,643420800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453030,home,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,
11453030,home,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,175.0,30,M,1066734,EUR,1013299200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,Hassan Hashim Al Ali,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,187.0,324,M,235686,EUR,654652800,G,18,18,False,28.0,23.0,12.0,7.0,0.0,21.0,22.0,2.0,6.0,8.0,1.0,2.0,,,90.0,41.0,6.8,5.0,0,,,,1.0,,,,,2.0,,,,,,,81,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,
11453030,away,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,176.0,240,M,818572,EUR,830217600,D,27,27,False,41.0,33.0,2.0,2.0,0.0,15.0,20.0,19.0,24.0,2.0,,,,,90.0,60.0,6.7,14.0,0,1.0,2.0,,1.0,,,,,3.0,,,1.0,1.0,2.0,1.0,27,1.0,,3.0,1.0,2.0,,,,2.0,,2.0,,,,,,,,
11453030,away,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,188.0,76,M,584430,EUR,706492800,D,4,4,False,47.0,39.0,8.0,4.0,0.0,29.0,31.0,10.0,16.0,5.0,,,,,72.0,54.0,6.4,8.0,0,1.0,3.0,,3.0,1.0,2.0,,,3.0,,,,1.0,2.0,1.0,4,1.0,,,,,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Romain Saïss,romain-saiss,R. Saiss,D,190.0,7929,M,187729,EUR,638409600,D,14,14,False,68.0,56.0,19.0,11.0,0.0,28.0,30.0,28.0,38.0,3.0,,,,,90.0,84.0,7.1,13.0,1,3.0,6.0,,3.0,1.0,3.0,,,1.0,,,,6.0,1.0,,29,,,,,,1.0,,,,,,romain_saiss27,,,,,,,
11453030,away,Al-Shabab,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,170.0,585,M,981158,EUR,926899200,D,2,2,False,22.0,18.0,,,0.0,7.0,10.0,11.0,12.0,2.0,,,,,90.0,38.0,6.7,7.0,2,1.0,1.0,,,,,Hamad,Al Yami,4.0,,,1.0,,3.0,1.0,88,,1.0,,,,1.0,,,,,,,,,1.0,,,,
11453030,away,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,177.0,32,M,893218,EUR,787881600,M,15,15,False,56.0,49.0,3.0,1.0,0.0,25.0,27.0,26.0,31.0,7.0,,,,,90.0,68.0,6.7,13.0,1,1.0,9.0,,,,4.0,,,1.0,1.0,3.0,,2.0,,,52,,1.0,2.0,2.0,3.0,,1.0,,,,3.0,,,1.0,,,,1.0,
11453030,away,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,175.0,1944,M,180059,EUR,719020800,M,6,6,False,53.0,49.0,3.0,2.0,0.0,22.0,23.0,27.0,30.0,3.0,,,,,90.0,65.0,7.0,6.0,0,2.0,8.0,,,,3.0,,,9.0,1.0,2.0,3.0,1.0,3.0,2.0,6,,,,,,,3.0,,,,,,,,3.0,,,,
11453030,away,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,174.0,1194,M,31981,EUR,583545600,M,10,10,False,43.0,39.0,8.0,5.0,0.0,13.0,14.0,27.0,31.0,7.0,,,,,75.0,55.0,7.4,9.0,2,1.0,4.0,,,,2.0,,,4.0,,1.0,1.0,,1.0,,11,,2.0,2.0,1.0,2.0,,2.0,,,True,3.0,,,,1.0,,,,
11453030,away,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,176.0,437,M,555624,EUR,808444800,F,13,13,False,27.0,21.0,,,1.0,8.0,9.0,13.0,18.0,6.0,,,,,86.0,41.0,7.4,9.0,3,,,,,1.0,,,,2.0,,,,3.0,,,13,,,,,1.0,3.0,2.0,,,,2.0,,1.0,1.0,,,,,1.0
11453030,away,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,186.0,7474,M,802159,EUR,803433600,F,20,20,False,15.0,11.0,1.0,,0.0,6.0,8.0,5.0,7.0,1.0,,,,,68.0,24.0,6.4,6.0,3,,,,1.0,,,,,4.0,,,,,1.0,1.0,30,2.0,2.0,,,2.0,1.0,1.0,,2.0,,1.0,habibdiallo28,2.0,,,,,,
11453030,away,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,168.0,92,M,803052,EUR,711244800,F,11,11,False,18.0,13.0,1.0,1.0,0.0,3.0,3.0,11.0,16.0,1.0,,,,,68.0,32.0,7.7,9.0,2,,2.0,1.0,,,,,,4.0,,1.0,3.0,,1.0,1.0,11,,,1.0,1.0,1.0,1.0,1.0,,2.0,,4.0,,,2.0,2.0,,,,
11453030,away,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,167.0,183,M,160909,EUR,779500800,F,8,8,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,22.0,8.0,7.1,4.0,1,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,
11453030,away,Al-Shabab,Abdullah Radif,abdullah-radif,A. H. Radif,F,185.0,510,M,1101759,EUR,1043107200,F,49,49,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,22.0,7.0,6.4,1.0,0,2.0,2.0,,1.0,,,Abdullah Radif,,,,,,,,,21,,,,,,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,184.0,534,M,923040,EUR,831513600,D,88,88,True,6.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,,,,,,15.0,10.0,6.6,1.0,0,,,,1.0,,,,,2.0,,,,,1.0,1.0,4,,,,,,,1.0,,,,,,,,,,,,
11453030,away,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,172.0,64,M,1115888,EUR,972086400,M,21,21,True,4.0,1.0,1.0,,0.0,,,1.0,5.0,,,,,,14.0,6.0,6.5,5.0,0,,,,,,,Nawaf Alsadi,,,,,,,,,18,,,1.0,,1.0,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Fawaz Al-Qarni,fawaz-al-qarni,F. Al-Qarni,G,185.0,18,M,160929,EUR,702172800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Khalid Al-Asiri,khalid-al-asiri,K. Al-Asiri,D,185.0,15,M,1473395,EUR,1101513600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,Khalid Al-Asiri,,,,,,,,,78,,,,,,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,Mohammed Essa Harbush,,,,,,,,,38,,,,,,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,185.0,28,M,818624,EUR,735955200,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,
11453030,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,172.0,36,M,828444,EUR,730771200,M,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,
