match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,player_sofascoreId,stat_accurateLongBalls,stat_dispossessed,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_fouls,stat_aerialLost,stat_bigChanceMissed,captain,stat_hitWoodwork,stat_totalOffside,stat_lastManTackle,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12624916,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,36.0,33.0,,0.0,10.0,11.0,25.0,3.0,,,90.0,46.0,6.8,6.0,5,23.0,,,4.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,KBenz9,,2.0,,,,2.0,,2.0,,1.0,,,,,1.0,True,1.0,,,,,,
12624916,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,20.0,17.0,2.0,0.0,6.0,8.0,14.0,4.0,,,45.0,35.0,6.7,8.0,1,12.0,2.0,,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,,,,1.0,Muath Muath,,,,1.0,,,1.0,,,1.0,,,,,,,,,
12624916,home,Al-Ittihad,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400,D,4,4,True,8.0,8.0,1.0,0.0,6.0,6.0,2.0,,,,13.0,12.0,6.4,1.0,0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624916,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,10.0,9.0,,0.0,5.0,5.0,6.0,,,,13.0,13.0,6.5,3.0,0,4.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,1.0,1.0,,,,,,,,,
12624916,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,True,5.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,,,10.0,6.0,6.2,2.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12624916,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,True,2.0,,,0.0,,1.0,1.0,,,,1.0,3.0,,3.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624916,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624916,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Saad Al-Mousa,,,,,,,,,,,,,,,,,,,
12624916,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,,,,
12624916,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624916,away,Al-Kholood,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,24.0,17.0,10.0,0.0,16.0,20.0,4.0,6.0,2.0,3.0,90.0,32.0,6.4,7.0,0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,True,,,1.0,1.0,1.0,1.0,
12624916,away,Al-Kholood,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,False,16.0,15.0,1.0,0.0,9.0,10.0,6.0,8.0,,,76.0,39.0,6.1,6.0,0,6.0,,,5.0,5.0,1.0,5.0,3.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,Abdullah Al-Hawsawi,,,,,,,,,1.0,1.0,,,,,,,,,
12624916,away,Al-Kholood,William Troost-Ekong,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600,D,5,5,False,24.0,20.0,6.0,0.0,15.0,15.0,9.0,3.0,,,90.0,43.0,7.2,4.0,3,5.0,,1.0,4.0,2.0,3.0,,,10.0,1.0,1.0,1.0,1.0,,,,,,3.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,
12624916,away,Al-Kholood,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600,D,23,23,False,29.0,25.0,6.0,0.0,13.0,13.0,16.0,2.0,,,90.0,38.0,6.5,5.0,1,12.0,,1.0,1.0,2.0,,,,4.0,1.0,,,,,1.0,1.0,,,5.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12624916,away,Al-Kholood,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,27,27,False,13.0,7.0,2.0,0.0,4.0,6.0,7.0,2.0,,,61.0,24.0,5.9,9.0,1,3.0,,,6.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,,1.0
12624916,away,Al-Kholood,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800,M,96,96,False,37.0,30.0,3.0,0.0,12.0,15.0,22.0,5.0,,,90.0,51.0,6.8,9.0,0,18.0,,1.0,2.0,5.0,,,,1.0,,4.0,3.0,1.0,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12624916,away,Al-Kholood,Aliou Dieng,aliou-dieng,A. Dieng,M,23,184.0,13659,M,933780,EUR,876960000,M,15,15,False,24.0,23.0,1.0,0.0,11.0,11.0,16.0,2.0,,,76.0,34.0,6.5,4.0,1,13.0,3.0,,6.0,1.0,3.0,,,,,2.0,,,,,1.0,,alioudieng_18,1.0,1.0,3.0,,,,,1.0,,,1.0,,3.0,,,,,,,,,,
12624916,away,Al-Kholood,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800,M,22,22,False,28.0,20.0,2.0,0.0,5.0,8.0,22.0,9.0,,,89.0,57.0,6.6,24.0,2,15.0,2.0,,15.0,4.0,4.0,6.0,1.0,,,2.0,3.0,2.0,,6.0,,,,,2.0,2.0,Hammam Al-Hammami,,1.0,,,,1.0,,,,4.0,,,,1.0,,,,,
12624916,away,Al-Kholood,Alex Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,10,10,False,46.0,38.0,3.0,1.0,7.0,9.0,41.0,4.0,,,90.0,74.0,7.9,14.0,4,33.0,4.0,,8.0,7.0,2.0,4.0,1.0,2.0,,1.0,4.0,3.0,,,2.0,,,2.0,1.0,5.0,Alex,Collado,1.0,,,,3.0,2.0,1.0,2.0,,,,,,,,,,
12624916,away,Al-Kholood,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180.0,638,M,851262,EUR,918950400,M,9,9,False,26.0,23.0,,0.0,3.0,3.0,23.0,8.0,,,90.0,56.0,8.3,16.0,7,20.0,,,15.0,3.0,,7.0,2.0,2.0,,1.0,1.0,1.0,,3.0,,,,,5.0,2.0,,,3.0,2.0,1.0,,3.0,,,,5.0,,,,,,,,,
12624916,away,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200,F,11,11,False,13.0,12.0,,0.0,5.0,5.0,9.0,3.0,,,61.0,23.0,6.6,6.0,0,7.0,1.0,,2.0,3.0,,1.0,,,,,3.0,1.0,,1.0,,,,,,,Muhammad Sawan,,,,,,,,,,1.0,,,,,,,,,
12624916,away,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600,D,7,7,True,17.0,14.0,2.0,0.0,5.0,5.0,12.0,1.0,,,29.0,30.0,6.7,6.0,2,9.0,,,2.0,2.0,,2.0,,,,2.0,2.0,2.0,,1.0,,,,1.0,,1.0,Sultan Al Shehri,,,,2.0,,,,,,,,,,,,,,,
12624916,away,Al-Kholood,Majed Khalifah,majed-khalifah,M. Khalifah,F,19,,24,,1926323,EUR,1086134400,F,99,99,True,8.0,6.0,,0.0,1.0,1.0,7.0,,,,29.0,12.0,6.5,3.0,1,5.0,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,Majed Khalifah,,,,,,1.0,,,1.0,,,,,,,,,,
12624916,away,Al-Kholood,Ambrose Ochigbo,ambrose-ochigbo,A. Ochigbo,M,23,180.0,54,M,2018186,EUR,1132444800,M,6,6,True,8.0,5.0,1.0,0.0,,,8.0,1.0,,,14.0,11.0,6.5,4.0,1,5.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,Ambrose Ochigbo,,,,,,1.0,,,,,,,,,,,,,
12624916,away,Al-Kholood,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000,M,8,8,True,11.0,10.0,,1.0,,1.0,12.0,,,,14.0,16.0,7.0,3.0,0,11.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,
12624916,away,Al-Kholood,Zaid Al-Anazi,zaid-al-anazi,Z. Al-Anazi,M,11,,12,M,1868595,EUR,1091145600,M,51,51,True,1.0,1.0,,0.0,,,3.0,,,,1.0,3.0,,2.0,0,1.0,2.0,,,,,,,,,,,,,,,,,,,,Zaid Al-Anazi,,,,,,,,,,,,,,,,,,,
12624916,away,Al-Kholood,Jassim Al Ashban,jassim-al-ashban,J. A. Ashban,G,34,175.0,5,M,922934,EUR,835574400,G,33,33,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624916,away,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200,G,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624916,away,Al-Kholood,Hassan Al-Asmari,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400,D,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Hassan Al-Asmari,,,,,,,,,,,,,,,,,,,
12624916,away,Al-Kholood,Bassem Al-Arini,bassem-al-arini,B. Al-Arini,F,,,11,M,1927664,EUR,1074384000,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Bassem Al-Arini,,,,,,,,,,,,,,,,,,,
