match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_goals,stat_lastManTackle,captain,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_ownGoals,stat_hitWoodwork
14083176,home,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,13,13,False,47.0,33.0,25.0,12.0,0.0,27.0,30.0,6.0,17.0,1.0,1.0,1.0,8.0,1.0,2.0,3.0,90.0,57.0,6.4,15.0,0.0136484,85.590121564398,12.0,42.525,19.95,0.2638,0,-1.5162,0.15,0.01,-0.24,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083176,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,51.0,40.0,5.0,3.0,0.0,20.0,25.0,20.0,26.0,10.0,,,6.0,,,,90.0,82.0,7.1,19.0,0.0946959,196.21440377768,22.0,76.65,30.24,,1,,0.34,0.21,-0.57,,4.0,5.0,5.0,1.0,1.0,7.0,4.0,3.0,0.0241,56.478645484369,2.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,
14083176,home,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,70.0,62.0,7.0,3.0,0.0,41.0,45.0,21.0,25.0,5.0,,,4.0,,,,90.0,90.0,6.5,10.0,0.00556861,166.82607359072,24.0,58.59,12.705,,2,,0.13,0.14,-0.5,,,3.0,1.0,,10.0,2.0,1.0,1.0,0.048,,,-0.05,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0311,,,,,,,,,,,,,,,
14083176,home,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,D,6,6,False,57.0,49.0,10.0,4.0,0.0,31.0,34.0,18.0,23.0,8.0,,,6.0,,,,90.0,73.0,8.0,9.0,0.02573,193.31488316579,23.0,119.28,17.115,,1,,0.21,0.18,0.26,,1.0,1.0,,,5.0,6.0,4.0,,0.2924,18.043008867703,1.0,0.51,,2.0,,1.0,,,,1.0,1.0,0.6022,,,1.0,1.0,1.0,,,,,,,,,,
14083176,home,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,False,48.0,40.0,5.0,2.0,0.0,21.0,22.0,19.0,26.0,6.0,,,5.0,,,,90.0,75.0,6.8,14.0,0.0575025,163.02434026541,18.0,61.95,16.065,,0,,0.12,0.09,-0.32,,4.0,,,,6.0,1.0,1.0,1.0,,18.892473527836,1.0,,,4.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
14083176,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,15.0,13.0,1.0,,0.0,9.0,11.0,4.0,4.0,6.0,,,3.0,,,,45.0,25.0,6.9,3.0,0.0010711,22.741053456756,4.0,8.925,5.67,,0,,-0.06,0.09,0.2,,,1.0,,,4.0,3.0,2.0,1.0,,,,,1.0,2.0,,,,,,1.0,,,,,,,,True,,,,,,,,,
14083176,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180,572,M,900669,EUR,897004800,M,4,4,False,48.0,42.0,3.0,3.0,0.0,21.0,25.0,21.0,23.0,6.0,,,7.0,,,,90.0,66.0,6.6,11.0,0.043061,152.51310545556,20.0,94.815,18.375,,1,,0.08,0.07,-0.25,,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0149,27.557205738701,2.0,0.0,1.0,4.0,,,,,,3.0,1.0,,,,1.0,,,,2.0,,,,,,,,
14083176,home,Rayo Vallecano,Carlos Martín,carlos-martin,C. Martín,F,14,182,1239,M,1131581,EUR,1019433600,M,14,14,False,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,3.0,,,,,,,45.0,23.0,6.2,8.0,0.011788,40.475195003421,5.0,-21.0,3.045,,0,,0.02,-0.07,-0.1,,3.0,7.0,3.0,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,4.0,2.0,,Carlos Martín,,,,,,,1.0,,,,,,,
14083176,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,35.0,26.0,3.0,,1.0,8.0,9.0,18.0,26.0,8.0,5.0,4.0,1.0,,,,72.0,51.0,7.6,13.0,0.496135,113.4309777111,14.0,31.29,10.08,,0,,0.49,0.07,-0.11,,4.0,4.0,1.0,,,,,2.0,,,,,1.0,2.0,,,,,,1.0,1.0,,,,2.0,,,,2.0,,1.0,,,,,,
14083176,home,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,17.0,11.0,,,0.0,3.0,5.0,8.0,12.0,1.0,1.0,,2.0,,,,89.0,33.0,5.9,13.0,0.152239,66.409453631638,8.0,30.66,18.795,,2,,0.23,0.25,-0.28,,3.0,7.0,1.0,1.0,2.0,1.0,,,0.1101,18.844140335924,1.0,-0.43,3.0,,,1.0,,,,1.0,1.0,0.1228,,,,,,,2.0,1.0,1.0,1.0,,,,,
