match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_keyPass,stat_dispossessed,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_wonContest,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot,player_sofascoreId
14035892,home,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,417,M,1143547,EUR,996969600,F,19,19,False,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,61.0,21.0,6.3,6.0,0.0126167,,2,,-0.01,0.19,0.15,,,4.0,7.0,6.0,,,,2.0,1.0,1.0,,2.0,,,3.0,,1.0,1.0,3.0,3.0,0.2169,0.0475,-0.68,,,,,1.0,,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Abdoul Karim Traoré,,,abdoul-karim-traore,A. K. Traoré,F,9,178.0,1010,M,2033824,EUR,1168560000,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,29.0,8.0,6.5,3.0,0.00153323,,1,,-0.04,0.03,0.0,,1.0,1.0,1.0,3.0,,,,,,,3.0,,,,,1.0,,1.0,,,0.1978,0.8945,-0.28,,,,,,1.0,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175.0,445,M,862821,EUR,898646400,M,10,10,True,5.0,4.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,,,15.0,8.0,7.9,2.0,0.100844,,1,,0.27,0.01,-0.01,,,,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,0.0243,0.0735,0.54,,,,,,,1.0,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Jovan Mijatović,Jovan Mijatovic,,jovan-mijatovic,J. Mijatović,F,11,179.0,1132,M,1146136,EUR,1121040000,F,22,22,True,1.0,,,,0.0,,,,1.0,,,15.0,5.0,6.5,3.0,,,0,,-0.01,,-0.04,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182.0,86,M,360652,EUR,796262400,M,33,33,True,1.0,1.0,,,0.0,,,1.0,1.0,,,14.0,4.0,6.3,2.0,0.00011454,,1,,-0.02,,-0.01,,,,2.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,0.0269,0.058,-0.04,,,,,,,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184.0,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Davis Opoku,Davis Opoku,,davis-opoku,D. Opoku,D,99,,100,M,1860321,EUR,1193616000,D,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Roggerio Nyakossi,,,roggerio-nyakossi,R. Nyakossi,D,34,194.0,192,M,1129502,EUR,1073952000,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171.0,119,M,192268,EUR,766454400,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,home,Oud-Heverlee Leuven,Henok Teklab,,,henok-teklab,H. Teklab,M,14,174.0,150,M,940558,EUR,911174400,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,39.0,28.0,17.0,6.0,0.0,23.0,25.0,5.0,14.0,7.0,6.0,90.0,52.0,7.5,11.0,0.00166736,0.733,0,1.3955,0.16,0.02,-0.02,0.56,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,1.0,,,,True,,,,,,,2.0,5.0,1.0,1.0,1.0,,,
14035892,away,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,36.0,28.0,6.0,3.0,0.0,13.0,14.0,15.0,22.0,1.0,,90.0,59.0,7.0,21.0,0.0151233,,1,,0.05,0.08,0.13,,5.0,2.0,3.0,3.0,4.0,1.0,1.0,,,,2.0,1.0,,,2.0,1.0,1.0,,3.0,,0.1132,,-0.45,,,,,1.0,,,,,,,,1.0,,
14035892,away,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189.0,338,M,1122698,EUR,1050192000,D,3,3,False,62.0,54.0,4.0,2.0,0.0,35.0,38.0,19.0,24.0,2.0,,90.0,70.0,6.7,9.0,0.00745996,,0,,0.12,0.08,-0.26,,,3.0,4.0,6.0,3.0,,,1.0,,1.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Marco Kana,,,marco-kana,M. Kana,D,55,183.0,383,M,964759,EUR,1028764800,D,55,55,False,76.0,75.0,3.0,3.0,0.0,61.0,61.0,14.0,15.0,,,90.0,95.0,6.7,4.0,0.0122243,,0,,0.25,0.09,-0.16,,,2.0,4.0,,9.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
14035892,away,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,82.0,71.0,10.0,2.0,0.0,45.0,46.0,26.0,36.0,5.0,,90.0,104.0,7.1,14.0,0.0361504,,2,,0.28,0.09,-0.13,,,1.0,1.0,4.0,5.0,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,2.0,0.0714,,-0.06,,,1.0,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Nathan De Cat,Nathan De Cat,,nathan-de-cat,N. D. Cat,M,74,192.0,1673,M,1637689,EUR,1216425600,M,74,74,False,38.0,28.0,6.0,4.0,0.0,11.0,13.0,17.0,25.0,1.0,,90.0,52.0,6.8,11.0,0.01618,,1,,0.0,0.17,0.18,,,,2.0,5.0,5.0,,,1.0,,1.0,3.0,,,,2.0,,1.0,,,,0.0204,,-0.05,,,,,1.0,,,,,,,,,,
14035892,away,RSC Anderlecht,Nathan-Dylan Saliba,Nathan Saliba,,nathan-saliba,N. Saliba,M,13,173.0,636,M,1093229,EUR,1076112000,M,13,13,False,47.0,35.0,2.0,1.0,0.0,17.0,22.0,18.0,25.0,8.0,,89.0,59.0,6.8,15.0,0.0353936,,2,,-0.01,0.35,0.16,,,2.0,4.0,7.0,2.0,,,2.0,,1.0,3.0,,1.0,,1.0,,2.0,,2.0,1.0,0.1174,,-0.28,,,,,1.0,,,,,,,,,,
14035892,away,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177.0,393,M,1436187,EUR,1106092800,M,83,83,False,31.0,24.0,,,0.0,8.0,10.0,16.0,21.0,11.0,,81.0,49.0,6.7,13.0,0.0183445,,2,,-0.5,0.44,0.16,,1.0,,3.0,8.0,,,,,,,1.0,1.0,2.0,,2.0,,,,2.0,6.0,0.0571,,-0.28,,,2.0,,1.0,,,,,,,,,,
14035892,away,RSC Anderlecht,César Huerta,,,cesar-huerta,C. Huerta,M,21,173.0,5239,M,905257,EUR,975801600,M,21,21,False,20.0,19.0,,,0.0,2.0,2.0,17.0,18.0,2.0,,45.0,27.0,6.1,6.0,0.0143249,,0,,-0.24,0.16,-0.07,,2.0,2.0,7.0,,,,,,,2.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,M,19,19,False,33.0,29.0,1.0,,1.0,12.0,15.0,17.0,18.0,5.0,,73.0,55.0,7.5,9.0,0.282739,,0,,0.35,0.03,0.15,,5.0,,2.0,8.0,2.0,,,3.0,2.0,1.0,1.0,6.0,,,4.0,,,,2.0,1.0,,,,,3.0,,2.0,3.0,1.0,,,,,,,,,
14035892,away,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,False,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,2.0,,73.0,20.0,7.9,7.0,0.00455416,,2,,-0.23,-0.24,0.14,,1.0,1.0,2.0,7.0,,,,1.0,1.0,,5.0,,1.0,,,,,2.0,1.0,1.0,0.3708,0.7855,0.52,,,,,,1.0,1.0,,,,,,,,
14035892,away,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,M,10,10,True,12.0,9.0,1.0,1.0,0.0,4.0,5.0,5.0,7.0,,,45.0,24.0,6.6,8.0,0.0632705,,0,,0.09,0.03,-0.06,,2.0,2.0,3.0,4.0,,,,1.0,1.0,,,,,,2.0,,,,3.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,
14035892,away,RSC Anderlecht,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,D,7,7,True,8.0,5.0,,,0.0,1.0,3.0,4.0,5.0,1.0,,17.0,10.0,6.1,4.0,0.0242809,,0,,-0.19,0.06,-0.18,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
14035892,away,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174.0,3646,M,94286,EUR,733363200,M,11,11,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,,17.0,12.0,6.5,4.0,0.0388237,,0,,-0.05,0.27,-0.05,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,THazard
14035892,away,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,6,6,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,9.0,6.0,6.7,1.0,0.00063395,,0,,0.03,-0.16,0.14,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Mihajlo Cvetković,Mihajlo Cvetkovic,,mihajlo-cvetkovic,M. Cvetković,F,9,175.0,2686,M,1427166,EUR,1168387200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,1.0,2.0,,,0.00030395,,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197.0,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Yasin Özcan,,,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Mihajlo Ilić,,,mihajlo-ilic,M. Ilić,D,15,192.0,610,M,1193085,EUR,1054684800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035892,away,RSC Anderlecht,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183.0,329,M,916951,EUR,987033600,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
