match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceMissed
11369410,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,33.0,19.0,30.0,17.0,4.0,6.0,15.0,27.0,11.0,2.0,3.0,4.0,90.0,41.0,7.5,14.0,0.00567716,0,0.6107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369410,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,17.0,12.0,3.0,1.0,7.0,7.0,7.0,17.0,5.0,,,,90.0,50.0,6.9,21.0,0.0825223,0,,,,7.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369410,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,25.0,21.0,8.0,5.0,11.0,13.0,10.0,12.0,3.0,,,,90.0,40.0,7.4,5.0,0.00350595,0,,,,,,,6.0,,,,6.0,1.0,1.0,,,True,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369410,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,20.0,11.0,9.0,4.0,7.0,11.0,4.0,9.0,,,,,90.0,37.0,7.0,10.0,0.00071896,1,,,,,,4.0,7.0,,,,8.0,,1.0,,,,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.102,0.0451,,,,,,,,,,,
11369410,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,14.0,11.0,1.0,1.0,9.0,10.0,2.0,4.0,,,,,75.0,21.0,6.5,6.0,0.00112258,0,,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
11369410,home,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,18.0,14.0,2.0,1.0,4.0,7.0,11.0,12.0,4.0,,,,55.0,24.0,6.4,6.0,0.0906671,0,,,,1.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,
11369410,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,20.0,15.0,2.0,1.0,5.0,6.0,10.0,14.0,2.0,,,,75.0,34.0,6.7,10.0,0.010797,0,,,,,,6.0,6.0,1.0,,,,,4.0,3.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,
11369410,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,20.0,13.0,2.0,2.0,9.0,12.0,4.0,8.0,2.0,,,,90.0,36.0,6.8,9.0,0.00490592,1,,,,,,8.0,5.0,2.0,,,6.0,1.0,,1.0,,,3.0,,1.0,1.0,4.0,2.0,1.0,,,0.0129,0.0754,,,,,,,,,,,
11369410,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,21.0,14.0,5.0,2.0,5.0,7.0,9.0,15.0,6.0,,,,90.0,38.0,7.2,12.0,0.00468914,2,,,,1.0,,3.0,2.0,,1.0,,3.0,,3.0,,,,,1.0,2.0,,1.0,,1.0,,1.0,0.2689,0.9683,1.0,1.0,,,,,,,,,
11369410,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,14.0,8.0,1.0,1.0,4.0,6.0,5.0,11.0,1.0,,,,64.0,27.0,6.6,10.0,0.0347298,0,,,,3.0,1.0,6.0,3.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,
11369410,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,13.0,7.0,,,,,7.0,13.0,,,,,75.0,29.0,7.6,10.0,0.00348837,3,,,,,,12.0,16.0,3.0,2.0,1.0,4.0,,,1.0,1.0,,14.0,1.0,,,7.0,,,,1.0,0.1315,,2.0,,budimir_ante,1.0,1.0,1.0,,,,,
11369410,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,True,3.0,2.0,1.0,,2.0,2.0,,1.0,,,,,35.0,9.0,6.5,1.0,2.741e-05,0,,,,,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11369410,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,2.0,1.0,1.0,,1.0,2.0,,,,,,,26.0,6.0,6.6,1.0,4.62e-06,0,,,,,,2.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11369410,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,4.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,15.0,10.0,6.3,5.0,6.536e-05,1,,,,,,5.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,3.0,,,,0.1034,,1.0,,,,,,,,,,
11369410,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,3.0,,,,,,,3.0,,,,,15.0,8.0,6.5,7.0,,0,,,,,,5.0,4.0,,2.0,1.0,,,2.0,,,,3.0,,,,3.0,,,,1.0,,,,,,,,,,,,,
11369410,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,,,,,15.0,12.0,6.6,3.0,0.0427913,1,,,,1.0,,2.0,2.0,,1.0,,1.0,,,2.0,,,,,,,1.0,,,,,0.0684,,1.0,,,,,,1.0,,,,
