match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_aerialLost,stat_unsuccessfulTouch,stat_accurateCross,stat_keyPass,stat_outfielderBlock,stat_wonContest,player_firstName,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,player_lastName
13473379,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,31.0,17.0,15.0,2.0,0.0,16.0,18.0,1.0,13.0,3.0,9.0,1.0,5.0,7.0,1.0,90.0,47.0,8.7,14.0,0.0002815,0,1.6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,16.0,11.0,5.0,1.0,0.0,6.0,9.0,5.0,7.0,6.0,5.0,,,,,90.0,45.0,6.8,10.0,0.00366336,1,,2.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0166,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,,982998,EUR,900633600,D,38,38,False,29.0,23.0,6.0,2.0,0.0,18.0,20.0,5.0,9.0,6.0,1.0,,,,,90.0,41.0,7.2,6.0,0.0032736,0,,,1.0,,5.0,,,,,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,,1069729,EUR,979948800,D,43,43,False,39.0,33.0,2.0,,0.0,28.0,30.0,5.0,9.0,4.0,1.0,,,,,90.0,48.0,7.0,7.0,0.00095619,0,,,1.0,2.0,3.0,,,,,,2.0,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,48.0,35.0,11.0,3.0,0.0,21.0,27.0,14.0,21.0,2.0,3.0,,,,,90.0,61.0,6.7,17.0,0.109982,0,,4.0,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,
13473379,home,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,,268419,EUR,777859200,M,8,8,False,36.0,31.0,1.0,1.0,0.0,20.0,23.0,11.0,13.0,2.0,5.0,,,,,88.0,48.0,6.8,8.0,0.00371854,0,,1.0,,6.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
13473379,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,False,21.0,19.0,2.0,2.0,0.0,14.0,16.0,5.0,5.0,4.0,3.0,,,,,88.0,36.0,7.2,3.0,0.0205567,0,,1.0,2.0,3.0,8.0,,1.0,1.0,,,2.0,3.0,2.0,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,
13473379,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,M,77,77,False,11.0,9.0,1.0,,0.0,6.0,6.0,3.0,5.0,1.0,2.0,,,,,76.0,28.0,6.6,10.0,0.0010435,1,,1.0,2.0,4.0,4.0,,1.0,1.0,1.0,,,,,1.0,0.0122,1.0,2.0,5.0,,,,1.0,Rayan,,,,,,,,
13473379,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,Coutinho,119159,EUR,708307200,M,11,11,False,20.0,19.0,3.0,2.0,0.0,5.0,5.0,14.0,15.0,,1.0,,,,,76.0,29.0,6.7,7.0,0.0141522,2,,3.0,,4.0,1.0,,1.0,1.0,1.0,,,,,1.0,0.0977,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,
13473379,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,,851285,EUR,929491200,M,17,17,False,25.0,24.0,3.0,2.0,0.0,7.0,7.0,17.0,18.0,1.0,2.0,,,,,66.0,35.0,6.8,5.0,0.0412944,1,,1.0,1.0,3.0,4.0,1.0,2.0,2.0,,,,,,1.0,0.2879,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,1.0,0.4064,,,
13473379,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,18.0,10.0,,,0.0,8.0,12.0,2.0,6.0,4.0,3.0,,,,,90.0,27.0,6.8,8.0,0.00191979,1,,,2.0,10.0,2.0,2.0,,,1.0,,2.0,,,2.0,0.1072,,7.0,,,1.0,,,,,,,,,True,1.0,
13473379,home,Vasco da Gama,Benjamín Garré,benjamin-garre,B. Garré,M,90,171,1416,M,,904847,EUR,963273600,M,15,15,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,24.0,13.0,6.0,4.0,0.00507474,0,,,,6.0,,1.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Lukas Zuccarello,lukas-zuccarello,L. Zuccarello,M,30,175,1058,M,,1641136,EUR,1165017600,M,30,30,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,2.0,,,,,14.0,5.0,6.5,2.0,1.204e-05,0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,Lukas Zuccarello,,,,,,,,
13473379,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,90,90,True,,,,,0.0,,,,,,,,,,,14.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,True,,,,,0.0,,,,,1.0,,,,,,8.0,2.0,6.7,,,0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,3.0,,1.0,,0.0,,3.0,,,1.0,,,,,,8.0,4.0,6.5,3.0,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Matheus Carvalho,,,,,,,,
13473379,home,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188,882,M,,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Luiz Gustavo Marinho Ribeiro dos Santos,,,,,,,,
13473379,home,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,,1003013,EUR,1013644800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Souza,souza,Souza,M,5,188,541,M,,119035,EUR,603158400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473379,home,Vasco da Gama,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,,1110708,EUR,951523200,F,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Loide Augusto,,,,,,,,
