match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,player_sofascoreId,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_goalAssist,captain,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated,stat_errorLeadToAGoal
10385640,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,21,21,False,24.0,15.0,15.0,6.0,14.0,14.0,1.0,10.0,2.0,6.0,1.0,1.0,1.0,1.0,90.0,31.0,5.9,9.0,0.0,0.0,0.00013343,0,-1.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,55.0,36.0,7.0,4.0,17.0,24.0,19.0,31.0,5.0,6.0,,,,,90.0,83.0,6.8,25.0,0.0169,0.0,0.0375957,1,,,,1.0,9.0,4.0,14.0,2.0,1.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,45.0,32.0,16.0,7.0,17.0,19.0,15.0,26.0,7.0,8.0,,,,,90.0,63.0,7.1,14.0,0.1463,0.0,0.0112679,1,,,,3.0,7.0,4.0,12.0,,1.0,5.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,55.0,41.0,10.0,3.0,31.0,37.0,10.0,18.0,5.0,7.0,,,,,90.0,65.0,6.6,14.0,0.0863,0.0,0.108434,1,,,,2.0,3.0,2.0,5.0,,,2.0,2.0,,,,MarcGuehi13,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,39.0,33.0,4.0,1.0,14.0,16.0,20.0,26.0,1.0,7.0,,,,,90.0,57.0,6.4,10.0,0.0,0.0,0.0501054,0,,,,1.0,,2.0,4.0,,,2.0,,2.0,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10385640,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,57.0,53.0,3.0,1.0,15.0,16.0,40.0,46.0,,3.0,,,,,90.0,77.0,7.7,12.0,0.8184,0.9931,0.194917,2,,,,2.0,2.0,4.0,5.0,2.0,1.0,,,3.0,,,eze,,1.0,4.0,5.0,2.0,,,,3.0,1.0,1.0,1.0,,,,,,,
10385640,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,58.0,52.0,3.0,2.0,25.0,29.0,27.0,29.0,4.0,15.0,,,,,89.0,72.0,7.0,9.0,0.0,0.0,0.0279748,0,,,,1.0,4.0,2.0,7.0,,,1.0,,2.0,,,,,,1.0,,,,3.0,2.0,,,,,,,,,,,
10385640,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,34.0,25.0,5.0,2.0,7.0,8.0,18.0,26.0,3.0,11.0,,,,,90.0,55.0,7.3,13.0,0.5646,0.8545,0.0325208,4,,,,3.0,3.0,9.0,8.0,,1.0,3.0,2.0,2.0,3.0,,,1.0,,,,,1.0,2.0,,2.0,2.0,1.0,,,,,,,,
10385640,home,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,F,7,7,False,44.0,33.0,4.0,2.0,12.0,16.0,22.0,36.0,3.0,9.0,,,,,90.0,70.0,7.4,22.0,0.0707,0.1171,0.278905,2,,,,4.0,2.0,8.0,7.0,1.0,1.0,,,1.0,1.0,,MOlise,,1.0,1.0,8.0,1.0,,3.0,1.0,4.0,1.0,,,1.0,,,,,,
10385640,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,False,48.0,44.0,1.0,,16.0,16.0,28.0,33.0,,6.0,,,,,90.0,73.0,7.0,18.0,0.1175,0.4711,0.0765727,1,,,,4.0,1.0,13.0,9.0,7.0,,2.0,1.0,4.0,,,jordanayew9,,,2.0,1.0,,,3.0,1.0,5.0,1.0,1.0,,,,,,,,
10385640,home,Crystal Palace,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18787,M,111850,EUR,721353600,F,11,11,False,27.0,20.0,,,6.0,7.0,15.0,23.0,,1.0,,,,,84.0,40.0,7.5,11.0,0.3107,0.9951,0.193128,4,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,,wilfriedzaha,2.0,,1.0,3.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,True,1.0,,,,
10385640,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,,,,,,15.0,12.0,6.3,5.0,0.0,0.0,0.00400897,0,,,,1.0,,4.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Luka Milivojević,luka-milivojevic,L. Milivojević,M,19,183,512,M,50294,EUR,670982400,M,4,4,True,4.0,1.0,1.0,,1.0,2.0,,2.0,,2.0,,,,,1.0,5.0,,3.0,0.0,0.0,1.39e-06,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385640,home,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Matetajphilippe,,,,,,,,,,,,,,,,,,,
10385640,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,False,26.0,17.0,15.0,7.0,13.0,16.0,4.0,10.0,,4.0,2.0,,1.0,1.0,90.0,30.0,5.6,9.0,0.0,0.0,0.00058577,0,-0.5691,,,,,,,,,,,,,,lukasz.fabianski,,,,,,,,,,,,,,,,1.0,,,
10385640,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,False,31.0,17.0,10.0,3.0,9.0,14.0,9.0,19.0,1.0,7.0,,,,,90.0,57.0,6.0,23.0,0.0,0.0,0.0250452,0,,,,,1.0,5.0,5.0,1.0,,3.0,1.0,2.0,3.0,,,,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,
10385640,away,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,139227,EUR,783216000,D,4,4,False,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,19.0,2.0,6.2,1.0,0.0,0.0,2.37e-05,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385640,away,West Ham United,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,877102,EUR,828144000,D,27,27,False,44.0,28.0,14.0,4.0,21.0,29.0,7.0,15.0,6.0,11.0,,,,,90.0,66.0,6.6,19.0,0.7155,0.9768,0.0131951,1,,,,1.0,3.0,7.0,9.0,3.0,,5.0,3.0,,2.0,,nayefaguard,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,
