match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_sofascoreId
10447720,away,Padova,Jacopo Dezi,,,jacopo-dezi,J. Dezi,M,92,178,32,M,173349,EUR,697680000,M,6,6,False,
10447720,away,Padova,Felipe Curcio,,,felipe-curcio,F. Curcio,D,3,183,22,M,787404,EUR,744595200,D,27,27,False,
10447720,away,Padova,Simone Russini,,,simone-russini,S. Russini,F,10,170,24,M,367386,EUR,827280000,F,99,99,False,
10447720,away,Padova,Luca Gagliano,,,luca-gagliano,L. Gagliano,F,14,178,33,M,909669,EUR,963532800,F,19,19,False,
10447720,away,Padova,Fabio Ceravolo,,,fabio-ceravolo,F. Ceravolo,F,,180,12,M,13048,EUR,541900800,F,24,24,False,
10447720,away,Padova,Aljoša Vasić,,,aljosa-vasic,A. Vasić,M,14,188,231,M,1018226,EUR,1019347200,M,14,14,True,
10447720,away,Padova,Carmine Cretella,,,carmine-cretella,C. Cretella,M,58,179,22,M,1104692,EUR,1030665600,M,88,88,True,
10447720,away,Padova,Enrico Piovanello,,,enrico-piovanello,E. Piovanello,F,18,174,23,M,919720,EUR,956102400,F,17,17,True,
10447720,away,Padova,Igor Radrezza,,,igor-radrezza,I. Radrezza,M,,170,21,M,185215,EUR,739324800,M,21,21,True,
10447720,away,Padova,Tommaso Ghirardello,,,tommaso-ghirardello,T. Ghirardello,F,73,183,57,M,1392512,EUR,1129680000,F,40,40,True,
10447720,away,Padova,Mattia Fortin,,,mattia-fortin,M. Fortin,G,14,197,95,M,1141480,EUR,1057622400,G,30,30,True,
10447720,away,Padova,Alessandro Zanellati,,,alessandro-zanellati,A. Zanellati,G,69,193,16,M,928755,EUR,938044800,G,92,92,True,
10447720,away,Padova,Bernardo Calabrese,,,bernardo-calabrese,B. Calabrese,D,6,184,17,M,1011488,EUR,1019692800,D,6,6,True,
10447720,away,Padova,Salvatore Monaco,,,salvatore-monaco,S. Monaco,D,6,192,24,M,265147,EUR,713836800,D,29,29,True,
10447720,away,Padova,Nahuel Valentini,,,nahuel-valentini,N. Valentini,D,,184,12,M,345207,EUR,590630400,D,55,55,True,
10447720,away,Padova,Jacopo Bacci,,,jacopo-bacci,J. Bacci,M,21,173,90,M,1163081,EUR,1119139200,M,16,16,True,
10447720,away,Padova,Antonio Miccoli,,,antonio-miccoli,A. Miccoli,M,,170,2,,974157,EUR,975542400,M,42,42,True,
