match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_keyPass,stat_totalContest,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside
13981455,home,Lecce,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,23,23,False,,19.0,17.0,,,1.0,5.0,5.0,12.0,14.0,5.0,5.0,,,,61.0,38.0,7.4,11.0,0.41535,,0,,0.42,0.31,0.0,,,4.0,,,,,2.0,4.0,,,,,,,,,,,1.0,,5.0,2.0,2.0,4.0,,1.0,1.0,,,,,,,,,,
13981455,home,Lecce,Corrie Ndaba,,,ndaba-corrie,C. Ndaba,D,3,188,181,M,981470,EUR,946080000,D,3,3,True,,21.0,20.0,2.0,1.0,0.0,10.0,10.0,10.0,11.0,4.0,2.0,,,,45.0,35.0,6.9,3.0,0.0175666,,0,,0.18,0.05,-0.08,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,2.0,,,1.0,,1.0,,,2.0,,2.0,,,,,,,,,,,
13981455,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,,22.0,16.0,2.0,2.0,0.0,3.0,7.0,13.0,15.0,3.0,3.0,,,,45.0,28.0,6.7,6.0,0.0362602,,1,,0.12,0.17,-0.07,,,,,,,,,2.0,,,,0.0436,-0.03,1.0,,,,,,0.025,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
13981455,home,Lecce,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,F,7,7,True,,12.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,6.0,,1.0,,,,29.0,20.0,6.4,6.0,0.0356874,,1,,0.08,-0.09,0.0,,,1.0,,,,,2.0,,,,1.0,0.1615,-0.24,,,,,,,,3.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,
13981455,home,Lecce,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189,9850,M,1520771,EUR,1205107200,F,22,22,True,,1.0,,,,0.0,,,,1.0,1.0,,,,,17.0,4.0,6.4,2.0,,,0,,-0.12,-0.07,0.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,camardafrancesco9,,,,,,,,
13981455,home,Lecce,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,F,11,11,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,2.0,,,,,10.0,11.0,6.6,2.0,0.00109824,,1,,0.0,0.01,-0.04,,,2.0,,,1.0,,,1.0,,1.0,1.0,0.027,-0.1,,,,,,,,,,,1.0,,,,,,,,,,,,,
13981455,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,home,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,home,Lecce,Danilo Veiga,,,danilo-veiga,D. Veiga,D,17,183,380,M,1002045,EUR,1032912000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,home,Lecce,Jamil Siebert,,,jamil-siebert,J. Siebert,D,5,193,263,M,1014287,EUR,1017705600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,home,Lecce,Matías Pérez,Matias,Pérez,matias-ignacio-perez-sepulveda,M. Pérez,D,13,190,832,M,1801193,EUR,1113350400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,home,Lecce,Niko Kovač,Niko Kovač,,niko-kovac,N. Kovač,M,80,184,198,M,1149067,EUR,1112918400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lameckbanda.10,,,,,,,,
13981455,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,1,1,False,,25.0,12.0,19.0,6.0,0.0,8.0,10.0,4.0,15.0,1.0,6.0,3.0,,4.0,90.0,39.0,7.5,13.0,0.00178234,0.642,0,0.0376,0.09,0.0,-0.05,0.5,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,
13981455,away,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,,53.0,46.0,3.0,1.0,0.0,43.0,45.0,3.0,8.0,5.0,5.0,,,,90.0,63.0,6.4,8.0,0.00153343,,0,,-0.02,0.04,-0.15,,3.0,5.0,,5.0,1.0,,1.0,1.0,3.0,,,,,,,2.0,,,2.0,,,,,,,,,,yerrymina,,,,,,,,
13981455,away,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,,40.0,38.0,2.0,1.0,0.0,34.0,35.0,4.0,5.0,3.0,3.0,,,,90.0,46.0,6.7,2.0,0.0136352,,0,,0.19,0.02,-0.12,,1.0,2.0,,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,False,,40.0,35.0,1.0,,0.0,25.0,26.0,10.0,14.0,6.0,4.0,,,,90.0,56.0,6.8,6.0,0.00231543,,0,,0.08,0.05,-0.09,,,3.0,,2.0,5.0,2.0,,,1.0,,,,,,,1.0,,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,
13981455,away,Cagliari,Marco Palestra,,,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,2,2,False,,18.0,17.0,1.0,1.0,1.0,10.0,11.0,7.0,7.0,5.0,1.0,,,,90.0,41.0,7.3,9.0,0.26415,,1,,0.3,0.26,-0.06,,,3.0,,,1.0,1.0,1.0,2.0,1.0,,,0.036,-0.15,1.0,,,,,1.0,0.0182,6.0,,2.0,3.0,,2.0,1.0,,,,,,,,,,
13981455,away,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,,26.0,20.0,2.0,,0.0,11.0,12.0,9.0,14.0,2.0,7.0,,,,73.0,35.0,6.1,12.0,0.0231691,,1,,0.16,0.06,-0.12,,1.0,8.0,3.0,,1.0,1.0,2.0,,2.0,1.0,,0.0546,-0.14,1.0,,1.0,,,1.0,0.3685,,,1.0,1.0,,,,,,,,,,,,,
13981455,away,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,,19.0,14.0,4.0,1.0,0.0,6.0,6.0,8.0,13.0,,,,,,60.0,32.0,6.3,9.0,0.126831,,1,,0.2,0.01,-0.11,,,4.0,,1.0,,,1.0,,1.0,1.0,1.0,0.0182,0.02,,,2.0,,,2.0,,7.0,4.0,3.0,,,,1.0,,,,,,,,,,
13981455,away,Cagliari,Alessandro Deiola,,,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,True,36.0,34.0,2.0,2.0,0.0,19.0,19.0,15.0,17.0,7.0,3.0,,,,87.0,47.0,7.0,3.0,0.0756877,,2,,0.28,0.03,-0.03,,1.0,4.0,1.0,1.0,4.0,1.0,,1.0,1.0,,1.0,0.1044,-0.34,1.0,,,,,2.0,0.3842,,,1.0,1.0,,1.0,,,,,,,,,,,
13981455,away,Cagliari,Michael Folorunsho,,,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,,29.0,21.0,4.0,2.0,0.0,6.0,8.0,15.0,21.0,3.0,2.0,,,,90.0,49.0,6.0,17.0,0.0208146,,2,,0.04,0.03,-0.2,,1.0,7.0,4.0,,,,4.0,2.0,1.0,,,0.0601,-0.15,,,2.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,2.0,,,
13981455,away,Cagliari,Sebastiano Esposito,,,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,94,94,False,,17.0,11.0,1.0,1.0,0.0,3.0,5.0,8.0,12.0,5.0,2.0,,,,60.0,34.0,6.4,11.0,0.357482,,3,,0.02,0.28,-0.09,,,8.0,1.0,,4.0,1.0,,,1.0,2.0,2.0,0.2084,-0.48,,,1.0,,,4.0,,3.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,2.0,,
13981455,away,Cagliari,Andrea Belotti,,,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,19,19,False,,18.0,14.0,,,0.0,6.0,7.0,8.0,11.0,5.0,2.0,,,,72.0,32.0,9.1,8.0,0.00446823,,4,,-0.16,0.68,0.16,,2.0,3.0,1.0,1.0,,,2.0,2.0,2.0,,2.0,1.6965,0.61,2.0,2.0,,,,,1.7946,,,1.0,1.0,,1.0,,1.0,gallobelotti,,,,,,,1.0,1.0
13981455,away,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,10,10,True,,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,,1.0,,,,30.0,12.0,6.5,1.0,0.00546509,,0,,0.06,-0.03,-0.03,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,17,17,True,,10.0,7.0,,,0.0,3.0,3.0,4.0,7.0,3.0,3.0,,,,30.0,21.0,6.6,7.0,0.0486105,,1,,-0.21,0.34,0.13,,,5.0,,,3.0,1.0,1.0,,2.0,,,0.0637,,1.0,,,,,1.0,0.0997,,,,2.0,,,,,,,,,,,,,
13981455,away,Cagliari,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11712,M,1142606,EUR,1124064000,F,9,9,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,18.0,10.0,6.2,4.0,0.00171194,,0,,-0.03,-0.15,0.0,,,5.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,2.0,,1.0,,,semihkilicsoy9,,,,,,,,1.0
13981455,away,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,True,,5.0,3.0,1.0,,0.0,,,3.0,5.0,1.0,,,,,17.0,7.0,6.6,3.0,0.00331532,,0,,-0.12,0.06,0.13,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Luca Mazzitelli,,,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,4,4,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,2.0,,,,,8.0,6.0,6.8,1.0,9.87e-06,,0,,0.01,,0.17,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Vincenzo Sarno,Vincenzo Sarno,,vincenzo-sarno,V. Sarno,G,34,189,27,M,1910542,EUR,1210896000,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Juan Rodríguez,Juan Rodríguez,,rodriguez-juan,J. Rodríguez,D,15,190,820,M,1485391,EUR,1117411200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Alessandro Di Pardo,,,alessandro-di-pardo,A. D. Pardo,M,29,182,158,M,928814,EUR,932256000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Nicolò Cavuoti,,,nicolo-cavuoti,N. Cavuoti,M,20,178,118,M,1013041,EUR,1049414400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Marko Rog,,,marko-rog,M. Rog,M,20,180,1192,M,573616,EUR,806112000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Riyad Idrissi,,,riyad-idrissi,R. Idrissi,M,3,182,466,M,1123175,EUR,1118620800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Leonardo Pavoletti,,,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981455,away,Cagliari,Gennaro Borrelli,,,borrelli-gennaro,G. Borrelli,F,29,194,533,M,979479,EUR,952646400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
