match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_lastManTackle,captain,stat_errorLeadToAShot,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12421151,home,KAA Gent,Max Dean,Max Dean,,max-dean,M. Dean,F,21,178.0,379,M,1065233,EUR,1077321600,F,21,21,False,20.0,10.0,2.0,1.0,0.0,7.0,8.0,3.0,12.0,,4.0,,,81.0,29.0,7.2,13.0,0.15708,1,,,7.0,2.0,11.0,6.0,1.0,1.0,3.0,3.0,,,,1.0,1.0,2.0,,3.0,,1.0,,0.218,0.1419,1.0,,1.0,,,,,,,,,
12421151,home,KAA Gent,Franck Surdez,,,franck-surdez,F. Surdez,F,19,184.0,273,M,1092662,EUR,1020556800,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,1.0,,,18.0,20.0,6.4,10.0,0.00177431,0,,2.0,1.0,,5.0,3.0,,2.0,2.0,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12421151,home,KAA Gent,Tibe De Vlieger,,,tibe-de-vlieger,T. D. Vlieger,M,27,182.0,175,M,1396529,EUR,1131148800,M,27,27,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,9.0,8.0,6.7,1.0,0.00392699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188.0,952,M,982523,EUR,1012262400,F,9,9,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,1.0,,,9.0,5.0,6.3,,0.00083451,2,,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,0.2389,,,,,1.0,,,,,,,,
12421151,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,8,8,True,3.0,2.0,1.0,1.0,0.0,,,2.0,5.0,,,,,1.0,5.0,,3.0,0.0113951,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,home,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196.0,258,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,home,KAA Gent,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189.0,432,M,108736,EUR,643334400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,home,KAA Gent,Gilles De Meyer,Gilles De Meyer,,gilles-de-meyer,G. D. Meyer,D,35,179.0,119,M,1425339,EUR,1158451200,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184.0,265,M,997024,EUR,985651200,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176.0,599,M,1094395,EUR,1020384000,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,28.0,12.0,23.0,7.0,0.0,6.0,6.0,6.0,22.0,4.0,7.0,3.0,4.0,90.0,39.0,7.2,16.0,0.00517442,0,0.1214,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,
12421151,away,Cercle Brugge,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,28.0,23.0,2.0,1.0,0.0,9.0,11.0,14.0,21.0,3.0,6.0,,,90.0,54.0,6.8,17.0,0.016215,0,,4.0,2.0,3.0,8.0,4.0,1.0,3.0,1.0,,,2.0,,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
12421151,away,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,36.0,22.0,7.0,2.0,0.0,7.0,11.0,15.0,25.0,4.0,6.0,,,90.0,55.0,7.5,17.0,0.00753941,1,,,,5.0,3.0,11.0,2.0,,1.0,1.0,,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,,,0.1336,,,,,1.0,1.0,,,,,,,
12421151,away,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,False,40.0,26.0,12.0,5.0,0.0,17.0,21.0,9.0,19.0,8.0,11.0,,,90.0,59.0,6.6,18.0,0.00529431,0,,,3.0,3.0,8.0,5.0,,4.0,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Erick Nunes,,,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,False,8.0,6.0,1.0,,0.0,,1.0,6.0,7.0,,1.0,,,32.0,30.0,7.0,8.0,0.0131465,2,,,,1.0,4.0,8.0,,3.0,2.0,1.0,,,1.0,5.0,2.0,1.0,1.0,,,2.0,,0.1375,0.2794,,,,,,,,,,,,
12421151,away,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,M,6,6,False,28.0,22.0,3.0,1.0,0.0,6.0,8.0,16.0,20.0,2.0,4.0,,,85.0,52.0,6.8,11.0,0.0248997,0,,,1.0,1.0,5.0,7.0,2.0,1.0,2.0,1.0,,,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,40.0,25.0,7.0,1.0,0.0,6.0,8.0,19.0,34.0,3.0,8.0,,,85.0,61.0,7.0,21.0,0.0206088,1,,2.0,3.0,2.0,8.0,5.0,2.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,1.0,0.0685,,1.0,,,,,,,,,,,
12421151,away,Cercle Brugge,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,34,34,False,21.0,15.0,3.0,,0.0,3.0,5.0,12.0,16.0,7.0,4.0,,,90.0,55.0,7.2,11.0,0.0253128,2,,,2.0,1.0,5.0,9.0,2.0,1.0,,,,,,7.0,5.0,,1.0,,2.0,,,0.1747,,,,,1.0,,True,,,,,,
12421151,away,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,20.0,16.0,1.0,1.0,0.0,2.0,2.0,14.0,19.0,,4.0,,,69.0,38.0,7.2,13.0,0.190353,1,,1.0,3.0,,9.0,4.0,1.0,3.0,5.0,4.0,,,1.0,,,4.0,,1.0,,1.0,,0.0202,0.034,3.0,,,,,,,,,,,1.0
12421151,away,Cercle Brugge,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,False,26.0,19.0,1.0,,0.0,6.0,9.0,14.0,23.0,,5.0,,,69.0,44.0,7.0,14.0,0.176771,2,,6.0,3.0,1.0,5.0,3.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,2.0,,,0.0394,,2.0,1.0,1.0,,,,,,,,,1.0
12421151,away,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,21.0,13.0,,,0.0,3.0,5.0,10.0,18.0,,2.0,,,90.0,46.0,7.4,24.0,0.0825537,5,,2.0,7.0,3.0,14.0,6.0,,7.0,1.0,1.0,,,,,,6.0,2.0,,3.0,1.0,1.0,0.5696,0.963,1.0,,,1.0,,,,1.0,,,,1.0
12421151,away,Cercle Brugge,Abu Francis,,,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,True,33.0,30.0,4.0,3.0,0.0,15.0,15.0,15.0,18.0,2.0,6.0,,,58.0,42.0,7.4,3.0,0.0172415,1,,,1.0,3.0,1.0,5.0,,,,,,,2.0,1.0,,,2.0,,,1.0,,0.0246,0.0625,,,,,,,,,,,,
12421151,away,Cercle Brugge,Paris Brunner,,,paris-brunner,P. Brunner,F,29,185.0,2041,M,1403216,EUR,1139961600,F,13,13,True,7.0,7.0,,,0.0,,,7.0,7.0,,2.0,,,21.0,15.0,6.7,5.0,0.024587,0,,,3.0,,7.0,2.0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
12421151,away,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,,,21.0,8.0,6.8,1.0,1.647e-05,2,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,0.1439,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,9.0,3.0,6.6,1.0,4.452e-05,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,2.0,1.0,,,0.0,,,2.0,6.0,,,,,9.0,8.0,6.7,4.0,0.129073,0,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
12421151,away,Cercle Brugge,Eloy Room,,,eloy-room,E. Room,G,,188.0,180,M,40859,EUR,602726400,G,89,89,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Jonas Lietaert,Jonas Lietaert,,lietaert-jonas,J. Lietaert,D,76,190.0,52,M,1469335,EUR,1089936000,D,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Dalangunypole Gomis,,,dalangunypole-gomis,D. Gomis,D,4,184.0,49,M,1514298,EUR,1088380800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421151,away,Cercle Brugge,Malamine Efekele,,,efekele-malamine,M. Efekele,M,21,180.0,214,M,1385508,EUR,1090195200,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
