match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_lastManTackle,stat_fouls,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_goals,captain,stat_blockedScoringAttempt,stat_totalOffside
12514230,home,Sporting Braga,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,39,39,False,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,59.0,12.0,6.6,5.0,0.00589903,0,,,,,,,1.0,6.0,5.0,,3.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,3.0,,,,
12514230,home,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,25.0,22.0,2.0,2.0,0.0,7.0,7.0,15.0,19.0,3.0,,,,31.0,33.0,6.9,7.0,0.0519185,1,,Gabriel Martínez,,1.0,,,,3.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,0.0191,0.0579,1.0,,1.0,,,,,,,,
12514230,home,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,31.0,4.0,6.5,2.0,1.85e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,home,Sporting Braga,Diego Rodrigues,rodrigues-diego,D. Rodrigues,M,50,178,222,M,1184326,EUR,1116892800,M,50,50,True,16.0,16.0,,,0.0,2.0,2.0,14.0,14.0,1.0,,,,19.0,20.0,7.1,1.0,0.308298,2,,Diego Henrique,Rodrigues,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,0.0724,,1.0,,1.0,,,1.0,1.0,,,1.0,
12514230,home,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,10,10,True,20.0,18.0,1.0,,0.0,2.0,3.0,16.0,17.0,1.0,,,,19.0,23.0,6.7,2.0,0.0130107,0,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12514230,home,Sporting Braga,João Vasconcelos,joao-vasconcelos,J. Vasconcelos,M,80,180,176,M,1828923,EUR,1109376000,M,80,80,True,5.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,,,,3.0,5.0,,1.0,0.00064034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,home,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,home,Sporting Braga,Jonatás Noro,jonatas-noro,J. Noro,D,53,187,116,M,1536297,EUR,1120867200,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,Jonatás Noro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,home,Sporting Braga,Robson Bambu,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,31.0,20.0,21.0,10.0,0.0,13.0,16.0,7.0,15.0,7.0,1.0,3.0,4.0,90.0,43.0,6.9,11.0,0.00080037,0,0.7935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,away,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,25.0,22.0,2.0,1.0,0.0,16.0,17.0,6.0,8.0,5.0,,,,90.0,54.0,6.7,11.0,0.00740772,0,,Zé,Carlos,,,2.0,2.0,5.0,10.0,2.0,,2.0,,,,4.0,1.0,2.0,2.0,4.0,,,,,,,1.0,,5.0,,True,,
12514230,away,Gil Vicente,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,False,56.0,51.0,4.0,3.0,0.0,39.0,41.0,12.0,15.0,5.0,,,,90.0,67.0,6.7,7.0,0.00975871,0,,,,,,1.0,1.0,3.0,3.0,2.0,,,,,,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0
12514230,away,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,False,38.0,36.0,3.0,2.0,0.0,31.0,32.0,5.0,6.0,1.0,,,,90.0,52.0,6.9,3.0,0.0439611,0,,Marvin,Elimbi,,,1.0,1.0,5.0,4.0,,,,,,,6.0,1.0,2.0,2.0,1.0,,,,,4.0,1.0,,,1.0,,,,
12514230,away,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,D,5,5,False,57.0,54.0,4.0,2.0,0.0,43.0,45.0,11.0,12.0,7.0,,,,87.0,67.0,6.8,3.0,0.00585836,0,,,,,,,1.0,,5.0,,,,,,,3.0,1.0,3.0,2.0,,,,,,,,,,1.0,,,,
12514230,away,Gil Vicente,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,57,57,False,26.0,21.0,1.0,,0.0,12.0,16.0,9.0,12.0,3.0,,,,90.0,51.0,6.5,12.0,0.0670527,1,,,,2.0,,,2.0,6.0,6.0,,2.0,3.0,,1.0,,1.0,1.0,3.0,,,0.0182,,1.0,,2.0,1.0,1.0,,,,,,
12514230,away,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,17,170,42,M,949449,EUR,871776000,M,22,22,False,25.0,23.0,1.0,1.0,0.0,13.0,13.0,10.0,12.0,3.0,,,,77.0,44.0,6.8,9.0,0.101559,0,,Sergio,Bermejo,,,1.0,,6.0,4.0,,1.0,3.0,,,,1.0,,2.0,1.0,4.0,,,1.0,,2.0,,1.0,,1.0,,,,
12514230,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,26.0,21.0,,,0.0,12.0,14.0,9.0,13.0,3.0,,,,86.0,35.0,6.9,8.0,0.0264279,2,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,0.0969,0.4443,1.0,,,,,,,,,,
12514230,away,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,19,19,False,41.0,28.0,2.0,,0.0,18.0,22.0,10.0,20.0,3.0,,,,73.0,54.0,6.7,15.0,0.0165517,1,,,,1.0,,1.0,4.0,5.0,8.0,3.0,1.0,,,,1.0,3.0,,1.0,,,0.0349,0.0473,,,,,,,3.0,,,,
12514230,away,Gil Vicente,Jorge Aguirre,jorge-aguirre,J. Aguirre,F,9,183,221,M,1085371,EUR,946944000,F,9,9,False,1.0,1.0,,,0.0,1.0,1.0,,,,,,,15.0,3.0,3.0,2.0,1.73e-05,0,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12514230,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,71,71,False,32.0,21.0,7.0,3.0,0.0,16.0,19.0,6.0,15.0,1.0,,,,86.0,49.0,6.6,19.0,0.027392,1,,,,2.0,1.0,2.0,,7.0,5.0,,3.0,3.0,,,,,1.0,,,1.0,0.1108,,2.0,,,,1.0,,4.0,,,1.0,1.0
12514230,away,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,9.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,4.0,1.0,,,,17.0,12.0,6.5,2.0,0.00103598,0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,
12514230,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,,,,,0.0,,,,,2.0,,,,13.0,8.0,7.0,2.0,,1,,,,,,,,1.0,4.0,,,3.0,,,1.0,,,1.0,1.0,1.0,0.0197,0.0117,,,,,2.0,,1.0,,,,
12514230,away,Gil Vicente,Carlos Eduardo,eduardo-carlos,C. Eduardo,F,29,192,180,M,1404790,EUR,1028937600,F,29,29,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,4.0,2.0,,,5.19e-06,0,,Carlos,Eduardo,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
12514230,away,Gil Vicente,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,4.0,2.0,,,2.615e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,away,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,0.0,,,,1.0,,,,,3.0,2.0,,2.0,,0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12514230,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,away,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,1004444,EUR,1030406400,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,Jonathan,Mutombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,away,Gil Vicente,Diogo Pereira,diogo-costa,D. Pereira,M,28,189,29,M,2046131,EUR,1052006400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,Diogo Miguel,Pereira Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514230,away,Gil Vicente,Gui Beleza,gui-beleza,G. Beleza,M,16,181,19,M,1907260,EUR,1165622400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,Gui Beleza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
