match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_ownGoals,stat_fouls,stat_totalTackle,stat_wonTackle,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_outfielderBlock,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_punches
10664218,home,SV Waldhof Mannheim,Dominik Martinović,dominik-martinovic,D. Martinović,F,11,179,83,M,753122,EUR,859248000,F,11,11,False,13.0,8.0,,,2.0,3.0,7.0,12.0,,,,,,75.0,27.0,6.8,11.0,2,2.0,1.0,,5.0,3.0,,2.0,1.0,4.0,2.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,,,,1.0,,,,,,
10664218,home,SV Waldhof Mannheim,Dominik Kother,dominik-kother,D. Kother,M,31,180,80,M,987600,EUR,953164800,M,7,7,True,8.0,5.0,,,4.0,4.0,1.0,6.0,,2.0,,,,20.0,16.0,6.9,6.0,1,2.0,,2.0,3.0,4.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,
10664218,home,SV Waldhof Mannheim,Marc Schnatterer,marc-schnatterer,M. Schnatterer,M,,180,27,,26573,EUR,501120000,M,13,13,True,9.0,4.0,4.0,1.0,,1.0,4.0,11.0,1.0,,,,,20.0,16.0,6.5,9.0,0,3.0,,1.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,
10664218,home,SV Waldhof Mannheim,Pascal Sohm,pascal-sohm,P. Sohm,F,,186,9,M,277861,EUR,689040000,F,10,10,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,,,,15.0,7.0,6.6,,0,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,Pascal,Sohm,,,
10664218,home,SV Waldhof Mannheim,Daniel Keita-Ruel,daniel-keita-ruel,D. Keita-Ruel,F,,185,46,,102983,EUR,622339200,F,29,29,True,1.0,,,,,,,1.0,,,,,,15.0,1.0,6.5,1.0,0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10664218,home,SV Waldhof Mannheim,Berkan Taz,berkan-taz,B. Taz,M,10,179,129,M,886738,EUR,914025600,M,33,33,True,6.0,5.0,1.0,1.0,,,5.0,6.0,,1.0,,,,11.0,6.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664218,home,SV Waldhof Mannheim,Jan-Christoph Bartels,jan-christoph-bartels,J. Bartels,G,13,186,25,M,836700,EUR,916185600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664218,home,SV Waldhof Mannheim,Stefano Russo,russo-stefano,S. Russo,M,21,183,87,M,984804,EUR,962236800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664218,home,SV Waldhof Mannheim,Marten Winkler,marten-winkler,M. Winkler,M,22,184,107,M,1069125,EUR,1036022400,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664218,home,SV Waldhof Mannheim,Barış Ekincier,baris-ekincier,B. Ekincier,F,11,181,77,M,939852,EUR,922233600,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664218,away,1. FC Nürnberg,Christian Mathenia,christian-mathenia,C. Mathenia,G,26,189,59,M,142096,EUR,702000000,G,26,26,False,28.0,14.0,20.0,6.0,10.0,10.0,4.0,18.0,1.0,5.0,,1.0,1.0,90.0,31.0,7.1,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10664218,away,1. FC Nürnberg,Jan Gyamerah,jan-gyamerah,J. Gyamerah,D,30,184,103,M,254411,EUR,803433600,D,28,28,False,48.0,37.0,10.0,5.0,22.0,25.0,15.0,23.0,1.0,4.0,,,,90.0,71.0,7.3,14.0,0,,,1.0,3.0,2.0,,,5.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
10664218,away,1. FC Nürnberg,Christopher Schindler,christopher-schindler,C. Schindler,D,,188,40,M,96905,EUR,641347200,D,16,16,False,62.0,54.0,8.0,4.0,48.0,53.0,6.0,9.0,4.0,6.0,,,,90.0,71.0,7.3,8.0,2,,,2.0,1.0,3.0,,1.0,1.0,,,1.0,,,,,,True,,1.0,,1.0,,1.0,,,,,,
10664218,away,1. FC Nürnberg,James Lawrence,james-lawrence,J. Lawrence,D,4,188,53,M,193462,EUR,714441600,D,4,4,False,49.0,40.0,7.0,3.0,25.0,27.0,15.0,22.0,5.0,4.0,,,,90.0,60.0,7.0,9.0,1,,,1.0,4.0,2.0,,1.0,2.0,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,
10664218,away,1. FC Nürnberg,Erik Wekesser,wekesser-erik,E. Wekesser,D,13,180,31,M,796043,EUR,867888000,D,13,13,False,18.0,13.0,1.0,,5.0,7.0,10.0,15.0,1.0,2.0,,,,61.0,39.0,6.9,12.0,1,4.0,2.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,
10664218,away,1. FC Nürnberg,Jens Castrop,jens-castrop,J. Castrop,M,17,177,959,M,1019312,EUR,1059436800,M,17,17,False,20.0,13.0,2.0,1.0,3.0,4.0,10.0,18.0,1.0,4.0,,,,89.0,45.0,7.0,15.0,1,2.0,,,8.0,9.0,3.0,1.0,1.0,1.0,,4.0,,,1.0,6.0,4.0,,2.0,,,,,1.0,,,,2.0,,
10664218,away,1. FC Nürnberg,Lino Tempelmann,lino-tempelmann,L. Tempelmann,M,20,174,91,M,886133,EUR,917913600,M,6,6,False,31.0,18.0,1.0,,8.0,12.0,10.0,19.0,4.0,4.0,,,,90.0,48.0,7.1,16.0,1,,,6.0,6.0,14.0,3.0,,,1.0,,3.0,,,2.0,1.0,,,1.0,,1.0,,,4.0,,,,3.0,1.0,
10664218,away,1. FC Nürnberg,Johannes Geis,johannes-geis,J. Geis,M,30,181,111,M,97927,EUR,745545600,M,5,5,False,59.0,43.0,15.0,7.0,19.0,23.0,25.0,41.0,,7.0,,,,90.0,74.0,7.8,20.0,1,5.0,1.0,1.0,1.0,5.0,,1.0,4.0,,3.0,1.0,,,,2.0,1.0,,,,,,,2.0,,Johannes,Geis,,,
10664218,away,1. FC Nürnberg,Mats Møller Dæhli,mats-moller-daehli,M. M. Dæhli,M,17,177,133,M,181889,EUR,794102400,M,10,10,False,30.0,25.0,,,7.0,7.0,19.0,26.0,,4.0,,,,89.0,43.0,7.3,10.0,1,3.0,1.0,,,4.0,1.0,,,2.0,1.0,,,,,2.0,,,,,,,,1.0,,,,1.0,1.0,
10664218,away,1. FC Nürnberg,Kwadwo Duah,kwadwo-duah,K. Duah,F,9,185,878,M,827531,EUR,856742400,F,23,23,False,15.0,7.0,,,1.0,3.0,6.0,12.0,,3.0,,,,74.0,20.0,7.1,11.0,1,,,3.0,3.0,4.0,,1.0,,2.0,,2.0,,,,1.0,,,1.0,,,,,,3.0,,,,,
10664218,away,1. FC Nürnberg,Manuel Wintzheimer,wintzheimer-manuel,M. Wintzheimer,F,25,184,81,M,862035,EUR,915926400,F,18,18,False,13.0,5.0,,,1.0,4.0,4.0,9.0,,3.0,,,,61.0,23.0,6.7,13.0,0,,,2.0,7.0,4.0,,,,3.0,2.0,5.0,,,1.0,,,,1.0,,,,,2.0,,Manuel,Wintzheimer,,,
10664218,away,1. FC Nürnberg,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,307,M,940886,EUR,933120000,M,15,15,True,14.0,9.0,2.0,,2.0,2.0,7.0,13.0,,3.0,,,,29.0,34.0,6.5,10.0,1,1.0,,,5.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,,,,1.0,,
10664218,away,1. FC Nürnberg,Christoph Daferner,christoph-daferner,C. Daferner,F,33,187,226,M,843133,EUR,884563200,F,33,33,True,5.0,3.0,,,,1.0,3.0,4.0,,1.0,,,,29.0,10.0,6.6,6.0,1,,,1.0,4.0,1.0,,,,3.0,,4.0,,,,,,,,,,,,,,,,,1.0,
10664218,away,1. FC Nürnberg,Lukas Schleimer,lukas-schleimer,L. Schleimer,F,37,182,45,M,940050,EUR,944697600,F,36,36,True,4.0,3.0,,,,1.0,3.0,3.0,,1.0,,,,16.0,6.0,6.3,3.0,0,,,,3.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,Lukas,Schleimer,,,
10664218,away,1. FC Nürnberg,Enrico Valentini,enrico-valentini,E. Valentini,D,,182,36,M,40197,EUR,603936000,D,22,22,True,,,,,,,,,,,,,,1.0,1.0,,,0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
10664218,away,1. FC Nürnberg,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192,530,M,1130662,EUR,1053043200,M,3,3,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,,0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
10664218,away,1. FC Nürnberg,Carl Klaus,carl-klaus,C. Klaus,G,25,189,47,M,148167,EUR,758678400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664218,away,1. FC Nürnberg,Bryang Kayo,bryang-kayo,B. Kayo,M,48,185,64,M,1002383,EUR,1027728000,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664218,away,1. FC Nürnberg,Erik Shuranov,erik-shuranov,E. Shuranov,F,9,184,87,M,1063936,EUR,1014336000,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Erik Shuranov,,,,
10664218,away,1. FC Nürnberg,Pascal Köpke,pascal-kopke,P. Köpke,F,,175,16,M,254001,EUR,810086400,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
