match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_crossNotClaimed
12117300,home,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,29.0,26.0,6.0,3.0,0.0,26.0,26.0,3.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,90.0,40.0,7.1,3.0,3.492e-05,0,-0.4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,92.0,82.0,6.0,1.0,0.0,49.0,53.0,40.0,3.0,1.0,7.0,1.0,,,,90.0,119.0,6.6,16.0,0.0167277,0,,,,33.0,1.0,8.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,22,22,False,103.0,99.0,7.0,5.0,0.0,75.0,78.0,25.0,1.0,2.0,2.0,,,,,90.0,108.0,6.7,6.0,0.00540685,0,,,,24.0,,4.0,1.0,,,1.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,93.0,92.0,1.0,1.0,0.0,67.0,68.0,25.0,4.0,,1.0,1.0,,,,86.0,96.0,6.6,2.0,0.00644231,0,,,,25.0,,3.0,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,False,72.0,59.0,7.0,5.0,0.0,34.0,40.0,36.0,3.0,3.0,3.0,,,,,90.0,94.0,7.0,18.0,0.0131567,1,,,,26.0,4.0,2.0,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0616,,,,,,,,,,,,,
12117300,home,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,False,56.0,54.0,4.0,4.0,0.0,20.0,20.0,37.0,2.0,,2.0,2.0,,,,79.0,59.0,6.9,3.0,0.102656,0,,,,34.0,1.0,3.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12117300,home,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,22.0,20.0,2.0,1.0,0.0,9.0,9.0,13.0,2.0,,,1.0,,,,21.0,24.0,6.9,2.0,0.00511679,0,,,,11.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12117300,home,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,48.0,38.0,3.0,3.0,1.0,12.0,13.0,38.0,9.0,3.0,4.0,6.0,,,,90.0,73.0,7.3,18.0,0.229866,2,,,,27.0,3.0,13.0,3.0,3.0,,,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,,0.0377,1.0,lucasmoura7,1.0,1.0,1.0,1.0,0.0325,,,,,,
12117300,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,28.0,23.0,1.0,1.0,0.0,5.0,7.0,21.0,4.0,,2.0,2.0,,,,90.0,39.0,8.4,5.0,0.034114,4,,,,18.0,,3.0,,,2.0,1.0,1.0,1.0,,,3.0,1.0,,,1.0,0.2531,2.0,luciano10,,1.0,2.0,1.0,0.7851,1.0,,,,,
12117300,home,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,M,47,47,False,40.0,35.0,3.0,3.0,0.0,9.0,11.0,38.0,5.0,,2.0,3.0,,,,79.0,69.0,7.2,18.0,0.064881,0,,,,28.0,9.0,2.0,,2.0,,,,,4.0,,,,2.0,2.0,,,2.0,,2.0,,,,,,,,,,
12117300,home,São Paulo,Jonathan Calleri,jonathan-calleri,J. Calleri,F,9,181,9901,M,340519,EUR,748742400,F,9,9,False,12.0,10.0,1.0,,0.0,4.0,4.0,8.0,3.0,,,2.0,,,,86.0,23.0,6.0,6.0,0.0309533,2,,,,6.0,,5.0,,2.0,,,1.0,,1.0,,2.0,,1.0,,,0.7602,1.0,jocalleri,,,2.0,,,,True,2.0,1.0,3.0,
12117300,home,São Paulo,Liziero,liziero,Liziero,M,28,175,748,M,822510,EUR,886809600,M,26,26,True,43.0,36.0,7.0,5.0,0.0,16.0,21.0,23.0,5.0,3.0,2.0,,,,,69.0,51.0,6.9,9.0,0.0339629,0,,,,20.0,1.0,,,,,,2.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,,1.0,,,,,11.0,6.0,6.4,,0.00067422,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Wellington Rato,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,True,7.0,5.0,1.0,1.0,0.0,1.0,1.0,11.0,1.0,,,1.0,,,,11.0,14.0,7.0,6.0,0.0396036,0,,,,5.0,5.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,
12117300,home,São Paulo,Jamal Lewis,jamal-lewis,J. Lewis,D,18,178,937,M,891803,EUR,885686400,D,3,3,True,1.0,1.0,,,1.0,,,1.0,,,,,,,,12.0,2.0,7.3,,0.120453,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
12117300,home,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,True,,,,,0.0,,,,1.0,1.0,,,,,,12.0,3.0,7.4,,,1,,,,,,,,,,,,,,,,1.0,,,,0.319,,,,,,1.0,0.1869,1.0,,,,,
12117300,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Rafinha,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,William Gomes,william-gomes,W. Gomes,F,7,171,4704,M,1639250,EUR,1142380800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,William Gomes Carvalho Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,home,São Paulo,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,away,Athletico,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,False,14.0,7.0,13.0,6.0,0.0,2.0,3.0,11.0,,,3.0,,,1.0,,90.0,17.0,6.3,7.0,0.00164647,0,-0.9955,Mycael,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12117300,away,Athletico,Leonardo Godoy,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,False,9.0,7.0,4.0,2.0,0.0,5.0,6.0,3.0,1.0,3.0,,,,,,87.0,22.0,6.5,4.0,0.0205578,0,,,,2.0,,3.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12117300,away,Athletico,Lucas Belezi,belezi-lucas,L. Belezi,D,45,186,218,M,1130040,EUR,1052352000,D,45,45,False,14.0,8.0,6.0,,0.0,4.0,5.0,9.0,1.0,6.0,1.0,,,,,90.0,25.0,6.4,6.0,0.00238479,0,,,,4.0,,3.0,,,,3.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
12117300,away,Athletico,Mateo Gamarra,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,15,15,False,14.0,12.0,4.0,2.0,0.0,7.0,7.0,7.0,4.0,6.0,,,,,,90.0,32.0,7.0,2.0,0.00173564,0,,,,5.0,,3.0,,,1.0,4.0,2.0,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,
12117300,away,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,16.0,12.0,6.0,3.0,0.0,3.0,4.0,13.0,4.0,4.0,5.0,1.0,,,,66.0,29.0,6.7,6.0,0.00897785,0,,Lucas Esquivel,,9.0,1.0,8.0,2.0,3.0,,1.0,,,,5.0,1.0,,,,,,,,3.0,,,,,,,,,,
12117300,away,Athletico,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,16.0,10.0,2.0,,0.0,5.0,7.0,9.0,3.0,1.0,2.0,,,,,66.0,25.0,6.8,7.0,0.0195582,1,,,,5.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,2.0,,,,0.0173,1.0,,,,1.0,,,,,,,,
12117300,away,Athletico,Felipinho,felipinho,Felipinho,M,5,183,272,M,1107060,EUR,1003363200,M,23,23,False,12.0,10.0,2.0,1.0,0.0,5.0,5.0,8.0,9.0,2.0,2.0,1.0,,,,90.0,35.0,7.3,6.0,0.00298539,3,,Felipinho,,5.0,1.0,4.0,,3.0,,4.0,5.0,5.0,1.0,3.0,,1.0,,,2.0,0.0255,,,2.0,,1.0,,,,,,,,
12117300,away,Athletico,Julimar,julimar,Julimar,F,20,188,376,M,1167536,EUR,980380800,M,20,20,False,16.0,11.0,1.0,,0.0,4.0,6.0,10.0,11.0,3.0,5.0,1.0,,,,90.0,38.0,7.8,9.0,0.00811696,3,,,,7.0,,5.0,,3.0,,,1.0,,1.0,2.0,2.0,6.0,1.0,,,0.1529,1.0,,3.0,,1.0,2.0,0.58,1.0,,,,,
12117300,away,Athletico,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,F,8,8,False,15.0,8.0,2.0,,0.0,2.0,4.0,12.0,4.0,1.0,5.0,,,,,78.0,26.0,6.7,11.0,0.00701601,0,,,,6.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12117300,away,Athletico,Pablo,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,False,5.0,5.0,,,0.0,2.0,2.0,3.0,,,1.0,,,,,66.0,8.0,6.4,3.0,0.00281088,0,,,,3.0,,4.0,,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,True,,,1.0,
12117300,away,Athletico,João Cruz,joao-cruz,J. Cruz,M,8,172,469,M,1485226,EUR,1147392000,F,57,57,False,19.0,14.0,2.0,,0.0,3.0,4.0,19.0,2.0,,4.0,1.0,,,,90.0,34.0,6.7,13.0,0.0408244,2,,,,12.0,4.0,3.0,,2.0,,1.0,,,1.0,,,,2.0,1.0,1.0,0.0248,1.0,,1.0,,,1.0,0.0095,,,,,,
12117300,away,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,5.0,4.0,,,0.0,1.0,1.0,7.0,1.0,,1.0,1.0,,,,24.0,13.0,6.5,4.0,0.00550596,0,,,,3.0,3.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12117300,away,Athletico,Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,True,6.0,5.0,,,1.0,1.0,2.0,9.0,,,,,,,,24.0,17.0,6.9,7.0,0.0836552,0,,,,5.0,5.0,2.0,,,,1.0,,,,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,
12117300,away,Athletico,Emersonn,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,F,90,90,True,7.0,4.0,,,0.0,1.0,1.0,6.0,4.0,1.0,,,,,,24.0,13.0,6.6,6.0,0.00416953,0,,Emersonn,,3.0,,4.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,1.0,
12117300,away,Athletico,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,True,6.0,6.0,,,0.0,2.0,2.0,4.0,,,2.0,,,,,12.0,6.0,6.5,,0.00383728,0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117300,away,Athletico,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,43,43,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,,,,,,,11.0,3.0,6.4,1.0,0.00166327,0,,Marcos Victor,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12117300,away,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
