match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_fouls,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_goals,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded
11370003,home,Royal Antwerp FC,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2537,M,1462434,EUR,1155686400,F,9,9,False,13.0,11.0,1.0,,1.0,1.0,10.0,12.0,1.0,2.0,,,,89.0,23.0,7.5,6.0,0.0590758,2,,2.0,3.0,,1.0,,,,,,3.0,2.0,George,Ilenikhena,1.0,1.0,,,,1.0,,0.2199,2.0,2.0,,,1.0,0.424,,,,1.0,,,,,
11370003,home,Royal Antwerp FC,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180,1006,M,1004790,EUR,1030924800,F,17,17,True,12.0,10.0,1.0,,,,12.0,18.0,,1.0,,,,45.0,26.0,8.8,6.0,0.255468,4,6.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,1.7768,,3.0,,,3.0,1.8384,2.0,,2.0,,,,,,
11370003,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,12.0,5.0,6.5,2.0,0.00037672,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,home,Royal Antwerp FC,Eliot Matazo,eliot-matazo,E. Matazo,M,36,174,579,M,1046150,EUR,1013731200,M,6,6,True,10.0,10.0,1.0,1.0,7.0,7.0,3.0,3.0,,1.0,,,,1.0,12.0,,1.0,0.00115933,0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11370003,home,Royal Antwerp FC,Mahamadou Doumbia,mahamadou-doumbia,M. Doumbia,M,17,186,5407,M,1400846,EUR,1084579200,M,84,84,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,7.0,,3.0,0.00025613,0,,1.0,2.0,,2.0,1.0,,,1.0,1.0,,,Mahamadou Doumbia,,,,,,,,,,,,,,,,,,,,,,,,
11370003,home,Royal Antwerp FC,Victor Udoh,udoh-victor,V. Udoh,F,,172,129,M,1512489,EUR,1098057600,F,60,60,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,3.0,,,0.00534031,1,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.101,,,,,,,,,,,,,,,
11370003,home,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,home,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187,205,M,1463869,EUR,1115683200,D,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Kobe Corbanie,,,,,,,,,,,,,,,,,,,,,,,,
11370003,home,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,home,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,386950,EUR,817862400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Zion Suzuki,zion-suzuki,Z. Suzuki,G,31,189,4910,M,905351,EUR,1029888000,G,1,1,False,59.0,42.0,30.0,14.0,39.0,50.0,3.0,9.0,1.0,13.0,3.0,,,90.0,82.0,8.5,17.0,0.00111051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,7.0,0.1302,
11370003,away,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,False,55.0,54.0,,,46.0,47.0,8.0,8.0,2.0,8.0,,,,90.0,63.0,6.3,3.0,0.00668573,0,,2.0,3.0,,1.0,,,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,16,16,False,37.0,30.0,7.0,1.0,29.0,33.0,1.0,4.0,11.0,2.0,,,,90.0,53.0,6.3,9.0,0.00052577,0,,1.0,2.0,,,,,1.0,,,2.0,1.0,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Rein Van Helden,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,69.0,59.0,7.0,2.0,55.0,60.0,4.0,9.0,6.0,2.0,,,,90.0,86.0,6.1,14.0,0.00137366,0,,3.0,4.0,1.0,,,1.0,2.0,1.0,,4.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0
11370003,away,Sint-Truidense VV,Robert-Jan Vanwesemael,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,M,60,60,False,21.0,21.0,1.0,1.0,19.0,19.0,2.0,2.0,,6.0,,,,63.0,33.0,6.9,2.0,0.00909373,0,,2.0,4.0,1.0,,,,2.0,2.0,2.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Rihito Yamamoto,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,False,12.0,12.0,1.0,1.0,6.0,6.0,6.0,7.0,2.0,2.0,,,,63.0,26.0,6.7,4.0,0.0080291,0,1.0,5.0,3.0,,,,,1.0,,,1.0,2.0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,
11370003,away,Sint-Truidense VV,Joel Chima Fujita,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,8,8,False,29.0,19.0,5.0,,15.0,20.0,4.0,10.0,1.0,3.0,,,,63.0,42.0,6.3,14.0,0.00766458,2,1.0,6.0,3.0,2.0,1.0,,,,2.0,2.0,2.0,,,,2.0,1.0,1.0,,,2.0,,0.0624,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Mathias Delorge,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,55.0,51.0,10.0,10.0,39.0,41.0,12.0,14.0,1.0,3.0,,,,90.0,67.0,6.4,8.0,0.00880962,0,,6.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,Mathias Delorge-Knieper,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,
11370003,away,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,M,77,77,False,32.0,25.0,2.0,2.0,18.0,23.0,7.0,11.0,3.0,8.0,,,,90.0,59.0,6.5,14.0,0.0158981,0,2.0,6.0,5.0,2.0,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,
11370003,away,Sint-Truidense VV,Kahveh Zahiroleslam,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193,237,M,1519355,EUR,1023926400,F,15,15,False,9.0,5.0,,,4.0,4.0,1.0,5.0,4.0,,,,,63.0,20.0,6.3,8.0,0.0001756,0,,5.0,2.0,1.0,2.0,,,,,,1.0,1.0,Kahveh Zahiroleslam,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,
11370003,away,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1938,M,890110,EUR,906249600,F,7,7,False,10.0,6.0,5.0,2.0,3.0,6.0,4.0,6.0,1.0,4.0,,,,83.0,31.0,6.1,13.0,0.14658,1,2.0,11.0,5.0,2.0,4.0,,,3.0,1.0,1.0,2.0,3.0,,,,1.0,3.0,,,,1.0,0.014,,1.0,,,,,1.0,2.0,,,,,,,
11370003,away,Sint-Truidense VV,Ryotaro Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,F,13,13,True,14.0,14.0,2.0,2.0,10.0,10.0,4.0,5.0,,1.0,,,,27.0,20.0,6.5,4.0,0.0215039,0,1.0,3.0,1.0,,,,,,,,1.0,,Ryotaro,Ito,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,
11370003,away,Sint-Truidense VV,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,M,18,18,True,13.0,12.0,3.0,2.0,4.0,4.0,8.0,10.0,,1.0,,,,27.0,16.0,6.5,2.0,0.0134053,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,3.0,,,,27.0,15.0,6.8,3.0,0.00209537,1,,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,0.1304,,,,,,,,1.0,,,,,,,
11370003,away,Sint-Truidense VV,Joselpho Barnes,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,12.0,9.0,1.0,1.0,8.0,10.0,1.0,4.0,1.0,3.0,,,,27.0,19.0,6.6,5.0,0.002291,0,2.0,2.0,3.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Adriano Bertaccini,adriano-bertaccini,A. Bertaccini,F,91,173,746,M,867250,EUR,966124800,F,91,91,True,2.0,1.0,,,,,1.0,2.0,,,,,,13.0,6.0,6.6,2.0,0.00027595,0,,1.0,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Frederic Ananou,frederic-ananou,F. Ananou,D,27,182,65,M,842276,EUR,874713600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Olivier Dumont,,,,,,,,,,,,,,,,,,,,,,,,
11370003,away,Sint-Truidense VV,Ryoya Ogawa,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
