match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_wasFouled,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,stat_goalAssist,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonContest,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed
11401877,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,34.0,24.0,20.0,10.0,19.0,24.0,5.0,10.0,1.0,6.0,1.0,1.0,90.0,38.0,7.1,10.0,0.0,0.0,0.00241001,0,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,False,61.0,53.0,5.0,2.0,29.0,32.0,24.0,32.0,4.0,13.0,,,90.0,92.0,7.4,12.0,0.0,0.0,0.0543377,0,,3.0,1.0,2.0,4.0,6.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,75.0,70.0,8.0,4.0,37.0,40.0,33.0,35.0,3.0,7.0,,,90.0,90.0,7.5,5.0,0.0,0.0,0.0173878,0,,,2.0,1.0,3.0,6.0,1.0,2.0,4.0,3.0,meeshilgerss,1.0,,,,,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,95.0,88.0,9.0,4.0,31.0,31.0,57.0,65.0,4.0,4.0,,,90.0,107.0,7.5,9.0,0.0289,0.0,0.0771404,2,,1.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,,,True,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,D,8,8,False,40.0,40.0,1.0,1.0,12.0,12.0,28.0,30.0,4.0,7.0,,,64.0,53.0,7.1,5.0,0.0,0.0,0.170021,0,,2.0,1.0,2.0,3.0,4.0,,1.0,2.0,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,35.0,30.0,3.0,3.0,12.0,12.0,19.0,24.0,1.0,3.0,,,45.0,40.0,6.9,5.0,0.0,0.0,0.0443076,0,,1.0,2.0,1.0,6.0,4.0,2.0,,2.0,1.0,,1.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,
11401877,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,67.0,59.0,8.0,6.0,19.0,21.0,44.0,52.0,1.0,3.0,,,90.0,88.0,7.5,14.0,0.0135,0.0,0.395957,1,,6.0,2.0,,6.0,2.0,3.0,,2.0,1.0,,,,1.0,2.0,1.0,,4.0,,,4.0,1.0,,,,,,,,,,,,
11401877,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,27.0,17.0,1.0,,5.0,6.0,12.0,25.0,,8.0,,,87.0,49.0,6.4,25.0,0.0,0.0,0.0225591,0,,4.0,4.0,1.0,13.0,5.0,2.0,,,,,4.0,,,4.0,1.0,3.0,1.0,,,,,1.0,3.0,,,,,,,,,,
11401877,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,24.0,17.0,,,6.0,8.0,11.0,17.0,,2.0,,,87.0,37.0,7.1,9.0,0.3567,0.3055,0.0118785,3,,1.0,1.0,1.0,2.0,6.0,,,2.0,1.0,,3.0,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,
11401877,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,63.0,47.0,8.0,3.0,10.0,13.0,37.0,56.0,1.0,8.0,,,90.0,82.0,7.7,25.0,0.0526,0.014,0.0716108,2,,6.0,1.0,,3.0,4.0,1.0,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,1.0,,1.0,1.0,,3.0,1.0,,,,,,
11401877,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,False,8.0,5.0,1.0,1.0,,,5.0,8.0,,,,,70.0,18.0,6.8,8.0,0.0915,0.0981,0.219032,2,,,3.0,1.0,6.0,3.0,,,,,,2.0,,,3.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,
11401877,home,FC Twente,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,True,25.0,13.0,6.0,2.0,5.0,8.0,8.0,19.0,,4.0,,,45.0,34.0,6.7,15.0,0.0,0.0,0.010809,0,,2.0,1.0,,2.0,6.0,1.0,,4.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
11401877,home,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,True,8.0,6.0,1.0,,3.0,3.0,3.0,8.0,,4.0,,,26.0,15.0,6.5,7.0,0.0,0.0,0.00349133,0,,3.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
11401877,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,True,10.0,7.0,,,,1.0,7.0,9.0,,,,,20.0,15.0,6.7,5.0,0.0,0.0,0.0214197,0,,,2.0,2.0,4.0,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
11401877,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,1.0,1.0,,,,,1.0,1.0,,,,,9.0,4.0,6.6,1.0,0.0,0.0,0.00073487,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,M,19,19,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,,,9.0,5.0,6.6,1.0,0.1586,0.0,0.0175998,1,,,,,1.0,,1.0,,,,,,,1.0,,,,,Younes Taha,,,,,,,,,,,,,,,
11401877,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Julien Mesbahi,mesbahi-julien,J. Mesbahi,D,24,181,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Juliën Mesbahi,,,,,,,,,,,,,,,
11401877,home,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401877,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401877,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,31.0,14.0,30.0,13.0,1.0,6.0,13.0,25.0,1.0,9.0,2.0,2.0,90.0,39.0,6.5,18.0,0.0,0.0,0.00369716,0,-0.5824,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,
