match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalTackle,stat_wonTackle,captain,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11391434,away,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182,744,M,541426,EUR,727056000,M,14,14,False,42.0,32.0,4.0,1.0,16.0,18.0,25.0,1.0,,5.0,,,,90.0,53.0,7.0,13.0,0.0688633,1,,,16.0,1.0,,2.0,,,1.0,2.0,1.0,1.0,0.0447,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,
11391434,away,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187,3161,M,149732,EUR,762652800,M,94,94,False,35.0,25.0,3.0,1.0,16.0,21.0,14.0,9.0,1.0,9.0,2.0,,,90.0,49.0,7.7,11.0,0.0412139,0,,,9.0,,1.0,1.0,2.0,2.0,,,1.0,,,,,1.0,,1.0,4.0,4.0,,2.0,,,,,,,,,,
11391434,away,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,M,21,21,False,10.0,7.0,,,4.0,6.0,4.0,3.0,3.0,3.0,1.0,,,65.0,29.0,6.7,10.0,0.0013256,1,Antoine Joujou,,3.0,,1.0,6.0,,,,1.0,5.0,2.0,0.025,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,
11391434,away,Le Havre,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175,375,M,873049,EUR,919296000,F,10,10,False,18.0,8.0,2.0,,5.0,7.0,15.0,5.0,1.0,4.0,1.0,,,71.0,34.0,7.0,15.0,0.166937,0,,,5.0,4.0,1.0,2.0,4.0,2.0,,,1.0,,,,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,
11391434,away,Le Havre,Andy Logbo,logbo-andy,A. Logbo,F,20,188,74,M,1494855,EUR,1083801600,F,20,20,False,7.0,5.0,,,2.0,2.0,5.0,2.0,1.0,1.0,,,,45.0,14.0,6.6,5.0,0.00479235,0,Andy Logbo,,3.0,,1.0,5.0,1.0,1.0,,,2.0,3.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,
11391434,away,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179,1884,M,992026,EUR,1008028800,M,19,19,True,21.0,16.0,1.0,1.0,8.0,10.0,11.0,3.0,,1.0,,,,45.0,29.0,6.4,9.0,0.0045692,1,,,8.0,,1.0,5.0,4.0,1.0,,,1.0,1.0,0.0487,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,
11391434,away,Le Havre,Emmanuel Sabbi,emmanuel-sabbi,E. Sabbi,F,11,175,311,M,880765,EUR,882921600,F,11,11,True,8.0,6.0,1.0,,4.0,5.0,3.0,1.0,,2.0,1.0,,,25.0,17.0,6.2,8.0,0.00088327,0,,,2.0,,,7.0,1.0,,,,2.0,3.0,,1.0,,,,,,,,,,,2.0,,,,,,,
11391434,away,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,27035,EUR,629856000,F,28,28,True,,,,,,,,1.0,,,,,,2.0,2.0,4.5,,,2,,,,,1.0,1.0,,,1.0,,,1.0,0.1033,,,,,,,,,,,,,1.0,,,andreayew10,,,
11391434,away,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166,2008,M,1000442,EUR,1014595200,M,8,8,True,10.0,9.0,,,4.0,4.0,7.0,2.0,,1.0,1.0,,,19.0,14.0,6.7,1.0,0.023872,0,,,6.0,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
11391434,away,Le Havre,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,22,22,True,3.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,10.0,5.0,6.8,1.0,6.288e-05,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11391434,away,Le Havre,Mohamed Koné,mohamed-kone,M. Koné,G,30,186,994,M,1131009,EUR,1015459200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,Mohamed Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391434,away,Le Havre,Oualid El Hajjam,oualid-el-hajjam,O. E. Hajjam,D,2,180,439,M,363532,EUR,666921600,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391434,away,Le Havre,Samuel Grandsir,samuel-grandsir,S. Grandsir,M,,168,123,M,839112,EUR,839980800,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391434,away,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182,607,M,1001458,EUR,971136000,F,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
