match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_wasFouled,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11368661,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,40.0,27.0,25.0,13.0,19.0,22.0,8.0,18.0,2.0,2.0,8.0,2.0,3.0,90.0,46.0,7.6,13.0,0.00177911,0,0.3813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368661,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,65.0,59.0,4.0,1.0,42.0,43.0,17.0,22.0,5.0,9.0,6.0,,,90.0,82.0,7.4,7.0,0.00531221,1,,1.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0758,,,,,,,,,,,,,,,,,,,,,,
11368661,home,Sevilla,Sergio Ramos,,,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,56.0,52.0,9.0,7.0,36.0,38.0,16.0,18.0,2.0,2.0,1.0,,,90.0,68.0,7.3,5.0,0.023758,0,,2.0,4.0,,,,4.0,3.0,,,1.0,,SergioRamos,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11368661,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,2,2,False,41.0,30.0,3.0,,22.0,31.0,8.0,11.0,4.0,7.0,2.0,,,74.0,57.0,6.8,14.0,0.00488886,1,,2.0,4.0,,,1.0,5.0,2.0,2.0,,,0.0626,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11368661,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,M,16,16,False,64.0,55.0,6.0,2.0,27.0,28.0,30.0,48.0,,2.0,4.0,,,90.0,96.0,7.6,21.0,0.109536,0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,12.0,,1.0,True,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
11368661,home,Sevilla,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,56.0,53.0,,,22.0,23.0,31.0,33.0,3.0,6.0,2.0,,,89.0,65.0,7.2,5.0,0.0146741,0,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11368661,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,42,42,False,59.0,53.0,7.0,6.0,24.0,25.0,29.0,34.0,,8.0,7.0,,,90.0,71.0,7.6,7.0,0.0671786,0,,1.0,4.0,3.0,3.0,,,1.0,4.0,4.0,3.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,
11368661,home,Sevilla,Marcos Acuña,,,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,M,19,19,False,45.0,34.0,1.0,,12.0,14.0,25.0,38.0,1.0,3.0,6.0,,,90.0,75.0,7.7,20.0,0.315994,1,,2.0,8.0,,,,2.0,,,,3.0,0.0841,marcos.acuna10,,,,7.0,3.0,2.0,,,3.0,2.0,,3.0,1.0,1.0,0.4571,,,,,,
11368661,home,Sevilla,Lucas Ocampos,,,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,F,5,5,False,52.0,41.0,4.0,2.0,11.0,12.0,30.0,42.0,1.0,5.0,2.0,,,84.0,66.0,7.0,17.0,0.469507,1,,1.0,7.0,3.0,1.0,,1.0,,2.0,1.0,2.0,0.1414,Locampos15,2.0,,1.0,2.0,,1.0,,1.0,,1.0,,1.0,1.0,,0.104,1.0,,,,,
11368661,home,Sevilla,Erik Lamela,,,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,F,17,17,False,28.0,22.0,1.0,1.0,6.0,8.0,16.0,21.0,,6.0,4.0,,,74.0,47.0,7.0,16.0,0.0177449,1,,,7.0,2.0,1.0,1.0,,,2.0,1.0,3.0,0.0995,,,,4.0,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,
