match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_fouls,stat_expectedGoals,captain,stat_accurateLongBalls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_sofascoreId,stat_interceptionWon,stat_accurateCross,stat_wonContest,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11396174,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,27.0,23.0,3.0,0.0,23.0,27.0,1.0,9.0,3.0,5.0,90.0,40.0,7.9,4.0,0.00012662,0,1.1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396174,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,D,18,18,False,26.0,24.0,,0.0,10.0,11.0,,5.0,,,57.0,34.0,6.8,5.0,0.0465859,1,,14.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0443,,,,,,,,,,,,,,,,,,,,,,,,,,
11396174,home,VfB Stuttgart,Waldemar Anton,,,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,90.0,86.0,5.0,0.0,60.0,62.0,4.0,8.0,,,90.0,103.0,7.6,7.0,0.0256478,2,,26.0,28.0,,5.0,2.0,1.0,1.0,,1.0,,0.2424,True,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0568,,,,,,,,,,,,,,,
11396174,home,VfB Stuttgart,Hiroki Itō,,,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,100.0,94.0,6.0,0.0,62.0,63.0,4.0,4.0,,,80.0,109.0,7.2,6.0,0.0146507,0,,32.0,37.0,,5.0,2.0,,,,2.0,1.0,,,2.0,3.0,,1.0,,,2.0,2.0,,,hiroki_ito38,1.0,,,,,,,,,,,,,
11396174,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,67.0,63.0,5.0,0.0,26.0,28.0,1.0,2.0,,,90.0,94.0,7.9,14.0,0.62569,2,,40.0,49.0,10.0,4.0,7.0,3.0,1.0,1.0,3.0,1.0,0.059,,3.0,,1.0,1.0,,1.0,,1.0,1.0,0.0814,,,3.0,1.0,2.0,3.0,,,,,,,,,
11396174,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,58.0,54.0,1.0,1.0,28.0,28.0,,1.0,,,57.0,63.0,7.2,5.0,0.0658629,0,,26.0,30.0,,1.0,3.0,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,1.0,2.0,,,,,,,,,
11396174,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,104.0,99.0,4.0,0.0,61.0,63.0,,4.0,,,90.0,115.0,7.5,6.0,0.0274719,0,,38.0,41.0,,2.0,8.0,,,,5.0,,,,3.0,,1.0,2.0,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,
11396174,home,VfB Stuttgart,Enzo Millot,,,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,False,66.0,62.0,1.0,1.0,26.0,26.0,,,,,90.0,80.0,7.7,8.0,0.732351,1,,36.0,41.0,1.0,3.0,7.0,5.0,,,1.0,1.0,0.0514,,1.0,,1.0,,1.0,,,,1.0,,,,,4.0,1.0,2.0,1.0,1.0,,,,,,,
11396174,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,M,26,26,False,46.0,40.0,1.0,0.0,15.0,15.0,,3.0,,,90.0,62.0,8.2,9.0,0.0936423,8,,25.0,31.0,,2.0,4.0,3.0,2.0,,1.0,1.0,0.3246,,,,,,1.0,5.0,,1.0,1.0,0.6221,denizundav,,,2.0,1.0,1.0,1.0,1.0,,,,,,,
11396174,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,31.0,27.0,2.0,0.0,9.0,10.0,,2.0,,,57.0,37.0,6.8,7.0,0.0975387,0,,18.0,21.0,,2.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,
