match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_blockedScoringAttempt
14652471,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192.0,995,M,294377,EUR,736646400,G,1,1,False,True,25.0,18.0,9.0,2.0,0.0,16.0,17.0,2.0,8.0,2.0,1.0,13.0,2.0,1.0,1.0,1.0,1.0,90.0,39.0,6.5,8.0,0.00088507,0.2345,0,-0.5714,0.04,0.01,0.13,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14652471,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181.0,2526,M,1067582,EUR,1002412800,D,22,22,False,,64.0,43.0,13.0,1.0,0.0,30.0,36.0,13.0,28.0,6.0,6.0,2.0,1.0,,,,,90.0,85.0,6.4,26.0,0.00809474,,0,,0.14,0.05,-0.13,,,,1.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14652471,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,24,24,False,,60.0,49.0,5.0,,0.0,43.0,44.0,6.0,16.0,7.0,8.0,5.0,,,,,,90.0,72.0,7.7,12.0,0.00183926,,1,,-0.02,0.02,-0.02,,,,7.0,7.0,,1.0,,,,,1.0,5.0,1.0,1.0,1.0,1.0,0.1721,0.8646,0.51,,,,,,,,,,,,
14652471,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180.0,216,M,897902,EUR,712281600,D,3,3,False,,29.0,24.0,3.0,,0.0,19.0,21.0,5.0,8.0,4.0,3.0,1.0,,,,,,66.0,40.0,6.6,8.0,0.0129635,,0,,0.08,0.06,-0.16,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14652471,home,Osasuna,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175.0,797,M,842419,EUR,840412800,M,19,19,False,,31.0,21.0,2.0,,0.0,9.0,14.0,12.0,17.0,4.0,5.0,3.0,1.0,,,,,90.0,58.0,6.4,15.0,0.00517213,,1,,-0.06,0.06,-0.09,,,,3.0,5.0,2.0,,,,,,,1.0,,,,,0.0231,,-0.04,1.0,2.0,1.0,1.0,,,,,,,,
14652471,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182.0,703,M,976141,EUR,895017600,M,7,7,False,,61.0,44.0,9.0,4.0,0.0,23.0,29.0,21.0,32.0,2.0,,8.0,,,,,,90.0,77.0,6.7,25.0,0.0239572,,0,,0.23,0.09,-0.05,,,,,2.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,
14652471,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190.0,714,M,187313,EUR,774576000,M,6,6,False,,18.0,15.0,,,0.0,13.0,14.0,2.0,4.0,7.0,3.0,3.0,3.0,,,,,45.0,27.0,7.0,4.0,0.00063269,,0,,0.01,0.03,-0.03,,,,4.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14652471,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174.0,627,M,149370,EUR,772329600,M,16,16,False,,54.0,39.0,5.0,2.0,0.0,23.0,27.0,16.0,27.0,7.0,1.0,5.0,2.0,,,,,90.0,64.0,6.8,17.0,0.0175271,,0,,-0.09,0.13,-0.08,,,,4.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
14652471,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188.0,428,M,1010165,EUR,966816000,M,23,23,False,,29.0,19.0,1.0,,0.0,3.0,8.0,16.0,21.0,2.0,4.0,2.0,,,,,,90.0,54.0,7.7,17.0,0.284475,,1,,0.16,0.08,-0.02,,,,,2.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,0.0311,0.6005,0.55,4.0,,,,2.0,2.0,,,,,,
14652471,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190.0,8134,M,37318,EUR,680140800,F,17,17,False,,15.0,6.0,1.0,,0.0,3.0,3.0,3.0,12.0,4.0,,3.0,1.0,,,,,90.0,24.0,6.1,11.0,0.00338604,,3,,-0.2,0.08,0.0,,,,3.0,7.0,,,,,,2.0,3.0,5.0,,,,2.0,0.142,,-0.55,,,3.0,,,,budimir_ante,,,,,
