match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_errorLeadToAShot,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_accurateCross,stat_wonContest,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_punches,stat_clearanceOffLine,player_sofascoreId,stat_errorLeadToAGoal,stat_penaltyWon,stat_hitWoodwork
12450203,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,17,17,False,27.0,20.0,2.0,2.0,0.0,8.0,8.0,12.0,21.0,6.0,4.0,,2.0,,,,90.0,47.0,7.5,11.0,0.0388561,4,,2.0,,6.0,1.0,2.0,,0.3248,1.0,1.0,,5.0,,,1.0,,,,,,4.0,1.0,1.0,,,2.0,0.3539,1.0,1.0,,,,,,
12450203,home,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184.0,302,M,801280,EUR,853632000,F,19,19,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,1.0,,1.0,,,,24.0,5.0,6.6,2.0,0.00209316,0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450203,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191.0,426,M,936848,EUR,935712000,F,9,9,True,2.0,,1.0,,0.0,,,,2.0,,,,,,,,24.0,4.0,6.5,2.0,,1,,,,,1.0,,,0.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,home,Auxerre,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175.0,199,M,1005648,EUR,1028678400,D,12,12,True,9.0,8.0,,,0.0,5.0,5.0,4.0,5.0,,,,,,,,19.0,14.0,6.5,2.0,0.0551573,0,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12450203,home,Auxerre,Paul Joly,Paul Joly,,paul-joly,P. Joly,D,26,182.0,234,M,1130986,EUR,960336000,D,26,26,True,5.0,2.0,2.0,1.0,0.0,,,2.0,5.0,1.0,1.0,,,,,,19.0,10.0,6.5,4.0,0.0380652,0,,,1.0,,,1.0,,,,,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12450203,home,Auxerre,Rudy Matondo,Rudy Matondo,,rudy-matondo,R. Matondo,M,12,180.0,446,M,1961626,EUR,1205366400,M,34,34,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,4.0,1.0,,3.0,,,,8.0,4.0,6.0,1.0,0.00042048,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12450203,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,home,Auxerre,Marvyn Muzungu,Marvyn Muzungu,,marvyn-muzungu,M. Muzungu,D,16,192.0,141,M,1974219,EUR,1196208000,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,home,Auxerre,Yoann Cissé,Yoann,Cissé,yoann-cisse,Y. Cisse,M,45,,12,,1897486,EUR,1102896000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,home,Auxerre,Eros Maddy,,,eros-maddy,E. Maddy,F,34,177.0,225,M,951949,EUR,981331200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Lucas Perri,,,lucas-perri,L. Perri,G,1,196.0,3418,M,871290,EUR,881712000,G,1,1,False,30.0,26.0,6.0,2.0,0.0,25.0,25.0,1.0,5.0,,5.0,,,,,1.0,90.0,35.0,6.5,5.0,0.00020238,0,-0.5076,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12450203,away,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175.0,827,M,1155226,EUR,1111795200,D,20,20,False,36.0,33.0,,,0.0,13.0,14.0,21.0,24.0,3.0,1.0,,1.0,,,,90.0,50.0,6.9,5.0,0.224563,0,,2.0,,1.0,,,,,1.0,,,4.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192.0,2892,M,257091,EUR,842918400,D,55,55,False,37.0,36.0,2.0,1.0,0.0,26.0,27.0,10.0,10.0,1.0,4.0,,1.0,,,,90.0,53.0,7.6,1.0,0.00299442,2,,,,,1.0,7.0,,0.3189,,,4.0,7.0,1.0,1.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,
12450203,away,Olympique Lyonnais,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190.0,8301,M,758168,EUR,826243200,D,19,19,False,66.0,62.0,2.0,,0.0,46.0,48.0,16.0,18.0,1.0,6.0,,,,,,90.0,74.0,6.9,5.0,0.0107976,0,,,1.0,,,3.0,,,,,2.0,4.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,niakhate,,,
12450203,away,Olympique Lyonnais,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181.0,3931,M,973838,EUR,959385600,D,16,16,False,44.0,41.0,,,0.0,17.0,19.0,24.0,25.0,6.0,2.0,,3.0,,,,90.0,62.0,7.1,6.0,0.0163486,0,,,,1.0,,3.0,,,,3.0,,4.0,1.0,,3.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194.0,3565,M,44241,EUR,586396800,M,31,31,False,66.0,55.0,3.0,1.0,0.0,38.0,39.0,17.0,27.0,2.0,7.0,,,,,,85.0,73.0,6.8,13.0,0.0116653,0,,,1.0,,,1.0,,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,Mati,,,
12450203,away,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181.0,3233,M,343067,EUR,775872000,M,8,8,False,86.0,73.0,9.0,4.0,1.0,35.0,37.0,38.0,51.0,8.0,4.0,,3.0,,,,90.0,105.0,7.8,15.0,0.215523,0,,2.0,,1.0,,2.0,,,2.0,1.0,2.0,11.0,1.0,3.0,4.0,1.0,,4.0,,,1.0,4.0,,2.0,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176.0,76914,M,979128,EUR,1061078400,M,18,18,False,60.0,52.0,2.0,1.0,0.0,16.0,17.0,37.0,48.0,2.0,6.0,,,,,,85.0,77.0,8.4,18.0,0.259282,2,,5.0,1.0,1.0,,,,0.1283,4.0,,,1.0,,,,,2.0,1.0,,1.0,,,,,2.0,2.0,1.0841,,1.0,,,rayan_cherki,,,
12450203,away,Olympique Lyonnais,Thiago Almada,,,thiago-almada,T. Almada,M,11,171.0,27604,M,944660,EUR,988243200,M,23,23,False,59.0,53.0,3.0,2.0,0.0,25.0,26.0,29.0,34.0,4.0,8.0,,,,,,85.0,74.0,6.7,10.0,0.166582,2,,1.0,1.0,1.0,,2.0,,0.1512,1.0,,,4.0,,,3.0,3.0,2.0,,,1.0,1.0,3.0,2.0,,1.0,,,,,,,thiago_almada23,1.0,,
12450203,away,Olympique Lyonnais,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176.0,13076,M,1009372,EUR,972950400,M,69,69,False,25.0,19.0,,,1.0,7.0,7.0,12.0,18.0,5.0,2.0,,,,,,89.0,42.0,8.6,14.0,0.800388,3,,,,2.0,1.0,,,0.9046,2.0,3.0,,2.0,,1.0,,,4.0,2.0,,,,,,,1.0,2.0,1.4114,,1.0,,,georgesmkd,,1.0,
12450203,away,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176.0,9530,M,50070,EUR,675388800,F,10,10,False,25.0,18.0,2.0,,0.0,3.0,6.0,15.0,19.0,3.0,3.0,,1.0,,,,90.0,36.0,6.2,11.0,0.0207656,4,,,1.0,,1.0,,,1.5915,,,1.0,1.0,,,,,2.0,,True,,,1.0,,3.0,,3.0,1.4303,3.0,1.0,,,lacazettealex,,,1.0
12450203,away,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178.0,1575,M,352768,EUR,872812800,M,98,98,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,,,14.0,6.0,6.5,,0.00021092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Tanner Tessmann,,,tanner-tessmann,T. Tessmann,M,6,187.0,1230,M,1022084,EUR,1001289600,M,15,15,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,,,,,,,,15.0,6.0,6.6,,0.00313996,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Jordan Veretout,,,jordan-veretout,J. Veretout,M,21,177.0,1268,M,151124,EUR,730944000,M,7,7,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,7.0,1.0,,,,,,,14.0,13.0,6.5,4.0,0.00162243,0,,2.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172.0,10932,M,158243,EUR,715219200,D,3,3,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,1.0,3.0,,,0.00081843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tagliafico3,,,
12450203,away,Olympique Lyonnais,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194.0,488,M,788180,EUR,835660800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Warmed Omari,,,omari-warmed,W. Omari,D,17,185.0,538,M,999030,EUR,956448000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180.0,1320,M,152813,EUR,721094400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Paul Akouokou,,,paul-akouokou,P. Akouokou,M,24,190.0,438,M,839309,EUR,882576000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450203,away,Olympique Lyonnais,Alejandro Gomes Rodriguez,Alejandro,Gomes Rodriguez,alejandro-gomes-rodriguez,A. G. Rodriguez,F,11,176.0,1721,M,1614474,EUR,1205193600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
