match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_penaltyMiss,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside
13472735,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,15.0,14.0,2.0,1.0,0.0,14.0,14.0,1.0,6.0,1.0,90.0,20.0,6.0,1.0,5.132e-05,0,-0.6712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,False,43.0,34.0,3.0,3.0,0.0,11.0,11.0,32.0,1.0,,90.0,62.0,7.5,13.0,0.227967,0,,Brian Aguirre,,23.0,4.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,4,4,False,60.0,53.0,3.0,1.0,0.0,24.0,26.0,34.0,2.0,,90.0,69.0,7.0,8.0,0.195637,2,,,,29.0,,,4.0,3.0,5.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,1.0,1.0,2.0,2.0,0.052,0.133,,,,,,,,,,,,,,,
13472735,home,Internacional,Juninho,juninho,Juninho,D,18,186,513,M,799947,EUR,791596800,D,18,18,False,73.0,63.0,8.0,3.0,0.0,32.0,36.0,37.0,4.0,,90.0,78.0,6.3,10.0,0.0137857,1,,,,31.0,,,5.0,6.0,5.0,1.0,,,,,,,,2.0,,,4.0,1.0,,2.0,1.0,0.0908,,,,,,,,,,,,,,,,
13472735,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,37.0,30.0,6.0,2.0,0.0,11.0,16.0,21.0,2.0,,90.0,72.0,6.3,19.0,0.162653,0,,,,19.0,6.0,1.0,1.0,6.0,4.0,,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Alan Rodríguez,alan-rodriguez,Á. Rodríguez,M,14,170,557,M,874576,EUR,948758400,M,14,14,False,13.0,11.0,,,0.0,3.0,4.0,9.0,1.0,,43.0,16.0,6.6,3.0,0.00319553,1,,Alan,Rodríguez,8.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,0.0194,,,,,,,,,,,,,,,,
13472735,home,Internacional,Richard,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,36,36,False,41.0,37.0,1.0,,0.0,17.0,17.0,24.0,2.0,,63.0,45.0,6.4,4.0,0.00722453,0,,,,20.0,,,2.0,4.0,3.0,,,,,,,,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,M,17,17,False,20.0,17.0,1.0,,0.0,1.0,1.0,19.0,,,63.0,31.0,6.5,7.0,0.163349,0,,,,16.0,4.0,2.0,,3.0,2.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,34.0,29.0,2.0,2.0,0.0,4.0,6.0,28.0,4.0,,90.0,57.0,8.0,13.0,0.5833,4,,,,25.0,4.0,3.0,,4.0,3.0,,1.0,1.0,,,,5.0,2.0,1.0,,3.0,1.0,1.0,2.0,2.0,,2.4078,1.8311,True,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,
13472735,home,Internacional,Johan Carbonero,carbonero-johan,J. Carbonero,F,7,170,2389,M,925125,EUR,932428800,M,7,7,False,24.0,19.0,1.0,1.0,0.0,2.0,3.0,21.0,6.0,,90.0,46.0,6.5,13.0,0.16134,3,,,,17.0,2.0,1.0,1.0,8.0,5.0,,2.0,,2.0,,,1.0,4.0,2.0,,2.0,,,1.0,,1.0,0.3419,0.4174,,4.0,1.0,2.0,,,,,,,,,,,
13472735,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,11.0,9.0,,,0.0,4.0,4.0,7.0,1.0,,90.0,26.0,6.3,4.0,0.00779956,4,,,,5.0,,,3.0,5.0,5.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,2.0,4.0,,,,1.0147,,,,3.0,,,,,rafaelsantosborre,,,,,,,
13472735,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,True,22.0,17.0,2.0,,0.0,6.0,6.0,16.0,2.0,,32.0,26.0,6.3,6.0,0.00643714,0,,,,11.0,,,,3.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13472735,home,Internacional,Luis Otávio,luis-otavio,L. Otávio,M,39,181,427,M,1835768,EUR,1176336000,M,39,39,True,17.0,16.0,1.0,1.0,0.0,4.0,4.0,13.0,1.0,,27.0,21.0,6.9,1.0,0.0111071,0,,Luis Otávio,,12.0,,,1.0,,3.0,,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,11,11,True,20.0,15.0,4.0,1.0,0.0,1.0,1.0,19.0,,,27.0,30.0,6.8,9.0,0.143316,0,,,,14.0,5.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192,1826,M,1483340,EUR,1153785600,F,49,49,True,3.0,2.0,,,0.0,,,3.0,,,15.0,8.0,7.2,1.0,0.041808,4,,Ricardo Mathias,,2.0,,,3.0,7.0,3.0,,,,,,,,,3.0,,,5.0,2.0,2.0,1.0,,0.6432,1.0932,,,3.0,,,,,,,,,,,,
13472735,home,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,0,,Anthoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187,354,M,1394242,EUR,954806400,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Alan Benítez,alan-benitez,A. Benítez,D,23,177,440,M,312824,EUR,759456000,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Victor Gabriel,victor-gabriel,V. Gabriel,D,41,185,831,M,1106487,EUR,1083110400,D,41,41,True,,,,,,,,,,,,,,,,0,,Victor,Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,home,Internacional,Allex,allex,Allex,M,31,164,199,M,1485191,EUR,1146700800,M,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472735,away,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,23.0,14.0,17.0,8.0,0.0,11.0,11.0,12.0,4.0,,90.0,31.0,7.7,9.0,0.00024959,0,1.4747,,,3.0,,,2.0,,3.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,4.0,3.0,4.0,1.0,,,
13472735,away,Grêmio,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,14,14,False,44.0,36.0,8.0,6.0,0.0,15.0,18.0,26.0,4.0,,90.0,60.0,7.6,9.0,0.0266412,0,,,,21.0,,,1.0,3.0,9.0,,,,,4.0,4.0,1.0,4.0,1.0,,,2.0,,,3.0,2.0,,,True,,,,,,,,,,,,1.0,,
13472735,away,Grêmio,Erick Noriega,erick-noriega,E. Noriega,D,19,185,3770,M,1020375,EUR,1003708800,D,19,19,False,34.0,29.0,6.0,2.0,0.0,22.0,24.0,10.0,2.0,,90.0,47.0,6.2,5.0,0.00467339,0,,,,7.0,,,3.0,3.0,3.0,,,,,,,,,3.0,,,1.0,,,10.0,1.0,,,,,,,,,,,,,,,1.0,2.0,
13472735,away,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,False,46.0,36.0,8.0,2.0,0.0,25.0,32.0,14.0,,,90.0,56.0,6.5,10.0,0.00302618,0,,,,11.0,,,3.0,4.0,3.0,,,,,,,,1.0,,,,4.0,,,7.0,,,,,,,,,,,,,,,,,,
13472735,away,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,False,29.0,25.0,3.0,,1.0,15.0,17.0,12.0,5.0,,90.0,46.0,6.7,10.0,0.149277,0,,,,10.0,3.0,1.0,,4.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,
13472735,away,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,21.0,17.0,2.0,,0.0,10.0,11.0,10.0,,,69.0,27.0,6.5,4.0,0.00317996,0,,,,7.0,,,1.0,6.0,5.0,2.0,1.0,1.0,,2.0,2.0,,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
13472735,away,Grêmio,Arthur,arthur,Arthur,M,29,172,8983,M,794927,EUR,839808000,M,29,29,False,41.0,37.0,1.0,,0.0,17.0,19.0,22.0,6.0,,73.0,49.0,6.3,5.0,0.018824,0,,,,20.0,,,,1.0,4.0,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,arthurmelo,,,,,,,
13472735,away,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,7,7,False,27.0,19.0,,,0.0,8.0,10.0,17.0,5.0,,62.0,36.0,6.5,11.0,0.0861837,1,,,,11.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,,0.016,,,,,,,,,,,,,,,,1.0
