match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_fouls,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,captain,stat_wasFouled,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_accurateCross,stat_bigChanceMissed,stat_penaltyWon
12625005,home,Al Wehda,Abdulrahman Al-Shammari,abdulrahman-al-shammeri,A. Al-Shammari,G,44,170.0,14,M,974152,EUR,963014400,G,21,21,False,29.0,21.0,13.0,5.0,0.0,19.0,21.0,2.0,8.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,1.0,8.0,1.0,90.0,41.0,7.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625005,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,28.0,21.0,2.0,,0.0,11.0,14.0,10.0,17.0,2.0,3.0,3.0,3.0,,,,,,,90.0,48.0,6.4,14.0,2,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12625005,home,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,D,6,6,False,44.0,40.0,3.0,3.0,0.0,29.0,29.0,11.0,16.0,1.0,5.0,2.0,4.0,,,,,,,90.0,53.0,6.1,9.0,0,1.0,1.0,2.0,,,1.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12625005,home,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,36.0,27.0,10.0,5.0,0.0,21.0,24.0,6.0,12.0,,,3.0,3.0,,,,,,,67.0,43.0,6.5,9.0,0,,1.0,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12625005,home,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,False,29.0,19.0,5.0,1.0,1.0,8.0,10.0,11.0,26.0,1.0,3.0,1.0,4.0,,,,,,,90.0,56.0,7.1,19.0,0,7.0,1.0,5.0,,,2.0,3.0,3.0,Meshal Alaeli,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12625005,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,23.0,17.0,5.0,2.0,0.0,12.0,13.0,5.0,10.0,1.0,3.0,1.0,1.0,,,,,,,45.0,25.0,6.5,6.0,0,,2.0,2.0,1.0,,1.0,,,,,,,,2.0,,,,,True,,,,,,,,,,
12625005,home,Al Wehda,Mohamed Al Makahasi,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,M,35,35,False,33.0,31.0,3.0,3.0,0.0,21.0,22.0,10.0,11.0,,1.0,1.0,7.0,,,,,,,74.0,49.0,7.2,5.0,0,,1.0,8.0,1.0,,2.0,3.0,2.0,,,,1.0,1.0,,,1.0,3.0,1.0,,3.0,,,,,,,,,
12625005,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,False,13.0,8.0,,,0.0,6.0,7.0,2.0,6.0,1.0,6.0,,5.0,,,,,,,67.0,18.0,6.5,7.0,1,,,2.0,2.0,,,1.0,1.0,Abdulaziz Noor,,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,
12625005,home,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,False,20.0,15.0,5.0,2.0,0.0,3.0,5.0,12.0,17.0,,3.0,,2.0,,,,,,,45.0,25.0,6.5,7.0,0,2.0,,2.0,2.0,,,,,Saad,Bguir,,,,1.0,,,,,,2.0,,,,,,,,,
12625005,home,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,M,11,11,False,24.0,19.0,1.0,,0.0,3.0,5.0,16.0,19.0,,7.0,,5.0,,,,,,,90.0,43.0,7.2,14.0,2,,,6.0,1.0,,1.0,3.0,2.0,,,4.0,2.0,1.0,1.0,,,4.0,2.0,,2.0,1.0,,yaminio10,1.0,1.0,,,,
12625005,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,15.0,12.0,,,0.0,8.0,8.0,4.0,7.0,1.0,2.0,,2.0,,,,,,,90.0,23.0,6.9,4.0,2,,1.0,4.0,,1.0,,1.0,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,
12625005,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,True,21.0,17.0,1.0,1.0,0.0,11.0,11.0,6.0,10.0,,4.0,,2.0,,,,,,,45.0,26.0,6.1,7.0,0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,1.0,,,
12625005,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600,F,23,23,True,11.0,7.0,,,0.0,3.0,3.0,5.0,11.0,,,,,,,,,,,45.0,18.0,6.8,6.0,2,3.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,1.0,,
12625005,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,True,19.0,16.0,3.0,1.0,0.0,11.0,12.0,5.0,7.0,1.0,1.0,2.0,2.0,,,,,,,23.0,26.0,6.8,3.0,1,,1.0,4.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12625005,home,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,True,19.0,15.0,4.0,3.0,0.0,4.0,4.0,11.0,15.0,,,,1.0,,,,,,,23.0,20.0,6.6,5.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12625005,home,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,77,77,True,,,,,0.0,,,,,,1.0,,,,,,,,,16.0,1.0,6.5,1.0,0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12625005,home,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ahmed Al Rashidi,,,,,,,,,,,,,,,,,,,,
