match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goalAssist,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_totalOffside,stat_clearanceOffLine
11067572,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,16.0,9.0,9.0,2.0,7.0,7.0,2.0,9.0,1.0,4.0,2.0,3.0,1.0,90.0,21.0,6.6,7.0,0.00238532,0,0.6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067572,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,32.0,26.0,5.0,3.0,13.0,17.0,13.0,16.0,4.0,4.0,,,,90.0,55.0,6.7,10.0,0.0212834,3,,True,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.3269,,,,,,,,,,,,,,,,,,,,,
11067572,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,28.0,16.0,6.0,1.0,9.0,15.0,7.0,13.0,7.0,3.0,,,,90.0,36.0,6.2,12.0,0.00300777,0,,,,2.0,4.0,3.0,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,
11067572,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,26.0,19.0,5.0,2.0,11.0,14.0,8.0,13.0,3.0,2.0,,,,90.0,40.0,6.3,9.0,0.00414482,0,,,1.0,1.0,6.0,5.0,1.0,,,,,1.0,1.0,,,3.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,
11067572,home,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,22.0,18.0,3.0,3.0,7.0,8.0,11.0,14.0,5.0,3.0,,,,90.0,47.0,6.4,9.0,0.0647868,0,,,,1.0,6.0,5.0,2.0,1.0,1.0,,,3.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11067572,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,False,6.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,,,,,86.0,16.0,7.1,4.0,0.111251,0,,,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,2.0,,2.0,4.0,2.0,1.0,,,,,,,,,,,,,
11067572,home,Fortaleza,Zé Welison,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,False,27.0,24.0,1.0,1.0,8.0,11.0,16.0,17.0,3.0,4.0,,,,89.0,43.0,6.7,4.0,0.0174389,3,,,1.0,2.0,4.0,4.0,,,,1.0,,2.0,2.0,,0.301,,3.0,,1.0,,,,,,,2.0,1.0,1.0,0.1464,,,,,,,
11067572,home,Fortaleza,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,8,8,False,22.0,17.0,2.0,,9.0,10.0,9.0,13.0,1.0,3.0,,,,85.0,39.0,6.7,6.0,0.0679325,2,,,1.0,1.0,9.0,7.0,,3.0,2.0,,2.0,2.0,2.0,,0.0946,3.0,6.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,
11067572,home,Fortaleza,Guilherme,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,29,29,False,27.0,22.0,3.0,1.0,11.0,13.0,11.0,17.0,2.0,7.0,,,,90.0,48.0,7.2,12.0,0.132757,2,,,3.0,3.0,6.0,9.0,1.0,5.0,3.0,,1.0,2.0,,,0.1188,1.0,,2.0,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,,,,
11067572,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,F,27,27,False,17.0,12.0,2.0,1.0,3.0,3.0,9.0,14.0,,3.0,,,,89.0,30.0,8.5,5.0,0.453531,5,,,,,,7.0,,4.0,4.0,,1.0,1.0,1.0,,0.5623,2.0,,,,1.0,2.0,,1.0,Calebe,,3.0,1.0,,0.8039,,,1.0,,,,
11067572,home,Fortaleza,Thiago Galhardo,thiago-galhardo,T. Galhardo,F,,182,1617,M,165677,EUR,616896000,F,91,91,False,12.0,8.0,,,5.0,5.0,3.0,7.0,1.0,1.0,,,,76.0,24.0,8.4,8.0,0.244467,3,,,,,2.0,1.0,,,,,1.0,1.0,1.0,3.0,0.309,,,2.0,,,2.0,,1.0,,,2.0,,1.0,0.3904,,1.0,1.0,,,,
11067572,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,12,12,True,8.0,8.0,1.0,1.0,1.0,1.0,7.0,7.0,,1.0,,,,14.0,12.0,6.5,2.0,0.00809533,1,,,,,3.0,,2.0,,,,1.0,,,,0.0793,,,1.0,,,,,,,,,,,,,,,,,,
11067572,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,True,13.0,12.0,,,2.0,2.0,11.0,12.0,,,,,,13.0,14.0,6.7,1.0,0.02015,0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11067572,home,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169,1281,M,974698,EUR,947894400,F,39,39,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,12.0,6.0,6.5,1.0,0.0200281,0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11067572,home,Fortaleza,Lucas Crispim,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,M,10,10,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,,,1.0,7.0,,,0.00082947,1,,,,,,,,,,,,,,,0.039,,,,,1.0,,,,,,1.0,,,0.0958,,,,,,,
11067572,home,Fortaleza,Pedro Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,32,32,True,1.0,,,,,,,1.0,,,,,,1.0,3.0,,2.0,,0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,Pedro,Rocha,,,,,,,,,,,
