match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_errorLeadToAShot,stat_fouls,stat_blockedScoringAttempt,stat_penaltyConceded,captain,stat_outfielderBlock,stat_keyPass,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_penaltyWon
10913443,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,,984587,EUR,920332800,F,80,80,False,5.0,5.0,,,2.0,2.0,3.0,3.0,,2.0,,3.0,,,,,,45.0,14.0,6.5,4.0,1,,,1.0,4.0,1.0,,2.0,,3.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,
10913443,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,,1085115,EUR,916617600,M,24,24,True,7.0,3.0,1.0,,,,4.0,10.0,,1.0,1.0,,,,,,,45.0,21.0,6.4,13.0,2,Abdulaziz Noor,3.0,,3.0,,,,,5.0,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,
10913443,home,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,9,192.0,94,M,,174895,EUR,701136000,F,9,9,True,9.0,8.0,,,3.0,3.0,5.0,6.0,,2.0,,2.0,,,,,,45.0,19.0,7.1,4.0,4,,,2.0,5.0,,,1.0,1.0,,1.0,,,,2.0,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,
10913443,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,,832637,EUR,774489600,D,3,3,True,11.0,9.0,2.0,2.0,2.0,2.0,7.0,11.0,1.0,3.0,,1.0,,,,,,28.0,21.0,6.7,5.0,0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10913443,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,home,Al Wehda,Yousef Alharbi,yousef-alharbi,Y. Alharbi,M,35,169.0,6,M,,881833,EUR,858470400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,home,Al Wehda,Sultan Al-Sawadi,sultan-al-sawadi,S. Al-Sawadi,M,49,168.0,8,M,,818777,EUR,724291200,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,home,Al Wehda,Ahmed Fallatah,ahmed-fallatah,A. Fallatah,M,,186.0,1,M,,1399145,EUR,1007769600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,Ahmed Fallatah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,home,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,29,,4,M,,1399139,EUR,1082764800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,Sultan Al Akouz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,,39427,EUR,537494400,G,34,34,False,23.0,15.0,14.0,6.0,12.0,14.0,3.0,9.0,,,,11.0,1.0,,,1.0,,90.0,31.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,,818813,EUR,777772800,D,33,33,False,32.0,27.0,3.0,1.0,14.0,15.0,13.0,19.0,1.0,4.0,1.0,1.0,,,,,,90.0,56.0,6.9,14.0,1,,2.0,1.0,4.0,,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,3.0,1.0,,,,1.0,,,1.0,
10913443,away,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,,794331,EUR,768355200,D,20,20,False,39.0,32.0,6.0,4.0,26.0,29.0,6.0,10.0,2.0,4.0,1.0,2.0,,,,,,90.0,47.0,6.9,7.0,0,,,,1.0,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,ahmedhegazy6,159653,EUR,664761600,D,26,26,False,47.0,43.0,14.0,10.0,29.0,31.0,14.0,16.0,1.0,2.0,9.0,3.0,,,,,,90.0,63.0,7.6,4.0,0,,,1.0,1.0,,2.0,1.0,,,,,,,,,True,2.0,1.0,,,,,,,,,,,,
10913443,away,Al-Ittihad,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,,1398854,EUR,979171200,D,12,12,False,26.0,22.0,2.0,,12.0,12.0,10.0,15.0,,6.0,2.0,4.0,,,,,,90.0,54.0,7.0,15.0,1,Zakaria Al Hawsawi,1.0,,2.0,1.0,1.0,4.0,2.0,4.0,,,,1.0,,,,,,,,2.0,2.0,,,,1.0,,,,
10913443,away,Al-Ittihad,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,,345113,EUR,624931200,M,19,19,False,48.0,40.0,5.0,3.0,24.0,25.0,16.0,23.0,1.0,3.0,2.0,8.0,,,,,,90.0,59.0,7.4,9.0,1,,,1.0,3.0,,,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,
10913443,away,Al-Ittihad,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,,560168,EUR,593654400,M,3,3,False,50.0,49.0,3.0,3.0,32.0,33.0,17.0,17.0,,2.0,1.0,14.0,,,,,,90.0,64.0,6.7,5.0,0,,,,5.0,,2.0,2.0,,1.0,,,,2.0,,,,,2.0,,,1.0,,,2.0,,,,,,
10913443,away,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,,791417,EUR,763344000,M,11,11,False,20.0,16.0,1.0,1.0,6.0,6.0,11.0,15.0,1.0,3.0,,6.0,,,,,,41.0,26.0,6.7,5.0,0,,1.0,,3.0,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,
10913443,away,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,,797619,EUR,660960000,M,90,90,False,27.0,24.0,,,12.0,12.0,12.0,15.0,,3.0,,3.0,,,,,,78.0,35.0,7.3,5.0,1,,,1.0,2.0,,1.0,,,1.0,2.0,,,,,,,,2.0,,,2.0,1.0,1.0,,1.0,,1.0,,,
10913443,away,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,igor_coronado,152098,EUR,714096000,M,10,10,False,40.0,31.0,5.0,2.0,7.0,8.0,24.0,42.0,,7.0,1.0,6.0,,,,,,86.0,67.0,6.9,24.0,2,,10.0,1.0,4.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,,,6.0,4.0,,,,1.0,,,,
10913443,away,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,abderrazak_hamdallah,826961,EUR,661392000,F,9,9,False,20.0,16.0,,,7.0,7.0,9.0,13.0,2.0,7.0,,4.0,,,,,,90.0,34.0,7.5,10.0,2,,,1.0,6.0,1.0,,,,3.0,2.0,1.0,,3.0,,,,,,,,4.0,3.0,,1.0,,1.0,1.0,1.0,,1.0
10913443,away,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,,926730,EUR,883612800,F,70,70,True,15.0,11.0,2.0,1.0,4.0,5.0,7.0,10.0,2.0,5.0,1.0,3.0,,,,,,49.0,34.0,6.4,14.0,0,,,,10.0,1.0,,1.0,,3.0,,,,3.0,,,,1.0,,,,4.0,2.0,,4.0,,,,,,
10913443,away,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,,1048371,EUR,1016150400,M,14,14,True,2.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,12.0,3.0,6.3,1.0,0,Awad Al Nashri,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,,872275,EUR,801964800,M,24,24,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,11.0,5.0,6.3,2.0,0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
10913443,away,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,,818618,EUR,686707200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,,350072,EUR,496627200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,,882132,EUR,850521600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,,828525,EUR,736300800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913443,away,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,,1474689,EUR,1076976000,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
