match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_duelLost,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_keyPass,stat_accurateCross,stat_unsuccessfulTouch,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist,stat_goals
11368705,home,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,39.0,37.0,5.0,3.0,35.0,36.0,2.0,3.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,3.0,3.0,90.0,47.0,7.0,2.0,0.00337066,0,0.1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,978150,EUR,997660800,D,28,28,False,44.0,39.0,5.0,3.0,16.0,18.0,23.0,27.0,2.0,8.0,1.0,5.0,,,,,,87.0,60.0,7.6,7.0,0.0160443,1,,julian_araujo,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0173,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,86.0,76.0,9.0,5.0,57.0,60.0,19.0,26.0,6.0,7.0,3.0,3.0,,,,,,90.0,95.0,6.9,11.0,0.0096728,0,,,,,,,,,,2.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,64.0,57.0,5.0,4.0,35.0,38.0,22.0,26.0,2.0,7.0,1.0,8.0,,,,,,90.0,75.0,7.1,8.0,0.0212112,0,,,,,,,,4.0,1.0,1.0,,1.0,4.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11368705,home,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,45.0,34.0,2.0,1.0,12.0,14.0,23.0,36.0,3.0,5.0,3.0,4.0,,,,,,70.0,75.0,7.2,18.0,0.0765914,1,,,5.0,,,1.0,,1.0,,2.0,0.0368,2.0,2.0,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,
11368705,home,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,M,17,17,False,12.0,8.0,1.0,,2.0,2.0,7.0,13.0,,,1.0,,,,,,,45.0,19.0,6.9,7.0,0.144642,0,,,3.0,,,,,,,,,2.0,4.0,,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,
11368705,home,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,31.0,27.0,,,10.0,13.0,17.0,20.0,,1.0,1.0,1.0,,,,,,60.0,39.0,6.9,7.0,0.0285546,3,,,2.0,1.0,1.0,1.0,,,,,0.146,,,,,,,,,1.0,,,2.0,,,,,,,,,
11368705,home,Las Palmas,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,8,8,False,31.0,26.0,,,9.0,9.0,17.0,22.0,,,1.0,2.0,,,,,,45.0,34.0,6.4,6.0,0.0132577,0,,maxiperrone16,,,,,,,,,,1.0,3.0,Maximo Perrone,,1.0,,,1.0,,,1.0,,,,,,,,,,
11368705,home,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,85.0,75.0,1.0,,32.0,34.0,43.0,51.0,3.0,3.0,,4.0,,,,,,90.0,94.0,6.9,13.0,0.044874,2,,,,1.0,,,,,,,0.0778,2.0,4.0,,,1.0,,,1.0,2.0,,2.0,1.0,True,1.0,0.0224,,,,,,
11368705,home,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,10,10,False,33.0,24.0,,,8.0,9.0,16.0,24.0,,6.0,2.0,1.0,,,,,,90.0,52.0,7.1,16.0,0.0758678,2,,,,6.0,3.0,1.0,,1.0,1.0,2.0,0.0965,2.0,9.0,,,3.0,1.0,,,2.0,,3.0,,,1.0,0.03,1.0,1.0,,,,
11368705,home,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,False,37.0,30.0,2.0,2.0,5.0,6.0,29.0,43.0,,3.0,,3.0,,,,,,90.0,64.0,7.3,20.0,0.168064,6,,,12.0,3.0,1.0,3.0,,1.0,,1.0,0.3756,1.0,6.0,,,,2.0,,1.0,2.0,4.0,1.0,1.0,,2.0,0.4387,,1.0,1.0,,,
11368705,home,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,D,2,2,True,18.0,16.0,,,6.0,6.0,11.0,19.0,,4.0,,4.0,,,,,,45.0,39.0,7.0,9.0,0.016227,1,,,7.0,1.0,,,,,,4.0,0.0355,2.0,4.0,,,,,,2.0,,1.0,,,,1.0,0.0819,,,,,,
11368705,home,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,True,49.0,46.0,2.0,1.0,21.0,23.0,25.0,27.0,1.0,5.0,,2.0,,,,,,45.0,56.0,7.4,5.0,0.0299237,0,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,3.0,,,1.0,,,1.0,5.0,,1.0,,,,,,,,,,
11368705,home,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,10.0,8.0,1.0,1.0,2.0,2.0,6.0,8.0,,,,1.0,,,,,,30.0,13.0,6.8,4.0,0.0144129,1,,,,1.0,,1.0,,,,,0.0839,1.0,2.0,,,,,,,2.0,,1.0,,,,,,1.0,,,,
11368705,home,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,14.0,11.0,1.0,,5.0,6.0,6.0,10.0,,,,3.0,,,,,,20.0,21.0,6.9,5.0,0.00541579,2,,,2.0,,,,,,,,0.0392,,,,,,,1.0,,,,,1.0,,1.0,0.0758,,,,,,
11368705,home,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,24,24,True,4.0,3.0,,,,,3.0,4.0,,,,,,,,,,8.0,6.0,6.6,1.0,0.00292925,2,,,,,,1.0,,,,,0.0293,,,,,,,,,,,,1.0,,,,,,,,,
11368705,home,Las Palmas,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Álvaro Lemos,alvaro-lemos,Á. Lemos,D,18,175,74,M,813645,EUR,733449600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Eric Curbelo,eric-curbelo,E. Curbelo,D,23,181,52,M,868227,EUR,758505600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,96373,EUR,738806400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Omenuke Mfulu,omenuke-mfulu,O. Mfulu,M,,182,893,M,552668,EUR,764121600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,894477,EUR,855705600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,home,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,away,Almería,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,25,25,False,51.0,28.0,33.0,10.0,22.0,24.0,6.0,27.0,,1.0,,6.0,1.0,6.0,,,,90.0,63.0,8.3,24.0,0.00115753,0,0.6488,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
11368705,away,Almería,Marc Pubill,marc-pubill,Pubill,D,18,190,2708,M,1094106,EUR,1056067200,D,18,18,False,25.0,15.0,7.0,2.0,9.0,14.0,6.0,11.0,2.0,7.0,5.0,7.0,,,,,,90.0,48.0,7.2,16.0,0.00574964,0,,,,1.0,1.0,,1.0,4.0,,,,1.0,3.0,,,1.0,,1.0,3.0,,,1.0,,,,,,,,,,
11368705,away,Almería,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,22,22,False,33.0,18.0,11.0,1.0,15.0,19.0,3.0,14.0,2.0,4.0,9.0,2.0,,,,,,90.0,50.0,7.2,15.0,0.00042135,0,,,,,,,2.0,2.0,1.0,,,1.0,3.0,,,2.0,,1.0,,,,,,,,,,,,,,
11368705,away,Almería,Aleksandar Radovanović,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,16,16,False,26.0,24.0,3.0,1.0,21.0,21.0,3.0,5.0,2.0,2.0,1.0,,,,,,,45.0,28.0,6.7,2.0,0.0004645,0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11368705,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,30.0,24.0,4.0,2.0,16.0,19.0,8.0,12.0,2.0,4.0,2.0,4.0,,,,,,90.0,46.0,7.0,12.0,0.00346468,0,,,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,
11368705,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,25.0,20.0,1.0,,13.0,14.0,7.0,11.0,,2.0,4.0,6.0,,,,,,90.0,35.0,6.6,6.0,0.0153357,0,,,,,,,,,,2.0,,,2.0,,,,1.0,1.0,1.0,,,,,True,,,,,,,,
11368705,away,Almería,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,1493216,EUR,1106352000,M,26,26,False,14.0,12.0,,,11.0,12.0,1.0,2.0,1.0,2.0,,1.0,,,,,,59.0,24.0,6.8,2.0,0.00051225,0,,,,,,,1.0,1.0,,,,1.0,3.0,Marcos Peña,,1.0,,2.0,1.0,,,,,,,,,,,,,
11368705,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,M,7,7,False,19.0,14.0,2.0,2.0,6.0,9.0,9.0,15.0,1.0,3.0,1.0,7.0,,,,,,80.0,42.0,7.8,13.0,0.0902003,0,,,5.0,2.0,2.0,,,,,,,2.0,5.0,,,,3.0,5.0,,2.0,1.0,1.0,,,,,2.0,1.0,,,1.0,
11368705,away,Almería,Jonathan Viera,jonathan-viera,J. Viera,M,21,171,424,M,129451,EUR,624931200,M,8,8,False,26.0,25.0,,,16.0,16.0,9.0,10.0,,3.0,,4.0,,,,,,66.0,34.0,6.9,3.0,0.0369634,0,,,,2.0,2.0,,,1.0,1.0,,,1.0,3.0,,,,,,2.0,1.0,,,,,,,,,,,,
11368705,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,10,10,False,25.0,17.0,1.0,,6.0,8.0,11.0,21.0,1.0,2.0,,4.0,,,,,,90.0,45.0,6.2,21.0,0.0180495,1,,,4.0,3.0,,,,1.0,1.0,,0.0267,3.0,11.0,,,3.0,,1.0,3.0,,,4.0,1.0,,,,,1.0,,,,
11368705,away,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,F,12,12,False,17.0,14.0,,,6.0,7.0,8.0,10.0,2.0,4.0,,3.0,,,,,,59.0,24.0,7.2,6.0,0.00684025,2,,,,1.0,1.0,,,1.0,1.0,,0.7427,5.0,5.0,,,,,,1.0,,,3.0,,,2.0,1.1826,,,1.0,,,1.0
11368705,away,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,True,11.0,10.0,1.0,,8.0,8.0,2.0,3.0,2.0,2.0,3.0,,,,,,,45.0,19.0,7.1,1.0,0.00036707,0,,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11368705,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,11,11,True,9.0,7.0,1.0,1.0,3.0,3.0,4.0,6.0,1.0,1.0,1.0,2.0,,,,,,31.0,12.0,6.4,3.0,0.0148121,0,,,,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,
11368705,away,Almería,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,29,29,True,8.0,2.0,1.0,,1.0,3.0,1.0,5.0,2.0,5.0,1.0,,,,,,,31.0,17.0,6.5,9.0,0.00012148,0,,,,1.0,,,,1.0,1.0,2.0,,1.0,7.0,Marko,Milovanović,,2.0,,3.0,,,,,,,,,1.0,,,,
11368705,away,Almería,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,4,4,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,2.0,1.0,1.0,,,,,,24.0,10.0,6.7,2.0,0.00029514,0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11368705,away,Almería,Bruno Langa,bruno-langa,B. Langa,D,24,178,2435,M,987490,EUR,878256000,D,24,24,True,,,,,,,,,,,1.0,,,,,,,10.0,1.0,6.4,,,0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,
11368705,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,away,Almería,Sergio Arribas,sergio-arribas,S. Arribas,M,11,174,2229,M,997203,EUR,1001808000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,away,Almería,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368705,away,Almería,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,lukaromero10,,,,,,,,,,,,Luka Romero,,,,,,,,,,,,,,,,,,
