match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12764351,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,173,M,96542,EUR,731203200,G,31,31,False,31.0,27.0,10.0,6.0,0.0,26.0,30.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,3.0,6.0,1.0,90.0,47.0,7.9,4.0,0.00032976,0,0.3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28940,M,926506,EUR,917827200,D,5,5,False,70.0,66.0,3.0,2.0,0.0,40.0,44.0,26.0,26.0,,2.0,3.0,8.0,,,,,90.0,81.0,6.9,4.0,0.0156249,0,,,,mohamed_abdelmonem66,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190,600,M,1469180,EUR,954374400,D,64,64,False,57.0,54.0,6.0,4.0,0.0,32.0,34.0,22.0,23.0,2.0,5.0,4.0,1.0,,,,,90.0,71.0,7.2,6.0,0.019771,0,,Moise Bombito,,,4.0,,2.0,2.0,2.0,,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Yaël Nandjou,yael-nandjou,Y. Nandjou,D,42,185,54,,1897295,EUR,1120608000,D,42,42,False,28.0,24.0,4.0,1.0,0.0,12.0,13.0,12.0,15.0,,,1.0,2.0,,,,,64.0,32.0,6.5,5.0,0.00512412,0,,Yaël,Nandjou,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,33,186,6264,M,1120615,EUR,1085529600,M,33,33,False,46.0,40.0,4.0,4.0,0.0,23.0,27.0,17.0,20.0,1.0,5.0,,7.0,,,,,90.0,66.0,6.8,13.0,0.0412276,1,,,,,6.0,1.0,3.0,,,4.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,0.0223,,,,,,,,,,,,,,
12764351,home,Nice,Issiaga Camara,issiaga-camara,I. Camara,M,20,178,281,M,1518668,EUR,1107302400,M,36,36,False,34.0,31.0,4.0,4.0,0.0,16.0,16.0,15.0,18.0,,8.0,1.0,8.0,,,,,90.0,59.0,6.9,7.0,0.0109372,5,,,,,6.0,2.0,2.0,1.0,2.0,3.0,,1.0,2.0,4.0,2.0,,,1.0,1.0,0.1898,1.0,4.0,,,,,,,,,,,,
12764351,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3863,M,944164,EUR,960508800,M,10,10,False,34.0,25.0,1.0,,0.0,15.0,16.0,10.0,21.0,1.0,5.0,,3.0,,,,,78.0,51.0,6.9,17.0,0.0229659,2,,,,,5.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,,2.0,,3.0,,3.0,0.1519,2.0,2.0,True,,,,,,,,,,,
12764351,home,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183,4221,M,919027,EUR,756345600,M,2,2,False,24.0,19.0,1.0,,0.0,8.0,9.0,11.0,18.0,1.0,2.0,3.0,1.0,,,,,64.0,45.0,6.8,11.0,0.0333849,0,,,,,3.0,,2.0,,1.0,1.0,,1.0,,,1.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,
12764351,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10049,M,1153265,EUR,1102464000,F,19,19,False,28.0,23.0,1.0,1.0,0.0,10.0,11.0,13.0,17.0,,5.0,,6.0,,,,,90.0,50.0,7.6,15.0,0.0495929,3,,Badredine Bouanani,,bouanani,7.0,1.0,2.0,,1.0,5.0,,,3.0,,,1.0,,1.0,3.0,0.438,4.0,,,2.0,1.0,0.9564,,,,,,,,
12764351,home,Nice,Fares Bousnina,fares-bousnina,F. Bousnina,F,36,183,401,M,2006781,EUR,1139702400,F,34,34,False,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,,45.0,11.0,6.4,6.0,0.00135918,1,,Fares Bousnina,,,6.0,,1.0,,,1.0,2.0,1.0,2.0,,,,,1.0,,0.0321,3.0,,,,,,,,,,,,,
12764351,home,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11943,M,997006,EUR,1100908800,F,15,15,False,17.0,14.0,1.0,1.0,0.0,6.0,7.0,8.0,10.0,,2.0,,1.0,,,,,78.0,28.0,7.0,7.0,0.0532358,2,,,,youssoufa_10,2.0,,2.0,2.0,,,,,2.0,,,2.0,,1.0,,0.1018,2.0,,,1.0,,0.0983,,,,,,,,
12764351,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,843,M,149730,EUR,767923200,F,24,24,True,15.0,12.0,,,1.0,4.0,4.0,9.0,12.0,,2.0,2.0,,,,,,45.0,27.0,6.3,9.0,0.229882,0,,,,,4.0,,3.0,1.0,,1.0,,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,
12764351,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,510,M,906075,EUR,973468800,D,26,26,True,13.0,11.0,,,0.0,2.0,3.0,9.0,13.0,,1.0,,1.0,,,,,26.0,28.0,6.6,7.0,0.105133,1,,,,,2.0,,3.0,1.0,1.0,,,,,,,1.0,3.0,1.0,,0.0479,,,,,,,,,1.0,1.0,,,,
12764351,home,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,D,92,92,True,18.0,13.0,,,0.0,3.0,3.0,10.0,18.0,,2.0,,2.0,,,,,26.0,32.0,6.9,9.0,0.00865781,0,,,,,1.0,,,,1.0,2.0,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,
12764351,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11387,M,985923,EUR,938044800,M,6,6,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,2.0,,2.0,,,,,12.0,12.0,6.9,2.0,0.0108188,1,,,,hicham_boudaoui,,,2.0,2.0,,,,,,,,,,,,0.0535,,1.0,,,,,,,,,,,,
12764351,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1762,M,1063235,EUR,1074470400,F,25,25,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,,12.0,7.0,6.7,3.0,0.00261723,0,,,,,2.0,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,
12764351,home,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185,874,M,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4784,M,889590,EUR,938995200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,marcinbulka1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1812,M,985934,EUR,909446400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Dante,dante,Dante,D,4,188,1231,M,3577,EUR,435283200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Laurenzo Monteiro Alvarenga,laurenzo-monteiro-alvarenga,L. M. Alvarenga,D,48,185,26,M,1551016,EUR,1085702400,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Mousslim Youssouf,mousslim-youssouf,M. Youssouf,D,,166,16,M,1591099,EUR,1136764800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,home,Nice,Everton Pereira,everton-pereira,E. Pereira,M,41,181,45,M,1551242,EUR,1176336000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Nikita Haikin,haikin-nikita,N. Haikin,G,12,185,865,M,792624,EUR,805420800,G,12,12,False,38.0,26.0,18.0,6.0,0.0,23.0,29.0,3.0,9.0,,,2.0,9.0,,,2.0,1.0,90.0,45.0,6.5,13.0,0.00047073,0,0.0547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12764351,away,Bodø/Glimt,Fredrik Sjøvold,fredrik-sjovold,F. Sjøvold,D,20,174,446,M,1172777,EUR,1061078400,D,20,20,False,57.0,48.0,11.0,6.0,0.0,30.0,34.0,18.0,25.0,,3.0,2.0,6.0,,,,,90.0,78.0,6.8,15.0,0.0260922,1,,Fredrik Sjøvold,,,5.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,0.0155,2.0,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Villads Nielsen,nielsen-villads,V. Nielsen,D,2,192,327,M,1506781,EUR,1106956800,D,2,2,False,88.0,80.0,13.0,8.0,0.0,58.0,58.0,22.0,30.0,,2.0,7.0,3.0,,,,,90.0,98.0,7.3,8.0,0.0137756,1,,,,,,,,,,2.0,,,,,,1.0,,1.0,2.0,0.0484,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Jostein Gundersen,jostein-gundersen,J. Gundersen,D,6,186,235,M,548692,EUR,828403200,D,6,6,False,91.0,87.0,2.0,1.0,0.0,70.0,70.0,17.0,21.0,1.0,2.0,9.0,3.0,,,,,90.0,108.0,7.1,5.0,0.0108826,0,,,,,2.0,,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Fredrik André Bjørkan,fredrik-andre-bjorkan,F. A. Bjørkan,D,15,180,379,M,795154,EUR,903657600,D,15,15,False,57.0,45.0,2.0,2.0,0.0,27.0,30.0,18.0,27.0,,5.0,,5.0,,,,,90.0,87.0,7.5,18.0,0.0211386,1,,,,,6.0,1.0,3.0,2.0,3.0,3.0,,,1.0,,,1.0,,,1.0,0.142,4.0,,,1.0,1.0,0.866,,,,,,,,
12764351,away,Bodø/Glimt,Håkon Evjen,hakon-evjen,H. Evjen,M,26,180,545,M,892943,EUR,950486400,M,26,26,False,24.0,17.0,,,0.0,6.0,10.0,11.0,14.0,,7.0,,4.0,,,,,74.0,37.0,7.1,10.0,0.0581814,1,,,,,4.0,2.0,1.0,,,6.0,,1.0,1.0,1.0,,1.0,,1.0,3.0,0.0244,1.0,,,,,,,,,,,,,1.0
12764351,away,Bodø/Glimt,Patrick Berg,patrick-berg,P. Berg,M,7,180,1641,M,355174,EUR,880329600,M,7,7,False,59.0,53.0,2.0,1.0,0.0,30.0,33.0,27.0,35.0,,12.0,1.0,9.0,,,,,90.0,87.0,7.8,14.0,0.126343,1,,,,,6.0,1.0,1.0,,,9.0,,1.0,,3.0,2.0,4.0,9.0,1.0,5.0,0.0168,2.0,,,,,,4.0,,,,,,,
12764351,away,Bodø/Glimt,Ulrik Saltnes,ulrik-saltnes,U. Saltnes,M,14,187,475,M,151700,EUR,721353600,M,14,14,False,27.0,24.0,,,0.0,10.0,12.0,14.0,15.0,2.0,4.0,,1.0,,,,,81.0,38.0,6.9,5.0,0.0694941,5,,,,,6.0,2.0,,,,2.0,1.0,,,,1.0,,,,,0.1226,2.0,2.0,True,3.0,,0.1927,,,,,,,,
12764351,away,Bodø/Glimt,Isak Dybvik Määttä,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,F,25,25,False,18.0,11.0,3.0,,1.0,2.0,3.0,9.0,16.0,,2.0,1.0,3.0,,,,,89.0,32.0,7.4,11.0,0.0381943,4,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,0.2492,,1.0,,2.0,,0.2889,,,,,1.0,,,
12764351,away,Bodø/Glimt,Kasper Høgh,kasper-hogh,K. Høgh,F,9,186,4814,M,932108,EUR,976060800,F,9,9,False,12.0,8.0,,,0.0,6.0,7.0,2.0,5.0,2.0,3.0,1.0,4.0,,,,,81.0,20.0,7.0,5.0,0.00109287,2,,,,,3.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,,0.2025,,,,1.0,,0.045,,,,,,,,
12764351,away,Bodø/Glimt,Jens Petter Hauge,jens-petter-hauge,J. P. Hauge,F,10,184,3992,M,838805,EUR,939686400,F,23,23,False,35.0,30.0,1.0,1.0,0.0,11.0,12.0,20.0,25.0,,4.0,,3.0,,,,,82.0,52.0,7.2,11.0,0.227425,2,,,,,6.0,1.0,7.0,4.0,,,,,,,,6.0,2.0,,,0.0727,2.0,2.0,,,,,1.0,,,,,,,
12764351,away,Bodø/Glimt,Sondre Fet,sondre-fet,S. Fet,M,19,178,220,M,567236,EUR,853459200,M,19,19,True,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,,2.0,,,,,,,16.0,16.0,6.7,2.0,0.00564992,0,,,,,1.0,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Sondre Auklend,sondre-auklend,S. Auklend,M,8,165,177,M,1029163,EUR,1055203200,M,8,8,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,9.0,7.0,6.6,2.0,0.0313476,0,,,,,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Andreas Helmersen,andreas-helmersen,A. Helmersen,F,21,190,199,M,793524,EUR,889920000,F,21,21,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,1.0,,,,,,,9.0,6.0,6.4,2.0,0.0018226,0,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Sondre Sörli,sondre-sorli,S. Sörli,F,28,178,93,M,548762,EUR,815097600,F,27,27,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,8.0,3.0,6.5,,0.00227339,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Nino Žugelj,nino-zugelj,N. Žugelj,F,23,185,186,M,910465,EUR,959040000,F,99,99,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,1.0,2.0,,,0.00893104,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Magnus Brøndbo,magnus-brondbo,M. Brøndbo,G,,188,93,M,1127281,EUR,1109721600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,Julian Faye Lund,julian-faye-lund,J. F. Lund,G,1,185,60,M,814784,EUR,927158400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764351,away,Bodø/Glimt,August Mikkelsen,august-mikkelsen,A. Mikkelsen,F,94,167,162,M,943193,EUR,972345600,F,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
