match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_goalAssist,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_totalOffside
11369451,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,9,9,False,11.0,7.0,,,3.0,3.0,4.0,8.0,2.0,3.0,1.0,2.0,,,,,67.0,20.0,7.0,9.0,0.803167,2,,,,tema_dovbyk,,2.0,1.0,1.0,1.0,1.0,,,,,3.0,,1.0,0.5822,0.1519,2.0,,,1.0,,,1.0,,1.0,,1.0,,,
11369451,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,13.0,13.0,,,7.0,7.0,6.0,6.0,1.0,3.0,1.0,,,,,,31.0,22.0,6.5,3.0,0.0028205,1,,Jhon Solis,,,,7.0,2.0,1.0,,,,1.0,2.0,2.0,,,1.0,0.0484,,,2.0,1.0,,,,,1.0,,,,,,
11369451,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,True,10.0,9.0,1.0,,6.0,7.0,3.0,4.0,,1.0,3.0,1.0,,,,,23.0,20.0,6.7,4.0,0.00183538,0,,Arnau Martinez,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369451,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,23.0,4.0,6.7,1.0,1.205e-05,1,,,,,,,,,,,,,,,,,,0.0614,,,,,1.0,,,,,,,,,,
11369451,home,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,1.0,5.0,,1.0,0.0116372,0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
11369451,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,home,Girona FC,Antal Yaakobishvili,yaakobishvili-antal,A. Yaakobishvili,D,12,193,1182,M,1471513,EUR,1089590400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,home,Girona FC,Ibrahima Kébé,ibrahima-kebe,I. Kébé,M,17,180,165,M,1031566,EUR,965088000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,17.0,15.0,8.0,6.0,10.0,12.0,5.0,5.0,,,,11.0,,4.0,5.0,,90.0,29.0,6.9,2.0,0.00416143,0,-1.2157,,,oblakjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,False,58.0,54.0,3.0,1.0,41.0,42.0,13.0,16.0,,2.0,,3.0,,,,,90.0,65.0,6.3,5.0,0.00949921,0,,,,axelwitsel28,,1.0,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,35.0,33.0,2.0,1.0,29.0,30.0,4.0,5.0,,3.0,7.0,4.0,,,,,90.0,51.0,6.5,3.0,0.00142101,1,,,,JoseMaGimenez13,,4.0,,,,1.0,,,2.0,2.0,,1.0,,0.0422,0.0727,,4.0,,,,,,,,,,,,
11369451,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,42.0,36.0,5.0,3.0,16.0,19.0,20.0,24.0,1.0,3.0,3.0,8.0,,,,,90.0,59.0,6.8,8.0,0.037679,2,,,,,1.0,5.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,0.2431,0.4543,1.0,1.0,2.0,,,,,,1.0,,,,,
11369451,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,67.0,66.0,2.0,1.0,39.0,39.0,28.0,29.0,2.0,3.0,2.0,6.0,,,,,90.0,76.0,6.3,4.0,0.372175,0,,,,Koke6,1.0,5.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,,3.0,,,1.0,1.0,,,True,,,1.0,
11369451,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,25,25,False,41.0,33.0,,,11.0,13.0,24.0,31.0,,5.0,1.0,8.0,,,,,77.0,64.0,7.6,17.0,0.476211,2,,,,,3.0,5.0,3.0,2.0,1.0,,,1.0,4.0,3.0,2.0,,,0.1493,,3.0,1.0,,2.0,,2.0,2.0,,,,,,,
11369451,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,M,14,14,False,47.0,41.0,1.0,,21.0,22.0,20.0,27.0,,,1.0,7.0,,,,,90.0,57.0,6.7,10.0,0.019936,1,,,,marcosllorente,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.0269,0.0474,,1.0,,,,,,,,,,,,
11369451,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,56.0,50.0,6.0,4.0,13.0,16.0,40.0,44.0,,6.0,,6.0,,,,,86.0,77.0,8.9,12.0,0.263567,2,,,,RodridePaul,4.0,5.0,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,0.1306,0.0158,3.0,,3.0,,,3.0,3.0,1.0,,,2.0,,,
11369451,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,M,12,12,False,22.0,17.0,1.0,1.0,9.0,9.0,8.0,13.0,,1.0,,6.0,,,,,45.0,25.0,6.4,5.0,0.0329248,0,,,,osamuellino,,4.0,,,,,,,1.0,1.0,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,
11369451,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,False,37.0,28.0,3.0,3.0,10.0,12.0,18.0,33.0,,5.0,,5.0,,,,,89.0,55.0,7.7,18.0,0.218158,3,,,,AGriez,8.0,3.0,,1.0,1.0,3.0,,,3.0,2.0,1.0,1.0,1.0,0.2594,0.5013,3.0,,2.0,,,,1.0,,1.0,,1.0,,,1.0
11369451,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,False,12.0,8.0,,,4.0,4.0,4.0,8.0,4.0,8.0,2.0,,,,,,89.0,33.0,8.4,8.0,0.00533892,6,,,,ÁMorata,,5.0,,3.0,1.0,4.0,,,1.0,1.0,1.0,3.0,2.0,1.4723,1.489,,1.0,,2.0,3.0,,,,3.0,,,,,1.0
11369451,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,True,21.0,17.0,3.0,,4.0,4.0,13.0,23.0,,2.0,,3.0,,,,,45.0,32.0,6.5,10.0,0.0159644,1,,,,nahuelmolina_35,6.0,2.0,,,,,,,2.0,1.0,,,,0.0401,,,,2.0,,,,,1.0,,,,,,
11369451,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,4.0,2.0,,,,,2.0,4.0,1.0,1.0,,,,,,,13.0,6.0,6.4,4.0,0.00408645,0,,,,angelcorrea32,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,138833,EUR,761097600,F,9,9,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,10.0,4.0,6.5,,0.00185685,0,,,,Memphis,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11369451,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,21555,EUR,620265600,D,3,3,True,,,,,,,,1.0,,1.0,,,,,,,1.0,3.0,,1.0,,0,,,,Dave,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
11369451,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,8,8,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,5.0,,1.0,0.00128076,0,,,,Saul,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
11369451,away,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,76265,EUR,663292800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369451,away,Atlético Madrid,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
