match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_outfielderBlock,stat_wonContest,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_fouls,stat_dispossessed,stat_goalAssist,captain,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed
10408283,home,Atlético Madrid,Sergio Mestre,Sergio Mestre,,sergio-mestre,S. Mestre,G,43,193,11703,M,1403015,EUR,1108252800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,home,Atlético Madrid,Stefan Savić,,,stefan-savic,S. Savić,D,15,186,1712,M,76265,EUR,663292800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,home,Atlético Madrid,Matt Doherty,,,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,home,Atlético Madrid,Geoffrey Kondogbia,,,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,home,Atlético Madrid,Álvaro Morata,,,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,ÁMorata,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Álex Remiro,,,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,19.0,12.0,10.0,3.0,11.0,12.0,1.0,7.0,,,,8.0,,3.0,3.0,,90.0,27.0,6.4,7.0,0.0,0.0,0.00063169,0,-0.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Aritz Elustondo,,,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,35.0,27.0,4.0,3.0,18.0,24.0,9.0,11.0,1.0,1.0,1.0,,,,,,59.0,44.0,6.3,9.0,0.0,0.0,0.00305756,0,,,,,3.0,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,
10408283,away,Real Sociedad,Igor Zubeldia,,,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,85.0,80.0,12.0,9.0,57.0,59.0,23.0,26.0,1.0,2.0,,8.0,,,,,90.0,87.0,6.8,5.0,0.0,0.0,0.00856838,0,,,,5.0,5.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Robin Le Normand,,,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,91.0,81.0,16.0,13.0,56.0,63.0,25.0,28.0,5.0,6.0,2.0,8.0,,,,,90.0,98.0,6.6,11.0,0.0328,0.0,0.0559947,1,,lenormand_r,,,5.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,3.0,1.0,,,,,,
10408283,away,Real Sociedad,Aihen Muñoz,,,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,12,12,False,36.0,29.0,6.0,3.0,19.0,19.0,10.0,22.0,,3.0,2.0,7.0,,,,,90.0,55.0,6.9,13.0,0.0,0.0,0.0357944,0,,,5.0,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
10408283,away,Real Sociedad,Martín Zubimendi,,,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,3,3,False,54.0,51.0,7.0,6.0,25.0,26.0,26.0,28.0,,1.0,2.0,3.0,,,,,90.0,62.0,7.2,5.0,0.0,0.0,0.0872455,0,,martin_zubimendi,,,2.0,,,,1.0,1.0,1.0,,,,,,2.0,,,,,2.0,,,,,1.0,
10408283,away,Real Sociedad,Takefusa Kubo,,,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,25.0,18.0,1.0,,5.0,5.0,13.0,21.0,1.0,9.0,,4.0,,,,,71.0,40.0,7.1,11.0,0.0,0.0,0.00964695,0,,KuboTake,1.0,1.0,1.0,,,,1.0,1.0,,2.0,3.0,,3.0,4.0,,,,,,,,,,,,
10408283,away,Real Sociedad,Asier Illarramendi,Asier,Illarramendi,asier-illarramendi,Illarramendi,M,5,179,350,M,113593,EUR,636595200,M,4,4,False,39.0,34.0,2.0,1.0,11.0,13.0,23.0,26.0,,3.0,1.0,1.0,,,,,71.0,48.0,6.8,6.0,0.0,0.0,0.0123928,0,,,,,2.0,1.0,,,2.0,3.0,1.0,,,,,,,,,,1.0,1.0,,True,,,,
10408283,away,Real Sociedad,Mikel Merino,,,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,20.0,17.0,2.0,1.0,3.0,4.0,14.0,16.0,,4.0,,3.0,,,,,59.0,30.0,6.1,7.0,0.0,0.0,0.0144991,0,,mikelmerino,,,8.0,3.0,,,1.0,3.0,2.0,1.0,1.0,,,1.0,,,,,2.0,2.0,,,,,,
10408283,away,Real Sociedad,Mikel Oyarzabal,,,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,M,10,10,False,20.0,15.0,2.0,,11.0,12.0,4.0,8.0,1.0,4.0,,6.0,,,,,59.0,29.0,6.6,9.0,0.0222,0.0,0.00203305,1,,mikel10oyar,,1.0,5.0,,,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,,1.0,2.0,,,,,,
10408283,away,Real Sociedad,Alexander Sørloth,,,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,19,19,False,9.0,6.0,,,4.0,4.0,2.0,5.0,1.0,3.0,3.0,2.0,,,,,90.0,22.0,7.0,6.0,0.7528,0.2833,0.00061586,3,,asorloth,,3.0,4.0,,1.0,1.0,,,,1.0,2.0,,2.0,,,1.0,1.0,,,1.0,,,,,,1.0
10408283,away,Real Sociedad,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,18,18,True,29.0,28.0,2.0,1.0,9.0,9.0,19.0,23.0,,,,2.0,,,,,31.0,39.0,6.5,4.0,0.0,0.0,0.00535504,0,,,3.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Brais Méndez,,,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,True,20.0,17.0,2.0,1.0,3.0,4.0,16.0,21.0,,1.0,,1.0,,,,,31.0,30.0,7.3,8.0,0.0748,0.0508,0.253648,1,,,5.0,,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,,2.0,1.0,
10408283,away,Real Sociedad,Ander Barrenetxea,,,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,10.0,8.0,2.0,2.0,,1.0,8.0,10.0,1.0,5.0,,2.0,,,,,31.0,24.0,7.3,7.0,0.1761,0.0606,0.173579,2,,,1.0,,2.0,1.0,2.0,,,,,2.0,3.0,,3.0,1.0,2.0,,,,,1.0,,,,,,
10408283,away,Real Sociedad,Carlos Fernández,,,carlos-fernandez,C. Fernández,F,10,186,301,M,782396,EUR,832723200,F,9,9,True,8.0,6.0,,,4.0,4.0,2.0,4.0,,2.0,,4.0,,,,,19.0,18.0,6.5,7.0,0.1072,0.0821,0.00187148,1,,,,1.0,6.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,4.0,,,,,,
10408283,away,Real Sociedad,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182,1757,M,1063235,EUR,1074470400,F,11,11,True,12.0,8.0,,,2.0,4.0,7.0,11.0,1.0,4.0,,2.0,,,,,19.0,21.0,6.9,7.0,0.0285,0.0,0.0550207,1,,,3.0,,3.0,1.0,,,,1.0,1.0,,3.0,,2.0,,,1.0,,,1.0,,,,,1.0,,
10408283,away,Real Sociedad,Andoni Zubiaurre,,,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Diego Rico,,,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Jon Pacheco,,,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Beñat Turrientes,,,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Álex Sola,,,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408283,away,Real Sociedad,Ander Guevara,,,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
