match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,player_firstName,player_lastName,stat_totalLongBalls,stat_accurateLongBalls,stat_aerialLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalClearance,stat_challengeLost
10388496,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,16.0,16.0,16.0,16.0,6.0,2.0,90.0,23.0,6.5,0.0,0.0,0.0001148,0,-0.4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388496,home,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,,254119,EUR,801532800,D,17,17,False,41.0,36.0,11.0,12.0,2.0,,78.0,56.0,7.0,0.0486,0.0,0.101897,1,,26.0,32.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,
10388496,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,False,126.0,116.0,46.0,47.0,5.0,,90.0,135.0,7.4,0.0627,0.1379,0.0874203,2,,70.0,79.0,,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,10.0,,,6.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10388496,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,102.0,94.0,39.0,41.0,6.0,,90.0,114.0,7.5,0.075,0.0622,0.109736,2,,55.0,61.0,,,3.0,2.0,1.0,,,,,1.0,,,11.0,,,13.0,9.0,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,
10388496,home,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,13,13,False,81.0,73.0,21.0,23.0,9.0,,90.0,99.0,8.3,0.0198,0.0,0.548591,1,,54.0,65.0,7.0,2.0,2.0,2.0,,,,,1.0,1.0,,1.0,14.0,,,4.0,1.0,,,,5.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,
10388496,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,False,74.0,68.0,25.0,27.0,5.0,,90.0,84.0,7.0,0.0678,0.0,0.0577663,1,,43.0,47.0,,,5.0,6.0,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,7.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,
10388496,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,19,19,False,63.0,58.0,14.0,15.0,5.0,,90.0,89.0,7.9,0.0616,0.2684,0.465067,2,,47.0,60.0,12.0,3.0,4.0,4.0,3.0,2.0,,,,1.0,1.0,2.0,18.0,,,1.0,1.0,1.0,1.0,,5.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,
10388496,home,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,JudeBell,991011,EUR,1056844800,M,22,22,False,54.0,49.0,12.0,12.0,2.0,,71.0,65.0,7.1,0.0435,0.0,0.104734,1,,37.0,43.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,,,,9.0,,,4.0,3.0,1.0,,,1.0,,,,,1.0,,1.0,2.0,,,,,,
10388496,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,False,20.0,16.0,5.0,5.0,3.0,,71.0,31.0,6.6,0.4441,0.0,0.0109129,4,,11.0,16.0,1.0,,3.0,3.0,1.0,1.0,2.0,,,1.0,,3.0,5.0,,,,,,,1.0,,,,2.0,,,,1.0,,,True,1.0,,,
10388496,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,M,27,27,False,14.0,11.0,1.0,2.0,4.0,,61.0,35.0,6.8,0.0583,0.2996,0.0188259,1,,10.0,15.0,3.0,,7.0,6.0,5.0,1.0,,,2.0,,,2.0,13.0,,,,,,1.0,,,,1.0,,1.0,,,5.0,1.0,,,,,,
10388496,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,False,17.0,13.0,2.0,3.0,,,61.0,25.0,7.1,0.3583,0.191,0.130129,3,,11.0,14.0,,,4.0,1.0,2.0,,,,,,,1.0,6.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,
