match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_ownGoals,stat_fouls,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_errorLeadToAShot,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goalAssist,stat_goals
10438142,home,Paços de Ferreira,Jordi,jordi,Jordi,G,93,191,92,M,794840,EUR,747014400,G,1,1,False,29.0,16.0,15.0,3.0,15.0,16.0,1.0,13.0,2.0,2.0,3.0,15.0,1.0,6.0,7.0,3.0,90.0,50.0,8.3,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Jorge Silva,jorge-silva,J. Silva,D,7,183,105,M,790787,EUR,827452800,D,21,21,False,32.0,22.0,8.0,1.0,11.0,15.0,11.0,26.0,2.0,7.0,5.0,3.0,,,,,78.0,70.0,6.5,28.0,0,Jorge,Silva,9.0,1.0,5.0,2.0,2.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Nuno Lima,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,51.0,39.0,14.0,7.0,29.0,33.0,10.0,18.0,2.0,2.0,4.0,3.0,,,,,90.0,59.0,6.5,13.0,0,Nuno Lima,,,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Erick Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,False,46.0,43.0,4.0,2.0,30.0,30.0,13.0,16.0,2.0,4.0,1.0,1.0,,,,,90.0,57.0,6.7,6.0,0,Erick,Ferigra,,2.0,6.0,1.0,,2.0,2.0,2.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Vitorino Antunes,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,29.0,25.0,5.0,3.0,9.0,10.0,17.0,26.0,1.0,2.0,1.0,4.0,,,,,78.0,53.0,7.1,11.0,3,,,7.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,True,1.0,2.0,1.0,3.0,,,,,,,,,,
10438142,home,Paços de Ferreira,Bastien Toma,bastien-toma,B. Toma,M,24,172,105,M,825858,EUR,930182400,M,14,14,False,36.0,31.0,2.0,,15.0,17.0,16.0,20.0,,2.0,,8.0,,,,,58.0,46.0,7.0,8.0,2,,,1.0,1.0,5.0,2.0,1.0,,,1.0,2.0,,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,
10438142,home,Paços de Ferreira,Abbas Ibrahim,abbas-ibrahim,A. Ibrahim,M,28,171,60,M,953481,EUR,883699200,M,8,8,False,60.0,53.0,5.0,3.0,30.0,33.0,23.0,28.0,1.0,3.0,1.0,5.0,,,,,90.0,71.0,6.3,11.0,0,Abbas,Ibrahim,1.0,1.0,5.0,2.0,,1.0,,3.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,
10438142,home,Paços de Ferreira,N'Dri Koffi,ndri-koffi,N. Koffi,F,39,187,221,M,1141593,EUR,1015632000,M,19,19,False,8.0,4.0,,,2.0,3.0,2.0,10.0,2.0,6.0,1.0,1.0,,,,,58.0,25.0,6.6,12.0,1,,,5.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,2.0,1.0,,2.0,,2.0,,,,
10438142,home,Paços de Ferreira,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,M,16,16,False,26.0,20.0,1.0,1.0,11.0,13.0,11.0,26.0,2.0,10.0,1.0,6.0,,,,,89.0,61.0,7.3,20.0,3,,,13.0,,3.0,,3.0,1.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,6.0,,,1.0,,,
10438142,home,Paços de Ferreira,Nicolás Gaitán,nicolas-gaitan,N. Gaitán,M,,173,446,,42455,EUR,572572800,M,10,10,False,29.0,22.0,2.0,1.0,7.0,9.0,16.0,23.0,1.0,5.0,,6.0,,,,,90.0,41.0,7.1,9.0,4,,,3.0,3.0,6.0,,1.0,1.0,,,2.0,,,3.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,2.0,1.0,,
10438142,home,Paços de Ferreira,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,False,18.0,12.0,,,3.0,5.0,9.0,13.0,2.0,4.0,1.0,2.0,,,,,90.0,30.0,6.8,9.0,0,,,,6.0,9.0,,,,,1.0,2.0,1.0,,1.0,,,,,,2.0,,1.0,2.0,,,,,,
10438142,home,Paços de Ferreira,Nigel Thomas,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,7,7,True,5.0,4.0,1.0,1.0,1.0,2.0,3.0,6.0,,1.0,,1.0,,,,,32.0,17.0,6.2,9.0,1,,,3.0,,1.0,,1.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,1.0,,
10438142,home,Paços de Ferreira,Uilton Silva,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,F,9,9,True,11.0,8.0,1.0,,3.0,4.0,6.0,8.0,,2.0,,4.0,,,,,32.0,18.0,6.5,5.0,0,,,1.0,2.0,3.0,1.0,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,
10438142,home,Paços de Ferreira,Luiz Carlos,luiz-carlos,L. Carlos,M,,175,24,M,94203,EUR,489369600,M,22,22,True,17.0,15.0,2.0,1.0,6.0,6.0,9.0,11.0,1.0,5.0,1.0,2.0,,,,,12.0,25.0,6.9,4.0,0,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,3.0,,,,,,
10438142,home,Paços de Ferreira,Arthur Sales,arthur-sales,A. Sales,F,9,184,911,M,1105780,EUR,1025654400,F,13,13,True,5.0,4.0,,,1.0,1.0,4.0,5.0,,,,1.0,,,,,12.0,8.0,6.5,2.0,0,Arthur,,1.0,2.0,3.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Igor Vekić,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Flávio Ramos,flavio-ramos,F. Ramos,D,29,191,23,M,335813,EUR,768700800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Fernando Fonseca,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Pedro Ganchas,ganchas-pedro,P. Ganchas,D,4,190,70,M,1066234,EUR,959731200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438142,home,Paços de Ferreira,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438142,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,20.0,14.0,9.0,3.0,12.0,12.0,2.0,8.0,,,1.0,9.0,,4.0,5.0,1.0,90.0,34.0,8.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438142,away,Vizela,Igor Julião,igor-juliao,I. Julião,D,2,175,73,M,243579,EUR,777600000,D,14,14,False,17.0,11.0,2.0,,4.0,8.0,8.0,11.0,4.0,9.0,6.0,2.0,,,,,90.0,48.0,7.1,9.0,4,,,2.0,,1.0,,,1.0,1.0,2.0,,,,1.0,,1.0,2.0,,1.0,,,,4.0,,,2.0,,,
10438142,away,Vizela,Bruno Wilson,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,29.0,24.0,7.0,4.0,10.0,11.0,14.0,19.0,7.0,10.0,9.0,3.0,,,,,90.0,45.0,8.2,6.0,1,,,1.0,2.0,2.0,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,
10438142,away,Vizela,Ivanildo Fernandes,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,False,29.0,21.0,5.0,,18.0,20.0,3.0,9.0,3.0,3.0,9.0,3.0,,,,,90.0,40.0,7.2,8.0,0,,,,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
10438142,away,Vizela,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,34.0,24.0,7.0,3.0,9.0,10.0,20.0,32.0,1.0,4.0,4.0,6.0,,,,,90.0,67.0,7.6,18.0,1,,,8.0,2.0,8.0,2.0,1.0,2.0,,2.0,5.0,,,3.0,True,5.0,,1.0,,,,,1.0,,,,,,
10438142,away,Vizela,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,32.0,29.0,1.0,1.0,6.0,7.0,23.0,25.0,1.0,6.0,3.0,3.0,,,,,90.0,52.0,7.0,7.0,4,,,,2.0,8.0,,2.0,1.0,1.0,2.0,2.0,,,4.0,,,1.0,,,2.0,2.0,,2.0,,,3.0,,,
10438142,away,Vizela,Claudemir,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,False,46.0,36.0,6.0,1.0,18.0,24.0,19.0,23.0,1.0,4.0,3.0,9.0,,,,,90.0,65.0,7.1,15.0,1,,,1.0,1.0,4.0,1.0,1.0,2.0,,,2.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
10438142,away,Vizela,Raphael Guzzo,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,29.0,25.0,2.0,1.0,10.0,12.0,15.0,19.0,,4.0,,4.0,,,,,60.0,37.0,6.9,6.0,2,,,2.0,,2.0,1.0,,3.0,2.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,
10438142,away,Vizela,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,False,12.0,8.0,,,1.0,2.0,7.0,10.0,,,,4.0,,,,,45.0,13.0,6.5,5.0,0,,,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10438142,away,Vizela,Milutin Osmajić,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,False,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,1.0,1.0,,,,,,45.0,12.0,6.5,6.0,1,,,,4.0,5.0,,,,,3.0,,,,,,,,1.0,,1.0,,,,,,,,,
10438142,away,Vizela,Kévin Zohi,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,False,12.0,10.0,,,2.0,2.0,8.0,12.0,1.0,7.0,1.0,1.0,,,,,80.0,30.0,7.4,8.0,3,,,2.0,1.0,5.0,,6.0,1.0,1.0,,4.0,,,,,,2.0,1.0,,2.0,4.0,,1.0,,,,,1.0,
10438142,away,Vizela,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,79,79,True,17.0,12.0,3.0,1.0,4.0,6.0,8.0,13.0,,,2.0,6.0,,,,,45.0,34.0,6.0,17.0,1,,,2.0,,5.0,,2.0,,,5.0,1.0,,,,,,,1.0,,3.0,,,,,,,,,
10438142,away,Vizela,Friday Etim,friday-etim,F. Etim,F,25,186,186,M,1172464,EUR,1021939200,F,90,90,True,10.0,5.0,,,,,5.0,10.0,3.0,5.0,1.0,2.0,,,,,45.0,23.0,7.1,11.0,3,Friday Etim,,,2.0,7.0,,2.0,,,5.0,1.0,,,4.0,,,,3.0,,,1.0,1.0,1.0,,,,2.0,,1.0
