match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAGoal
11368696,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,27.0,20.0,14.0,7.0,14.0,15.0,6.0,12.0,1.0,8.0,2.0,1.0,4.0,90.0,39.0,7.4,7.0,0.00103428,0,0.7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368696,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,42.0,36.0,3.0,,11.0,11.0,26.0,35.0,,3.0,,,,90.0,59.0,6.6,13.0,0.0992484,1,,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1102,1.0,,,,,,,,,,,,,,,,,,,,,,
11368696,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,33.0,29.0,7.0,3.0,23.0,23.0,6.0,10.0,4.0,4.0,,,,90.0,40.0,6.6,4.0,0.00222272,0,,,,1.0,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11368696,home,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,41.0,39.0,5.0,5.0,25.0,26.0,14.0,15.0,3.0,4.0,,,,90.0,49.0,6.9,2.0,0.0461816,1,,,,2.0,1.0,,,,,,,,0.0741,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11368696,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,21.0,19.0,,,6.0,7.0,13.0,15.0,,2.0,,,,45.0,30.0,6.4,4.0,0.0147763,0,,1.0,,4.0,2.0,,1.0,,,,,,,,,,2.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,
11368696,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,False,32.0,22.0,2.0,,8.0,13.0,14.0,20.0,,8.0,,,,68.0,46.0,7.0,16.0,0.0377988,2,,1.0,,5.0,6.0,1.0,2.0,,,1.0,1.0,,0.158,2.0,,,5.0,4.0,,,,,,2.0,1.0,1.0,0.4837,,,,,,,,,
11368696,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,61.0,52.0,8.0,3.0,18.0,20.0,34.0,43.0,,3.0,,,,75.0,73.0,7.0,14.0,0.238877,2,,2.0,,6.0,2.0,2.0,1.0,,,1.0,,,0.057,1.0,,,,,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,
11368696,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,68.0,62.0,4.0,3.0,23.0,24.0,39.0,44.0,,5.0,,,,90.0,72.0,6.9,7.0,0.124979,0,,,,7.0,1.0,4.0,,,,,,,,2.0,,,1.0,1.0,1.0,,,,2.0,,,,,True,,,,,,,,
11368696,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,8,8,False,14.0,12.0,,,2.0,3.0,10.0,12.0,,2.0,,,,41.0,19.0,6.4,4.0,0.0120226,0,,1.0,,5.0,2.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,
11368696,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,23.0,20.0,1.0,,3.0,4.0,18.0,22.0,1.0,2.0,,,,68.0,43.0,8.4,6.0,0.33013,6,,3.0,1.0,1.0,3.0,,1.0,,,2.0,,,1.1766,1.0,,,1.0,,,,2.0,,,,2.0,2.0,1.1533,,2.0,,,,,,,
