match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_errorLeadToAShot,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_clearanceOffLine,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_goodHighClaim
14035831,away,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,67.0,61.0,6.0,5.0,0.0,30.0,32.0,31.0,35.0,2.0,6.0,6.0,3.0,6.0,,,,90.0,82.0,6.2,11.0,0.0111582,,3,,0.2,0.1,-0.29,,2.0,,,,1.0,1.0,1.0,,5.0,2.0,0.479,-0.03,,,2.0,,,,,1.0,1.0,,0.1388,,1.0,,,,
14035831,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,False,50.0,40.0,3.0,1.0,0.0,17.0,19.0,23.0,31.0,,3.0,4.0,2.0,1.0,1.0,,,90.0,87.0,7.4,27.0,0.026933,,3,,-0.44,0.03,-0.36,,,,1.0,,1.0,1.0,,,2.0,,0.3729,0.58,1.0,8.0,2.0,,,,,,3.0,1.0,0.9084,,2.0,,,,
14035831,away,RC Sporting Charleroi,Amine Boukamir,Amine Boukamir,,amine-boukamir,A. Boukamir,M,56,172.0,456,M,1469056,EUR,1161475200,M,56,56,False,35.0,29.0,2.0,1.0,0.0,11.0,13.0,18.0,22.0,1.0,3.0,8.0,4.0,5.0,1.0,,,90.0,54.0,7.0,7.0,0.0122638,,0,,-0.04,0.22,0.13,,1.0,1.0,,1.0,5.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
14035831,away,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,False,42.0,32.0,8.0,6.0,0.0,11.0,14.0,21.0,28.0,1.0,3.0,5.0,1.0,7.0,,,,80.0,59.0,6.9,12.0,0.0119294,,1,,0.0,0.08,0.13,,,,,2.0,4.0,3.0,1.0,3.0,1.0,,0.0902,-0.11,,1.0,,,,,,,1.0,,,,,,,,
14035831,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,M,7,7,False,26.0,22.0,4.0,3.0,0.0,7.0,7.0,15.0,19.0,,5.0,4.0,1.0,2.0,1.0,,,90.0,49.0,6.7,16.0,0.213229,,0,,0.13,0.24,-0.1,,4.0,3.0,,,,,1.0,3.0,,,,,,11.0,1.0,,,3.0,,,,,,3.0,,,,,
14035831,away,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,16.0,13.0,2.0,1.0,0.0,5.0,5.0,8.0,11.0,2.0,5.0,3.0,,3.0,,,,62.0,29.0,6.2,9.0,0.0549059,,3,,-0.09,0.08,-0.09,,2.0,1.0,,,,,2.0,,2.0,1.0,0.1401,-0.22,1.0,,1.0,,,,,,1.0,,0.015,,,,1.0,,
14035831,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,10,10,False,33.0,22.0,1.0,1.0,0.0,7.0,9.0,15.0,24.0,,6.0,5.0,,4.0,3.0,,,74.0,54.0,6.9,20.0,0.705085,,0,,0.62,0.15,-0.15,,2.0,,,,1.0,,3.0,2.0,1.0,,,,2.0,5.0,,,,3.0,2.0,,,,,5.0,,,,,
14035831,away,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,4.0,5.0,3.0,1.0,,1.0,,,62.0,12.0,6.5,3.0,0.0487656,,1,,-0.24,0.31,0.14,,,,,,,,,,2.0,,0.0647,-0.31,,,1.0,,,,,,1.0,,0.4891,1.0,1.0,,,,
14035831,away,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,D,98,98,True,15.0,12.0,6.0,5.0,0.0,4.0,6.0,8.0,9.0,,2.0,,,1.0,,,,28.0,26.0,6.3,10.0,0.0085287,,0,,0.05,0.06,-0.19,,1.0,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14035831,away,RC Sporting Charleroi,Anthony Descotte,,,descotte-anthony,A. Descotte,F,99,179.0,246,M,1008697,EUR,1059868800,F,99,99,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,,,1.0,,,28.0,7.0,6.4,1.0,0.00622411,,0,,0.01,0.01,0.13,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,
14035831,away,RC Sporting Charleroi,Jakob Napoleon Romsaas,Jakob Napoleon Romsaas,,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187.0,202,M,1198306,EUR,1084665600,M,8,8,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,1.0,,1.0,,,28.0,13.0,6.6,3.0,0.0080929,,1,,-0.02,0.03,-0.04,,1.0,1.0,,,,,,1.0,2.0,,0.1337,0.12,,1.0,1.0,,,,,,1.0,,0.2735,,,,,,
14035831,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,F,17,17,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,,1.0,2.0,,1.0,1.0,,,16.0,11.0,7.1,2.0,0.00153945,,1,,-0.02,0.01,0.14,,,,,,1.0,1.0,,,,,0.0692,0.32,,1.0,1.0,,,,,,1.0,1.0,0.6952,,,,,,
14035831,away,RC Sporting Charleroi,Massamba Sow,Massamba Sow,,massamba-sow,M. Sow,D,44,,37,M,1898323,EUR,1086998400,D,44,44,True,,,,,0.0,,,,,1.0,2.0,,,,,,,10.0,1.0,6.5,1.0,,,0,,,,0.15,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14035831,away,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035831,away,RC Sporting Charleroi,Mehdi Boukamir,Mehdi Boukamir,,mehdi-boukamir,M. Boukamir,D,32,188.0,1014,M,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035831,away,RC Sporting Charleroi,Yassine Khalifi,Yassine Khalifi,,yassine-khalifi,Y. Khalifi,M,40,175.0,1779,M,1126852,EUR,1123545600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035831,away,RC Sporting Charleroi,Freddy Mbemba,Freddy Mbemba,,freddy-mbemba,F. Mbemba,F,17,175.0,140,M,1397883,EUR,1039996800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
