match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalClearance,stat_keyPass,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_wonTackle,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11067601,home,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184.0,759,M,552172,EUR,697161600,G,23,23,False,True,32.0,23.0,22.0,13.0,14.0,15.0,9.0,17.0,8.0,1.0,1.0,90.0,36.0,6.5,10.0,0.0,0.0,0.00262901,0,-0.3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067601,home,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175.0,81,M,871209,EUR,694656000,D,2,2,False,,17.0,12.0,3.0,1.0,6.0,7.0,6.0,11.0,3.0,,,45.0,30.0,6.7,6.0,0.0,0.0,0.00609042,0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067601,home,Goiás,Lucas Halter,,,lucas-halter,L. Halter,D,5,187.0,777,M,905450,EUR,957225600,D,3,3,False,,42.0,35.0,2.0,1.0,21.0,23.0,14.0,19.0,7.0,,,90.0,50.0,6.8,7.0,0.0,0.0,0.00481732,0,,,,2.0,,2.0,,,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,
11067601,home,Goiás,Sidimar,,,sidimar,Sidimar,D,4,185.0,39,M,312072,EUR,710640000,D,4,4,False,,7.0,6.0,2.0,1.0,5.0,5.0,1.0,2.0,,,,21.0,7.0,6.5,1.0,0.0,0.0,0.00044689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067601,home,Goiás,Sander,,,sander,Sander,D,6,177.0,84,M,795014,EUR,654912000,D,6,6,False,,27.0,24.0,3.0,2.0,10.0,11.0,14.0,17.0,4.0,,,55.0,44.0,6.8,8.0,0.0442,0.1029,0.00865547,1,,1.0,2.0,,4.0,3.0,1.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067601,home,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174.0,277,M,109610,EUR,674784000,M,60,60,False,,47.0,38.0,5.0,5.0,15.0,16.0,27.0,37.0,4.0,,,90.0,67.0,7.5,14.0,0.0265,0.0,0.240511,1,,6.0,,1.0,4.0,6.0,1.0,3.0,1.0,,,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,
11067601,home,Goiás,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179.0,410,M,295167,EUR,737510400,M,12,12,False,,55.0,51.0,10.0,8.0,22.0,24.0,29.0,31.0,2.0,,,90.0,65.0,7.2,5.0,0.0131,0.0,0.0755113,1,,,1.0,1.0,3.0,2.0,1.0,,,,4.0,,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,
11067601,home,Goiás,Everton Morelli,,,everton-morelli,E. Morelli,M,8,185.0,105,M,928137,EUR,878601600,M,40,40,False,,39.0,34.0,4.0,2.0,15.0,17.0,19.0,22.0,6.0,,,90.0,52.0,6.4,8.0,0.1704,0.0,0.0231638,3,,,,,8.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,,1.0,2.0,5.0,,,,1.0,3.0,1.0,1.0,,,,,,,,
11067601,home,Goiás,Anderson Oliveira,,,anderson-oliveira,Anderson Oliveira,F,70,169.0,239,M,931538,EUR,900547200,F,70,70,False,,24.0,18.0,4.0,2.0,6.0,7.0,12.0,18.0,3.0,,,68.0,34.0,7.2,9.0,0.2602,0.0,0.188634,3,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,2.0,,1.0,,,1.0,,,,,,,
11067601,home,Goiás,João Magno,,,joao-magno,João Magno,F,19,195.0,43,M,945307,EUR,855964800,F,45,45,False,,11.0,3.0,,,2.0,4.0,1.0,7.0,,,,68.0,20.0,6.5,13.0,0.0125,0.0,0.00013028,1,,,4.0,5.0,7.0,5.0,,,,1.0,,,,,,,4.0,3.0,,,1.0,1.0,,,,,1.0,,,,,,
