match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_lastManTackle,player_sofascoreId
14288919,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,32.0,19.0,23.0,10.0,0.0,11.0,14.0,8.0,18.0,11.0,2.0,1.0,3.0,90.0,43.0,6.8,14.0,0.00662326,16.701589179513,4.0,9.135,5.145,0.3259,0,-0.1373,0.06,0.0,-0.05,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288919,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,20.0,17.0,1.0,1.0,0.0,7.0,9.0,10.0,11.0,,,,,83.0,35.0,6.6,6.0,0.173312,77.105488698824,6.0,74.55,25.725,,0,,0.29,0.04,-0.18,,Zé,Carlos,True,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,25.816866599183,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14288919,home,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,False,21.0,19.0,1.0,,0.0,14.0,15.0,5.0,6.0,4.0,,,,90.0,40.0,7.3,5.0,0.187743,64.483268911425,4.0,60.375,34.965,,2,,0.34,0.01,0.27,,Marvin,Elimbi,,1.0,,6.0,7.0,,,6.0,2.0,2.0,2.0,,3.0,34.977957759137,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0332,0.0516,-0.07,,,,,,,,,,,
14288919,home,Gil Vicente,Antonio Espigares,espigares-antonio,A. Espigares,D,48,187,60,M,1142261,EUR,1094342400,D,48,48,False,17.0,9.0,2.0,1.0,0.0,6.0,9.0,3.0,8.0,,,,,90.0,29.0,6.5,8.0,0.00053643,17.702436047861,3.0,-7.35,2.31,,0,,0.31,-0.02,-0.09,,,,,,,9.0,5.0,,,6.0,,1.0,1.0,,2.0,,,,7.0,4.0,,,,,1.0,,,,,,,,,,,,,,,
14288919,home,Gil Vicente,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,20,20,False,14.0,7.0,2.0,,0.0,4.0,8.0,3.0,6.0,4.0,,,,82.0,35.0,7.0,12.0,0.00318396,63.308252039606,6.0,53.865,29.4,,1,,-0.03,0.04,0.42,,,,,1.0,,3.0,3.0,,,1.0,1.0,2.0,1.0,1.0,1.0,29.691175524051,1.0,,1.0,1.0,,1.0,,1.0,1.0,,0.0325,,-0.22,,,,,,,,,,,
14288919,home,Gil Vicente,Luís Esteves,luis-esteves,L. Esteves,M,10,171,237,M,1097527,EUR,892080000,M,10,10,False,36.0,31.0,4.0,,1.0,8.0,8.0,23.0,28.0,2.0,,,,90.0,56.0,7.1,12.0,0.26094,183.4640960872,18.0,79.485,28.14,,3,,0.33,0.26,-0.06,,Luís,Esteves,,6.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,,1.0,,89.123992128421,3.0,3.0,1.0,,1.0,2.0,1.0,,,2.0,0.0908,0.0707,-0.35,1.0,2.0,,,,,,,,,
14288919,home,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,11.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,5.0,1.0,,,,32.0,16.0,6.7,2.0,0.0210085,9.4182584718368,2.0,-2.625,1.26,,1,,0.08,-0.07,0.13,,,,,,,3.0,2.0,,,,1.0,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,0.0248,,0.01,,1.0,,,,,,,,,
14288919,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,21.0,17.0,1.0,1.0,0.0,1.0,2.0,16.0,19.0,,,,,90.0,40.0,6.9,11.0,0.134542,181.04511165036,15.0,83.055,39.585,,2,,0.19,0.29,-0.15,,,,,10.0,4.0,5.0,4.0,3.0,,,1.0,,,,,114.3594232312,6.0,1.0,1.0,1.0,1.0,,,2.0,,3.0,0.0652,,0.0,,,,,,,,,,,
14288919,home,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,95,95,False,16.0,10.0,2.0,2.0,0.0,3.0,5.0,7.0,11.0,7.0,,,,64.0,27.0,6.4,12.0,0.0311122,61.668679347395,8.0,42.42,19.425,,0,,0.18,0.14,-0.18,,,,,,,12.0,3.0,3.0,,1.0,,,,1.0,1.0,19.426071167377,1.0,3.0,5.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,
14288919,home,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,M,7,7,False,11.0,8.0,,,0.0,1.0,1.0,7.0,10.0,1.0,,,,64.0,28.0,6.6,7.0,0.0131251,141.08111912613,11.0,98.805,48.51,,3,,-0.11,0.19,0.15,,,,,3.0,,4.0,6.0,,,1.0,,3.0,2.0,1.0,2.0,79.926181775204,3.0,,2.0,1.0,,1.0,2.0,1.0,,1.0,0.1425,0.1256,-0.32,1.0,,1.0,,,,,,,,
