match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_fouls,stat_totalCross,stat_wasFouled,stat_totalOffside,stat_penaltyConceded,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_penaltyWon,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,captain,stat_goalAssist,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_challengeLost
10385385,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,F,10,10,False,39.0,34.0,1.0,1.0,12.0,14.0,22.0,30.0,4.0,,,64.0,57.0,6.6,16.0,0.1205,0.0,0.0348632,2,,,,5.0,4.0,4.0,,,,1.0,,,1.0,,1.0,,1.0,5.0,4.0,,,,,,,,,,,,,,,,,
10385385,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,24.0,22.0,,,9.0,10.0,13.0,15.0,2.0,,,26.0,27.0,6.6,4.0,0.0,0.0,0.0116194,0,,1.0,2.0,1.0,2.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385385,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,26.0,11.0,7.2,3.0,1.1019,0.9915,0.00793372,4,,1.0,2.0,1.0,3.0,,,,,2.0,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,
10385385,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,1.0,,,,,1.0,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Rico Lewis,,,,,,,,,,
10385385,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,17,17,False,26.0,20.0,13.0,7.0,18.0,18.0,2.0,8.0,10.0,1.0,3.0,90.0,41.0,6.8,6.0,0.0,0.0,0.00032923,0,-0.2295,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
10385385,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,18.0,15.0,,,8.0,11.0,7.0,8.0,,,,90.0,37.0,6.8,5.0,0.0317,0.317,0.0158625,1,,1.0,1.0,7.0,5.0,,,3.0,3.0,,,,,1.0,,3.0,6.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,
10385385,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,38.0,30.0,3.0,1.0,27.0,30.0,3.0,8.0,3.0,,,90.0,50.0,6.7,8.0,0.0066,0.0,0.00124442,1,,1.0,3.0,2.0,6.0,,,6.0,,,,,,,1.0,3.0,,,,,,,,,,,,1.0,3.0,,,,,,,1.0
10385385,away,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,,118179,EUR,560390400,D,13,13,False,49.0,43.0,6.0,2.0,37.0,38.0,6.0,11.0,3.0,,,90.0,56.0,6.6,7.0,0.0,0.0,0.00153116,0,,3.0,1.0,4.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,True,,,,,,1.0
10385385,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,34.0,27.0,5.0,2.0,19.0,23.0,8.0,12.0,6.0,,,90.0,57.0,5.9,14.0,0.0,0.0,0.00167934,0,,1.0,,5.0,1.0,2.0,,3.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,
10385385,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,False,21.0,18.0,4.0,1.0,12.0,13.0,6.0,9.0,6.0,,,90.0,33.0,6.5,6.0,0.0,0.0,0.00862258,0,,,,2.0,3.0,1.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,
10385385,away,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,26,26,False,16.0,13.0,2.0,2.0,6.0,8.0,7.0,8.0,1.0,,,90.0,29.0,6.6,6.0,0.0,0.0,0.00400153,0,,,1.0,4.0,4.0,2.0,,2.0,1.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,3.0,,,,,,,1.0
10385385,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,False,21.0,16.0,2.0,1.0,8.0,12.0,8.0,10.0,5.0,,,76.0,33.0,7.1,8.0,0.125,0.0,0.00444525,1,,,,2.0,3.0,,,,1.0,2.0,,,1.0,,,1.0,2.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,
10385385,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,16.0,10.0,3.0,2.0,6.0,10.0,4.0,6.0,7.0,,,88.0,29.0,6.2,13.0,0.7884,0.9922,0.00171356,1,,,,6.0,1.0,3.0,,,,2.0,,,,1.0,,,,,1.0,,,,2.0,,,,,1.0,,,,1.0,,,,1.0
10385385,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,M,20,20,False,24.0,20.0,,,10.0,11.0,10.0,13.0,3.0,,,80.0,33.0,6.6,7.0,0.0,0.0,0.00527551,0,,1.0,,3.0,2.0,1.0,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0
10385385,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,False,12.0,4.0,,,2.0,4.0,2.0,8.0,,,,76.0,20.0,6.4,13.0,0.0,0.0,0.165402,0,,1.0,2.0,4.0,2.0,2.0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385385,away,Fulham,Daniel James,daniel-james,D. James,M,7,172,4111,M,Daniel_James97,828639,EUR,879120000,M,21,21,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,14.0,4.0,6.4,2.0,0.0,0.0,1.002e-05,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,11.0,11.0,1.0,1.0,4.0,4.0,8.0,8.0,1.0,,,14.0,15.0,6.5,2.0,0.0,0.0,0.0230763,0,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10385385,away,Fulham,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,781,M,,227900,EUR,798249600,D,27,27,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,10.0,4.0,6.2,1.0,0.0,0.0,0.0108921,0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Luke Harris,luke-harris,L. Harris,M,28,177,240,M,,1134729,EUR,1112486400,M,38,38,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,10.0,3.0,6.4,,0.0,0.0,0.0002397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Layvin Kurzawa,layvin-kurzawa,L. Kurzawa,D,3,182,1724,M,,135775,EUR,715564800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Shane Duffy,shane-duffy,S. Duffy,D,4,193,483,M,,55570,EUR,694224000,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385385,away,Fulham,Joshua Onomah,joshua-onomah,J. Onomah,M,,185,126,,,361332,EUR,862099200,M,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
