match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,length,from,confirmed,injury
11409109,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11409109,,,,,90,2.0,,1,,,card,Pablo,Foul,False,121055069.0,False,yellow,931595.0,Pablo,,,,
11409109,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,,,
11409109,,3.0,1.0,,89,,,2,,,goal,,,,175724912.0,False,penalty,268821.0,Fernando Andrade,,penalty,,
11409109,,,,,88,,,3,,,card,Jorge Sánchez,Foul,False,121055062.0,True,yellow,832868.0,Jorge Sánchez,,,,
11409109,,,,,87,,,4,,,varDecision,,,,22321.0,False,penaltyNotAwarded,1020057.0,Jajá,,,False,
11409109,,,,,84,,,7,,,substitution,,,,122273417.0,True,regular,,,,,,False
11409109,,,,,82,,,9,,,substitution,,,,122273418.0,False,regular,,,,,,False
11409109,,3.0,0.0,,81,,,10,,,goal,,,,175724698.0,True,regular,5884.0,Pepe,,,,
11409109,,,,,75,,,16,,,substitution,,,,122273405.0,True,regular,,,,,,False
11409109,,,,,75,,,16,,,substitution,,,,122273404.0,True,regular,,,,,,False
11409109,,,,,70,,,21,,,substitution,,,,122273402.0,False,regular,,,,,,False
11409109,,,,,70,,,21,,,substitution,,,,122273401.0,False,regular,,,,,,False
11409109,,,,,61,,,30,,,substitution,,,,122273395.0,False,regular,,,,,,False
11409109,,,,,61,,,30,,,substitution,,,,122273394.0,False,regular,,,,,,False
11409109,,,,,58,,,33,,,substitution,,,,122273390.0,True,regular,,,,,,False
11409109,,,,,58,,,33,,,substitution,,,,122273389.0,True,injury,,,,,,True
11409109,,2.0,0.0,,49,,,42,,,goal,,,,175723542.0,True,regular,945448.0,Zé Pedro,,,,
11409109,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11409109,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,1.0,,,
11409109,,,,,39,,,7,,,card,Alan Varela,Foul,False,121054980.0,True,yellow,1066560.0,Alan Varela,,,,
11409109,,,,,36,,,10,,,card,Evanilson,Foul,False,121054964.0,True,yellow,998490.0,Evanilson,,,,
11409109,,1.0,0.0,,12,,,34,,,goal,,,,175721126.0,True,regular,998490.0,Evanilson,,,,
