match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,player_lastName,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_ownGoals,stat_lastManTackle,stat_errorLeadToAShot
14573100,home,KF Shkëndija,Baboucarr Gaye,baboucarr-gaye,B. Gaye,G,24,194.0,282,M,807349,EUR,888278400,G,24,24,False,28.0,15.0,19.0,6.0,0.0,10.0,13.0,5.0,15.0,9.0,1.0,1.0,1.0,90.0,34.0,6.6,14.0,0.00055845,25.862100735073,5.0,-1.365,3.36,0,0.0,-0.03,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Aleksander Trumci,aleksander-trumci,A. Trumci,D,2,187.0,18,M,1887752,EUR,978220800,D,2,2,False,38.0,27.0,4.0,2.0,0.0,14.0,18.0,13.0,20.0,5.0,,,,90.0,58.0,6.9,17.0,0.0101904,233.38907801809,28.0,124.95,32.865,1,0.07,0.16,0.16,Aleksander Trumci,2.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0363,1.0,-0.16,,,,,,,,,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Imran Fetai,imran-fetai,I. Fetai,D,15,188.0,24,M,998962,EUR,1028246400,D,15,15,False,42.0,35.0,7.0,2.0,0.0,28.0,31.0,7.0,11.0,4.0,,,,90.0,56.0,7.5,7.0,0.0013964,65.635033938752,14.0,-21.84,4.515,0,0.15,0.19,0.38,,,3.0,1.0,4.0,1.0,,,,11.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Klisman Cake,klisman-cake,K. Cake,D,59,185.0,151,M,885709,EUR,925603200,D,5,5,False,36.0,24.0,9.0,6.0,0.0,16.0,19.0,8.0,17.0,2.0,,,,90.0,53.0,7.3,13.0,0.0041254,132.03353350581,19.0,33.81,12.915,0,0.19,0.04,0.41,,,,3.0,1.0,,1.0,,,10.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Ronaldo Romario Webster,ronaldo-romario-webster,R. R. Webster,D,11,178.0,348,M,1398500,EUR,994204800,D,11,11,False,36.0,24.0,8.0,4.0,1.0,13.0,17.0,11.0,19.0,4.0,,,,90.0,57.0,7.8,16.0,0.46444,106.53300400445,14.0,44.1,18.06,0,0.62,0.07,0.25,,,2.0,3.0,4.0,,2.0,,,2.0,4.0,2.0,1.0,,,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Arbin Zejnullai,zejnulai-arbin,A. Zejnulai,M,17,175.0,37,M,886867,EUR,919036800,M,17,17,False,34.0,27.0,2.0,1.0,0.0,15.0,16.0,12.0,18.0,3.0,,,,89.0,44.0,6.6,8.0,0.00938409,81.895420034005,12.0,30.45,15.015,0,0.29,0.09,-0.04,,,,8.0,4.0,2.0,,,,,2.0,2.0,1.0,2.0,5.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Reshat Ramadani,ramadani-reshat,R. Ramadani,M,4,182.0,61,M,1146463,EUR,1056931200,M,4,4,False,43.0,40.0,2.0,2.0,0.0,24.0,27.0,16.0,16.0,8.0,,,,90.0,56.0,6.6,9.0,0.00535808,158.5517485516,25.0,35.175,13.44,1,0.07,0.31,0.18,,,1.0,13.0,3.0,3.0,5.0,1.0,,1.0,1.0,1.0,,,2.0,0.0168,,-0.1,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Kamer Qaka,kamer-qaka,K. Qaka,M,28,169.0,57,M,138273,EUR,797558400,M,28,28,False,45.0,40.0,4.0,3.0,0.0,28.0,30.0,12.0,15.0,9.0,,,,72.0,56.0,7.0,6.0,0.00587751,190.34753306995,28.0,-9.765,9.03,0,-0.06,0.19,0.17,,,1.0,3.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14573100,home,KF Shkëndija,Sebastjan Spahiu,spahiu-sebastjan,S. Spahiu,M,49,175.0,63,M,881125,EUR,941241600,F,49,49,False,33.0,26.0,1.0,1.0,0.0,12.0,14.0,14.0,19.0,6.0,,,,86.0,53.0,7.1,16.0,0.046988,221.91306546173,24.0,73.185,24.78,2,-0.13,0.1,-0.02,,,2.0,8.0,5.0,1.0,6.0,2.0,1.0,,,1.0,1.0,1.0,,0.8413,,0.32,1.0,,,,3.0,,2.0,,1.0,1.0,0.5987,,,,,,,,,,,,
14573100,home,KF Shkëndija,Besart Ibraimi,besart-ibraimi,B. Ibraimi,F,7,182.0,165,M,54979,EUR,535161600,F,7,7,False,12.0,7.0,,,0.0,1.0,2.0,6.0,10.0,4.0,,,,72.0,29.0,6.7,15.0,0.147427,160.98097543301,12.0,36.12,29.295,1,0.24,0.16,-0.01,,2.0,,7.0,2.0,,4.0,1.0,,,,,,1.0,,0.0173,2.0,-0.07,2.0,,,,2.0,,2.0,,1.0,,0.0423,True,1.0,,,,,,,,,,
