match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_challengeLost,stat_wonContest,stat_lastManTackle,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches
12117226,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,26.0,24.0,7.0,5.0,0.0,20.0,20.0,4.0,6.0,1.0,7.0,1.0,2.0,2.0,1.0,90.0,34.0,7.0,2.0,0.00092562,0,0.8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117226,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,55.0,48.0,1.0,1.0,0.0,18.0,18.0,31.0,39.0,3.0,3.0,,,,,90.0,78.0,7.3,11.0,0.19794,0,,,,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12117226,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,69.0,63.0,4.0,1.0,0.0,41.0,42.0,22.0,27.0,5.0,4.0,,,,,90.0,85.0,7.8,8.0,0.00861225,1,,Gabriel Xavier,,,,1.0,10.0,,,1.0,4.0,2.0,2.0,1.0,,1.0,5.0,1.0,2.0,1.0,0.0113,,,,,,,,,,,,,,
12117226,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,57.0,53.0,3.0,2.0,0.0,37.0,40.0,16.0,17.0,,4.0,,,,,90.0,62.0,6.9,4.0,0.0048557,0,,,,,,5.0,5.0,,1.0,1.0,2.0,1.0,,4.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,
12117226,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,59.0,54.0,7.0,5.0,0.0,27.0,29.0,29.0,36.0,2.0,8.0,,,,,90.0,85.0,7.7,12.0,0.0874473,0,,,,6.0,2.0,3.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,
12117226,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,65.0,55.0,7.0,6.0,0.0,16.0,18.0,39.0,47.0,,4.0,,,,,90.0,80.0,8.1,13.0,0.253863,1,,,,,,5.0,9.0,1.0,3.0,,2.0,2.0,,3.0,,,1.0,,,5.0,0.0231,,1.0,,evertonri,True,1.0,1.0,0.3499,,,,,,
12117226,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,80.0,68.0,7.0,5.0,0.0,28.0,32.0,40.0,48.0,1.0,9.0,,,,,79.0,95.0,7.5,14.0,0.0207309,2,,,,,,3.0,5.0,1.0,,1.0,5.0,4.0,1.0,1.0,1.0,,,,,,0.0445,1.0,,,,,,,,2.0,,,,,
12117226,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,26.0,22.0,1.0,,0.0,9.0,10.0,13.0,16.0,,7.0,,,,,86.0,43.0,6.7,8.0,0.457202,1,,,,,,9.0,5.0,1.0,1.0,,2.0,2.0,2.0,3.0,1.0,2.0,1.0,,,2.0,0.0217,2.0,,,,,,,,1.0,,,,,
12117226,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,40.0,31.0,2.0,2.0,1.0,1.0,1.0,30.0,40.0,,2.0,,,,,74.0,57.0,7.8,17.0,0.495045,1,,,,1.0,,3.0,3.0,2.0,4.0,1.0,,,2.0,,5.0,,,1.0,,,0.0709,,3.0,,,,,,,,1.0,,,,
12117226,home,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,12.0,7.0,,,0.0,3.0,3.0,4.0,11.0,,2.0,,,,,74.0,28.0,7.2,11.0,0.00794614,4,,,,2.0,,2.0,5.0,,1.0,,1.0,1.0,3.0,1.0,,,1.0,2.0,,3.0,0.568,,,,,,2.0,1.0,0.9291,,,1.0,,,
12117226,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,16.0,16.0,1.0,1.0,1.0,3.0,3.0,13.0,13.0,,2.0,,,,,74.0,18.0,6.9,,0.112634,1,,,,,,3.0,,,,,,,,,1.0,3.0,,,,,0.1508,,,,,,,,,1.0,1.0,1.0,,,
12117226,home,Bahia,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,19,179,4244,M,1099361,EUR,1058313600,F,17,17,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,3.0,,,,,16.0,13.0,7.8,3.0,0.174854,3,,,,,,2.0,3.0,1.0,,1.0,,,1.0,,,1.0,,,,3.0,0.1105,,,,,,1.0,1.0,0.4095,2.0,,,,,
12117226,home,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,11.0,10.0,1.0,,1.0,1.0,1.0,9.0,10.0,,1.0,,,,,16.0,21.0,7.4,2.0,0.0256152,2,,,,,,1.0,5.0,,2.0,,3.0,2.0,1.0,,1.0,,,2.0,,,0.0964,1.0,2.0,,,,,,,,,,,,
