match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_wasFouled,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_clearanceOffLine
11453101,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,home,Al-Fateh,Ahmed Al-Julaydan,,,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,42,42,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,home,Al-Fateh,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,29.0,24.0,14.0,9.0,17.0,17.0,12.0,9.0,,90.0,40.0,8.0,5.0,0,7.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,5.0,1.0,1.0,,
11453101,away,Al-Ettifaq,Radhi Al-Oteibi,,,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,19.0,15.0,1.0,,5.0,6.0,14.0,6.0,,90.0,42.0,6.8,10.0,0,10.0,,,4.0,6.0,,2.0,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,,1.0,,1.0,,,1.0,,,,,,,
11453101,away,Al-Ettifaq,Jack Hendry,,,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,43.0,37.0,4.0,4.0,20.0,23.0,20.0,9.0,,90.0,61.0,7.1,10.0,1,17.0,1.0,3.0,3.0,6.0,,4.0,1.0,,3.0,2.0,1.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,False,46.0,37.0,8.0,2.0,28.0,30.0,17.0,4.0,,90.0,55.0,6.6,10.0,0,9.0,,2.0,2.0,2.0,,3.0,,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Hamdan Al-Shamrani,,,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,13,13,False,22.0,14.0,2.0,1.0,5.0,7.0,16.0,3.0,,87.0,42.0,6.1,12.0,1,10.0,,2.0,12.0,3.0,,5.0,,,,,5.0,1.0,5.0,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,
11453101,away,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,25,25,False,13.0,12.0,1.0,1.0,5.0,5.0,8.0,,,75.0,20.0,6.7,2.0,0,7.0,,1.0,,2.0,,3.0,,,,,,,,,1.0,True,,,,,1.0,,,,,,,,,,,gwijnaldum,
11453101,away,Al-Ettifaq,Álvaro Medrán,,,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,14,14,False,41.0,35.0,8.0,6.0,14.0,15.0,31.0,4.0,,90.0,58.0,7.5,9.0,1,24.0,,,3.0,5.0,,2.0,,1.0,,,,4.0,2.0,,,,,5.0,2.0,1.0,4.0,,1.0,,3.0,,,,,,,,
11453101,away,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,21.0,18.0,1.0,1.0,13.0,15.0,7.0,4.0,,87.0,31.0,6.9,4.0,0,5.0,,,2.0,4.0,,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,97,97,False,14.0,6.0,,,,1.0,15.0,,,90.0,32.0,6.8,13.0,3,6.0,2.0,4.0,2.0,7.0,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,karltokoekambi,
11453101,away,Al-Ettifaq,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,13.0,7.0,,,5.0,5.0,8.0,2.0,,65.0,31.0,7.5,12.0,0,2.0,,3.0,2.0,9.0,,3.0,1.0,,4.0,3.0,,,,,3.0,,,,3.0,,1.0,,1.0,,,,,,,,,,1.0
11453101,away,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,13.0,8.0,,,3.0,3.0,12.0,3.0,,90.0,34.0,6.6,14.0,1,5.0,,1.0,9.0,7.0,,1.0,,,1.0,1.0,2.0,1.0,,2.0,,,,2.0,6.0,,4.0,1.0,1.0,,,,,,,,,,
11453101,away,Al-Ettifaq,Abdulrahman Alobud,,,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,F,24,24,True,3.0,1.0,,,,,4.0,,,25.0,5.0,6.5,4.0,0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,75,75,True,14.0,11.0,,,,,15.0,,,15.0,18.0,6.7,5.0,1,11.0,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,sekofofana,
11453101,away,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,True,8.0,6.0,2.0,1.0,5.0,5.0,3.0,3.0,,13.0,11.0,6.6,2.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,77,77,True,9.0,8.0,1.0,1.0,3.0,3.0,6.0,,,13.0,10.0,6.6,2.0,0,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Majed Dawran,Majed Dawran,,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,41,41,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,90,90,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453101,away,Al-Ettifaq,Thamer Al Khaibri,Thamer Al Khaibri,,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,20,20,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
