match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_wonTackle,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId
14035970,home,RC Sporting Charleroi,Aurélien Scheidler,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,21,21,False,18.0,10.0,,,0.0,,1.0,10.0,17.0,,,,,81.0,21.0,7.3,9.0,0.0361447,11.697183623767,2.0,-2.835,-0.41999999999999,,0,,0.07,0.01,-0.06,,,,,2.0,3.0,10.0,1.0,,,,,2.0,,2.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,
14035970,home,RC Sporting Charleroi,Jules Gaudin,jules-gaudin,J. Gaudin,D,23,180,64,M,1119498,EUR,957830400,D,23,23,True,11.0,7.0,2.0,,0.0,4.0,4.0,3.0,7.0,1.0,,,,22.0,19.0,6.4,6.0,0.0301987,19.24231101674,4.0,6.655,6.3,,0,,0.1,-0.15,-0.18,,,,3.0,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
14035970,home,RC Sporting Charleroi,Kevin Van Den Kerkhof,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2107,M,1130602,EUR,826675200,D,3,3,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,22.0,12.0,6.3,4.0,0.0179841,66.191382108843,5.0,34.125,29.295,,1,,0.07,0.14,-0.19,,,,2.0,,1.0,,,,,,,,1.0,,,,,,2.0,,47.096139581951,2.0,1.0,,,,,0.0167,,-0.16,,,1.0,,,,,
14035970,home,RC Sporting Charleroi,Yassine Khalifi,yassine-khalifi,Y. Khalifi,M,40,175,1779,M,1126852,EUR,1123545600,M,40,40,True,13.0,13.0,,,0.0,6.0,6.0,7.0,7.0,,,,,9.0,15.0,6.7,,0.00533374,26.339134477488,4.0,4.515,6.3,,0,,0.06,0.01,0.13,,Yassine Khalifi,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,home,RC Sporting Charleroi,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,25,25,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,9.0,2.0,6.3,,1.333e-05,,,,,,1,,0.0,,0.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0433,,-0.14,,,,,1.0,,,
14035970,home,RC Sporting Charleroi,Jakob Napoleon Romsaas,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187,202,M,1198306,EUR,1084665600,M,8,8,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,9.0,7.0,6.6,,0.0431946,5.777027003572,1.0,4.515,4.515,,1,,0.06,0.01,0.0,,Jakob Napoleon Romsaas,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.1199,0.0743,-0.18,,,,,,1.0,,
14035970,home,RC Sporting Charleroi,Nicolas Closset,nicolas-closset,N. Closset,G,60,185,39,M,1396501,EUR,1089417600,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mehdi Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,home,RC Sporting Charleroi,Amine Boukamir,amine-boukamir,A. Boukamir,M,56,172,456,M,1469056,EUR,1161475200,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Amine Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,home,RC Sporting Charleroi,Raymond Asante,raymond-asante,R. Asante,F,20,186,138,M,1414276,EUR,1085616000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,False,38.0,33.0,13.0,8.0,0.0,27.0,28.0,6.0,10.0,6.0,,2.0,4.0,90.0,48.0,6.6,5.0,0.00170801,89.7183676161,13.0,51.175,17.64,0.0682,0,-1.5075,0.21,0.02,-0.12,-0.57,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
14035970,away,KRC Genk,Zakaria El Ouahdi,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,43.0,38.0,5.0,1.0,0.0,13.0,17.0,25.0,26.0,2.0,,,,90.0,68.0,6.1,9.0,0.0995831,77.224566764366,12.0,23.94,14.385,,2,,0.2,0.06,-0.25,,,,1.0,3.0,7.0,3.0,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,23.971800120141,1.0,,1.0,,1.0,,0.0943,0.0357,-0.45,2.0,1.0,1.0,,,,,z.elouahdi
14035970,away,KRC Genk,Mujaid Sadick,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,54.0,45.0,6.0,2.0,0.0,36.0,40.0,9.0,14.0,1.0,,,,90.0,64.0,6.7,10.0,0.00485244,108.5947706371,17.0,48.51,12.81,,0,,0.15,0.04,-0.18,,,,,1.0,3.0,6.0,,,4.0,,2.0,1.0,2.0,,,3.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,
14035970,away,KRC Genk,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,61.0,57.0,4.0,1.0,0.0,51.0,52.0,6.0,9.0,1.0,,,,90.0,80.0,6.4,4.0,0.0016139,150.79550737014,22.0,97.02,14.385,,0,,0.09,0.11,-0.11,,,,,5.0,6.0,3.0,,,15.0,,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14035970,away,KRC Genk,Adrian Palacios,palacios-adrian,A. Palacios,D,34,186,281,M,1393681,EUR,1086566400,D,34,34,False,26.0,20.0,4.0,1.0,0.0,16.0,19.0,4.0,7.0,,,,,43.0,43.0,6.3,11.0,0.00626101,28.882714597218,6.0,-2.52,2.205,,1,,0.0,0.0,-0.25,,,,,1.0,3.0,2.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,0.0151,,-0.01,,,,,1.0,,,
14035970,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,51.0,48.0,3.0,1.0,0.0,27.0,28.0,21.0,23.0,5.0,,,,89.0,60.0,6.8,4.0,0.0197183,66.019103504301,12.0,-3.045,9.555,,0,,0.2,0.05,-0.04,,,,,,2.0,3.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,41.0,34.0,6.0,1.0,0.0,19.0,21.0,15.0,20.0,7.0,,,,90.0,50.0,8.3,9.0,0.0236265,54.003680850006,7.0,40.74,19.215,,2,,0.12,0.05,-0.2,,,,,2.0,5.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,True,,,1.0,1.0,,,,,,,2.0,2.0,0.3534,1.44,0.89,1.0,1.0,,,,,,
14035970,away,KRC Genk,Konstantinos Karetsas,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,False,36.0,33.0,2.0,2.0,1.0,14.0,15.0,19.0,21.0,3.0,,,,89.0,60.0,7.6,16.0,0.282064,210.03316165933,18.0,116.235,27.72,,2,,0.36,0.32,-0.16,,,,3.0,,6.0,7.0,1.0,1.0,,,2.0,4.0,1.0,2.0,,,,,6.0,,109.24483214576,6.0,1.0,1.0,1.0,,,0.0456,,-0.06,4.0,1.0,1.0,,1.0,,,
14035970,away,KRC Genk,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,38,38,False,49.0,42.0,3.0,2.0,1.0,21.0,24.0,21.0,25.0,2.0,,,,90.0,63.0,6.8,12.0,0.379838,153.02182798442,14.0,10.815,43.26,,1,,-0.17,0.21,-0.1,,,,1.0,3.0,4.0,4.0,1.0,,1.0,1.0,1.0,,,2.0,,3.0,,,4.0,1.0,43.644426906536,1.0,,1.0,,1.0,,0.0153,0.0171,-0.09,,,,,,,,
14035970,away,KRC Genk,Yaimar Medina,yaimar-medina,Y. Medina,D,19,178,1171,M,1106546,EUR,1099612800,M,19,19,False,34.0,27.0,4.0,3.0,0.0,15.0,17.0,12.0,17.0,4.0,,,,90.0,52.0,6.4,14.0,0.0450659,83.938527174017,13.0,19.53,13.545,,0,,-0.02,-0.46,-0.02,,Yaimar Medina,,4.0,1.0,3.0,3.0,,1.0,3.0,1.0,1.0,2.0,,,,,,,2.0,,14.743307769968,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
14035970,away,KRC Genk,Hyun-gyu Oh,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,False,20.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,15.0,2.0,,,,74.0,28.0,6.6,9.0,0.0434469,99.488875449201,10.0,49.98,31.92,,1,,-0.4,0.66,0.0,,,,,4.0,4.0,3.0,,,,,,2.0,,2.0,,1.0,,,2.0,1.0,54.543925912517,2.0,,,,1.0,,0.1296,0.1139,-0.56,,,,,,,,
14035970,away,KRC Genk,Josue Ndenge Kongolo,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,33.0,31.0,3.0,3.0,0.0,22.0,22.0,9.0,11.0,,,,,47.0,38.0,6.4,2.0,0.00269204,55.458080904277,12.0,8.295,6.51,,0,,0.05,0.04,-0.3,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
14035970,away,KRC Genk,Robin Mirisola,robin-mirisola,R. Mirisola,F,29,182,303,M,1405446,EUR,1165536000,F,29,29,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,16.0,8.0,6.7,1.0,0.0787181,10.60701859167,2.0,7.56,5.04,,0,,0.02,0.04,0.0,,,,,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
14035970,away,KRC Genk,Ibrahima Sory Bangoura,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,True,4.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,,,,1.0,4.0,,,0.00113831,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Yira Collins Sor,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,F,14,14,True,4.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,1.0,4.0,,2.0,0.0207897,5.0065581990026,1.0,-3.675,-3.675,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Tobias Okiki Lawal,tobias-okiki-lawal,T. O. Lawal,G,26,195,270,M,990025,EUR,960336000,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Nikolas Sattlberger,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Aaron Bibout,bibout-aaron,A. Bibout,F,23,193,430,M,1502620,EUR,1094688000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035970,away,KRC Genk,Jusef Erabi,jusef-erabi,J. Erabi,F,99,183,639,M,1106649,EUR,1055030400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
