match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoalsOnTarget,captain,stat_accurateCross,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork
12117028,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,20.0,14.0,1.0,1.0,6.0,8.0,8.0,12.0,3.0,,,,90.0,36.0,7.5,12.0,0.00936796,3,,,5.0,8.0,9.0,2.0,3.0,,,1.0,,1.0,1.0,3.0,3.0,,0.6614,1.0,3.0,2.0,1.0,,0.6381,,,,,1.0,,,,1.0,,,,,
12117028,home,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,M,28,28,True,20.0,17.0,2.0,,5.0,6.0,12.0,15.0,4.0,,,,44.0,37.0,7.3,8.0,0.0259039,2,,1.0,,1.0,7.0,1.0,,3.0,,,,3.0,3.0,3.0,1.0,,0.1375,1.0,,1.0,,,0.0985,,,Adson,,1.0,3.0,,,,,,,,
12117028,home,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,21,21,True,14.0,12.0,,,3.0,4.0,10.0,11.0,2.0,,,,23.0,22.0,7.0,3.0,0.198793,0,,1.0,1.0,3.0,5.0,2.0,,3.0,,1.0,,1.0,1.0,,1.0,,,3.0,,,,,,,1.0,,,,2.0,,,,,,,,
12117028,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,9.0,9.0,,,3.0,3.0,6.0,7.0,2.0,,,,10.0,15.0,6.9,1.0,0.00705987,0,,1.0,,2.0,2.0,,,,,,1.0,2.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
12117028,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,17.0,15.0,,,5.0,6.0,10.0,11.0,1.0,,,,10.0,24.0,3.7,6.0,0.0111701,0,,,,4.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,Matheus Carvalho,,,,,,,1.0,,,,
12117028,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,4.0,4.0,,,,,4.0,4.0,1.0,,,,1.0,4.0,,,0.00461158,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12117028,home,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,home,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,home,Vasco da Gama,Gary Medel,gary-medel,G. Medel,D,17,171,1841,M,,22975,EUR,554947200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Rayan,,,,,,,,,,,
12117028,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,home,Vasco da Gama,Clayton,clayton,Clayton,F,19,184,1625,M,,1017023,EUR,916012800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,,982558,EUR,902534400,G,1,1,False,7.0,2.0,5.0,,2.0,2.0,,5.0,7.0,,4.0,6.0,90.0,19.0,7.6,5.0,1.902e-05,0,-0.4127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12117028,away,Vitória,Willean Lepo,willean-lepo,W. Lepo,D,2,180,184,M,,868076,EUR,853372800,D,97,97,False,18.0,15.0,,,7.0,8.0,9.0,12.0,1.0,,,,45.0,41.0,6.6,10.0,0.00968685,1,,2.0,2.0,6.0,6.0,,4.0,3.0,,2.0,,3.0,2.0,,,,0.0092,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,
12117028,away,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,,931759,EUR,749088000,D,13,13,False,28.0,25.0,3.0,2.0,20.0,21.0,5.0,7.0,3.0,,,,90.0,40.0,6.5,3.0,0.00331791,0,,,2.0,7.0,5.0,2.0,,,,6.0,2.0,3.0,1.0,,,1.0,,,4.0,,,,,True,,,,,,,,,,,,,
12117028,away,Vitória,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,,877470,EUR,852249600,D,40,40,False,32.0,28.0,2.0,2.0,22.0,25.0,6.0,7.0,2.0,,,,90.0,42.0,6.8,4.0,0.00113298,0,,,,2.0,2.0,1.0,,,,3.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Janderson,janderson,Janderson,F,39,189,658,M,,1462989,EUR,925948800,M,39,39,False,28.0,18.0,2.0,1.0,5.0,6.0,13.0,23.0,5.0,,,,79.0,51.0,7.2,18.0,0.109569,1,,1.0,1.0,4.0,8.0,,1.0,4.0,1.0,1.0,,2.0,1.0,3.0,2.0,1.0,0.0211,2.0,1.0,,,,,,,Janderson,,,3.0,,,,,,,,
12117028,away,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,,942426,EUR,926640000,M,8,8,False,27.0,25.0,1.0,1.0,13.0,14.0,12.0,13.0,6.0,,,,58.0,30.0,6.4,2.0,0.0122874,0,,,1.0,4.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Dudu,dudu,D. Rodrigues,M,21,186,533,M,,1124220,EUR,928540800,M,21,21,False,67.0,49.0,8.0,3.0,16.0,22.0,33.0,46.0,12.0,,,,90.0,87.0,6.4,25.0,0.0402917,1,,1.0,1.0,11.0,9.0,4.0,,3.0,,,,5.0,1.0,3.0,2.0,3.0,0.0935,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,
12117028,away,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,,987168,EUR,773366400,M,14,14,False,39.0,29.0,4.0,,15.0,21.0,15.0,25.0,6.0,,,,90.0,72.0,6.8,22.0,0.138642,2,,7.0,2.0,6.0,4.0,1.0,,4.0,,1.0,,1.0,1.0,1.0,,,0.0447,,2.0,1.0,,5.0,0.0275,,1.0,,,1.0,1.0,,,,,,,,
12117028,away,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,,795266,EUR,877132800,F,30,30,False,16.0,15.0,,,6.0,6.0,9.0,12.0,3.0,,,,66.0,33.0,7.1,6.0,0.0222261,2,,2.0,,3.0,6.0,,1.0,4.0,2.0,,,,,1.0,3.0,,0.1498,,1.0,,,2.0,,,,,,,3.0,,,,,,,,
12117028,away,Vitória,Rodrigo Andrade,rodrigo-andrade,R. Andrade,M,32,174,134,M,,874398,EUR,854928000,F,32,32,False,43.0,40.0,4.0,4.0,12.0,12.0,28.0,31.0,4.0,,,,90.0,53.0,6.7,7.0,0.0182004,1,,,,5.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0885,,1.0,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,,923948,EUR,947635200,F,9,9,False,22.0,14.0,,,7.0,8.0,7.0,14.0,3.0,,,,66.0,27.0,6.5,9.0,0.00634942,0,,,,6.0,2.0,1.0,,1.0,,,,1.0,,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Zeca,zeca,Zeca,D,2,170,237,M,,555454,EUR,769046400,D,2,2,True,20.0,17.0,1.0,,9.0,9.0,10.0,16.0,4.0,,,,45.0,38.0,6.8,8.0,0.0887202,1,,5.0,,2.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,,,,0.0211,,,1.0,,,0.1306,,2.0,,,,1.0,,,,,,,,
12117028,away,Vitória,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,,795020,EUR,810345600,F,7,7,True,14.0,12.0,,,1.0,2.0,11.0,12.0,2.0,,,,32.0,27.0,7.1,6.0,0.0346567,2,,,,7.0,5.0,,2.0,3.0,1.0,,,1.0,,,3.0,3.0,1.1483,1.0,,1.0,1.0,,0.9631,,,,,,1.0,,,,,,,1.0,1.0
12117028,away,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,,243231,EUR,750643200,M,10,10,True,14.0,13.0,1.0,,6.0,6.0,8.0,12.0,2.0,,,,24.0,19.0,6.8,4.0,0.177119,1,,4.0,,,,,,,,,,,,,,,0.0433,1.0,,1.0,,,0.0689,,1.0,,,,,,,,,,,,
12117028,away,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,,1166468,EUR,940118400,F,17,17,True,9.0,7.0,,,3.0,3.0,4.0,8.0,2.0,,,,24.0,19.0,7.3,7.0,0.46261,0,,2.0,,2.0,4.0,,1.0,4.0,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,4.0,,1.0,,,,,,
12117028,away,Vitória,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,,39438,EUR,545184000,F,12,12,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,11.0,5.0,6.7,1.0,0.0239532,1,,,1.0,2.0,1.0,,1.0,,,,,,,,,,0.0921,,1.0,1.0,,,0.0355,,,,,,,,,,,,,,
12117028,away,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187,190,M,,158267,EUR,675907200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Cristián Zapata,cristian-zapata,C. Zapata,D,,187,532,M,,12673,EUR,528422400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,,1387272,EUR,961804800,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Mateus Gonçalves,mateus-goncalves,M. Gonçalves,M,11,172,101,M,,787480,EUR,780710400,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117028,away,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177,232,M,,1101061,EUR,998092800,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Leo Naldi,,,,,,,,,,,
