match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon
12504435,home,Monza,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,30,30,False,38.0,25.0,26.0,13.0,0.0,16.0,20.0,9.0,18.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,90.0,44.0,6.8,13.0,0.0031238,0,-0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504435,home,Monza,Armando Izzo,armando-izzo,A. Izzo,D,4,183,521,M,165583,EUR,699494400,D,4,4,False,33.0,28.0,2.0,1.0,0.0,18.0,20.0,10.0,13.0,2.0,,4.0,3.0,,,,90.0,46.0,6.8,6.0,0.0146096,0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504435,home,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,22,22,False,28.0,26.0,2.0,2.0,0.0,20.0,21.0,6.0,7.0,1.0,,3.0,2.0,,,,45.0,33.0,6.8,2.0,0.00647214,0,,,1.0,,1.0,,,1.0,,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504435,home,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185,201,M,970978,EUR,981244800,D,44,44,False,32.0,22.0,7.0,1.0,0.0,16.0,19.0,6.0,13.0,3.0,,5.0,1.0,,,,90.0,43.0,6.9,11.0,0.0068011,0,,2.0,4.0,2.0,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12504435,home,Monza,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185,287,M,807291,EUR,885427200,M,13,13,False,20.0,17.0,1.0,,1.0,7.0,8.0,11.0,13.0,6.0,,4.0,5.0,,,,90.0,37.0,7.3,7.0,0.0516089,1,,1.0,3.0,1.0,2.0,3.0,,4.0,,,,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,0.0326,1.0,,,,,,,,,,,
12504435,home,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,21.0,18.0,1.0,,0.0,6.0,7.0,12.0,14.0,4.0,1.0,,4.0,,,,90.0,33.0,7.0,6.0,0.0148114,2,,,7.0,,1.0,2.0,3.0,2.0,,,,1.0,1.0,3.0,3.0,,,,,,,,,0.0535,,2.0,,,,,,,,,,
12504435,home,Monza,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173,528,M,1101992,EUR,1033430400,M,42,42,False,37.0,31.0,3.0,2.0,0.0,18.0,21.0,13.0,16.0,5.0,,2.0,1.0,,,,89.0,49.0,6.7,11.0,0.011534,0,,1.0,5.0,,2.0,3.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12504435,home,Monza,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,7,7,False,26.0,17.0,3.0,,0.0,12.0,18.0,5.0,9.0,10.0,1.0,1.0,12.0,,,,89.0,53.0,6.2,18.0,0.00438291,0,,1.0,3.0,,2.0,2.0,,6.0,,,,1.0,1.0,3.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
12504435,home,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,F,84,84,False,19.0,17.0,5.0,3.0,0.0,10.0,10.0,8.0,10.0,1.0,,3.0,4.0,,,,90.0,32.0,7.4,2.0,0.0152258,3,,,2.0,,2.0,,,2.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,0.2976,,1.0,1.0,1.0,0.6425,,,,,,,
12504435,home,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,10,10,False,16.0,13.0,1.0,1.0,0.0,5.0,5.0,9.0,13.0,6.0,1.0,1.0,1.0,,,,58.0,28.0,6.5,9.0,0.198206,0,,,2.0,,1.0,3.0,1.0,2.0,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
