match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_aerialWon,stat_challengeLost,stat_wonTackle,stat_errorLeadToAGoal,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist
11352466,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,25.0,25.0,2.0,2.0,24.0,24.0,1.0,1.0,1.0,7.0,1.0,2.0,4.0,90.0,37.0,6.8,0.0,0.0,0.00039816,0,-0.0591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,D,6,6,False,52.0,46.0,4.0,3.0,11.0,11.0,35.0,46.0,3.0,3.0,,,,72.0,78.0,6.5,0.0,0.0,0.105868,0,,5.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,13.0,,,,,,,,,,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,False,113.0,100.0,7.0,5.0,35.0,41.0,65.0,72.0,3.0,10.0,,,,90.0,118.0,6.2,0.0,0.0,0.0543207,0,,,,3.0,4.0,,1.0,1.0,,,,13.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,128.0,118.0,7.0,6.0,45.0,47.0,73.0,82.0,3.0,10.0,,,,90.0,142.0,7.5,0.1194,0.0894,0.0723211,4,,1.0,,4.0,7.0,,,2.0,1.0,,1.0,13.0,5.0,3.0,1.0,,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,69.0,61.0,3.0,2.0,12.0,14.0,51.0,63.0,,10.0,,,,90.0,91.0,7.0,0.0,0.0,0.168943,0,,8.0,4.0,7.0,2.0,3.0,2.0,,3.0,1.0,,21.0,,,,,,,,,2.0,pervisestupinan,2.0,1.0,1.0,,,,,,,,,
11352466,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,109.0,97.0,8.0,6.0,23.0,23.0,78.0,98.0,,5.0,,,,90.0,133.0,9.2,0.1703,0.5778,0.394227,5,,12.0,,1.0,2.0,1.0,,1.0,,,,20.0,,1.0,1.0,,,,4.0,1.0,6.0,pascalgross65,4.0,,1.0,1.0,,,,,,,,
11352466,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,11,11,False,64.0,61.0,4.0,3.0,15.0,15.0,47.0,51.0,1.0,,,,,60.0,73.0,7.2,0.1963,0.0,0.293693,2,,2.0,3.0,4.0,1.0,,,,,1.0,,4.0,,1.0,,,,1.0,,1.0,2.0,billygilmour,1.0,,,,1.0,,,,,,,
11352466,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,False,40.0,35.0,,,6.0,7.0,30.0,36.0,,6.0,,,,72.0,56.0,6.7,0.1498,0.0,0.0973371,2,,3.0,,5.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,11.0,1.0,1.0,,,,,,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,
11352466,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,M,18,18,False,21.0,18.0,1.0,,1.0,2.0,17.0,19.0,,,,,,60.0,29.0,6.7,0.0384,0.0,0.186677,1,,,3.0,5.0,5.0,1.0,,1.0,,2.0,,5.0,2.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,37.0,32.0,,,2.0,3.0,31.0,40.0,,2.0,,,,90.0,55.0,7.6,0.0566,0.0,0.379933,2,,6.0,,4.0,4.0,4.0,,,2.0,1.0,2.0,15.0,,,,,,2.0,,,2.0,KaoruM,1.0,1.0,3.0,,,,1.0,,,,,
11352466,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,False,21.0,19.0,,,6.0,8.0,13.0,13.0,,,,,,90.0,35.0,6.3,0.6174,1.1804,0.0439918,6,,,1.0,5.0,1.0,1.0,,,2.0,1.0,1.0,7.0,,,,,,1.0,4.0,1.0,,EvanFerguson9,,2.0,,,,,,,,2.0,1.0,
11352466,home,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,True,24.0,21.0,,,2.0,2.0,19.0,22.0,,2.0,,,,30.0,28.0,6.8,0.0,0.0,0.0436559,0,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,True,25.0,20.0,,,,,21.0,29.0,1.0,,,,,30.0,38.0,7.1,0.0543,0.0,0.111042,2,,4.0,1.0,2.0,3.0,,,1.0,1.0,,,11.0,2.0,,1.0,,,,,2.0,1.0,joaopedro,1.0,1.0,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,True,10.0,8.0,1.0,,1.0,2.0,7.0,8.0,,1.0,,,,18.0,11.0,7.0,0.0741,0.1021,0.0167371,1,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0
11352466,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,24,24,True,11.0,7.0,1.0,,,2.0,7.0,9.0,,,,,,18.0,19.0,6.9,0.0,0.0,0.0210403,0,,,,2.0,4.0,3.0,,3.0,,,,6.0,,,2.0,,,,,,1.0,simon.adingra,,,1.0,,,,,,,,,
11352466,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1881,M,341589,EUR,820454400,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352466,home,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,facubuonanotte_,,,,,,,,Facundo Buonanotte,,,,
11352466,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,26.0,10.0,24.0,8.0,4.0,4.0,6.0,22.0,,9.0,,5.0,9.0,90.0,43.0,8.7,0.0,0.0,0.0004387,0,0.9497,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,
11352466,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,False,14.0,9.0,3.0,2.0,4.0,6.0,5.0,9.0,6.0,4.0,,,,90.0,30.0,6.8,0.0,0.0,0.0254521,0,,1.0,,1.0,4.0,,,2.0,2.0,,,8.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11352466,away,West Ham United,Kurt Zouma,kurt-zouma,K. Zouma,D,4,190,2248,M,139227,EUR,783216000,D,4,4,False,11.0,5.0,2.0,,4.0,5.0,1.0,6.0,12.0,3.0,,,,90.0,31.0,7.4,0.0,0.0,0.00033993,0,,,1.0,1.0,6.0,,2.0,2.0,1.0,,,7.0,4.0,,2.0,,True,,,,,,,,,,1.0,,,,,,,
11352466,away,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,21164,EUR,580348800,D,21,21,False,17.0,14.0,4.0,2.0,10.0,11.0,4.0,6.0,5.0,1.0,,,,90.0,31.0,7.2,0.0,0.0,0.00190061,0,,,1.0,1.0,3.0,,1.0,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,
11352466,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,False,14.0,9.0,,,5.0,7.0,4.0,8.0,5.0,2.0,,,,90.0,41.0,7.8,0.032,0.0,0.145772,1,,1.0,,1.0,7.0,1.0,2.0,2.0,3.0,4.0,1.0,10.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,
11352466,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,False,15.0,8.0,3.0,1.0,5.0,8.0,3.0,7.0,7.0,4.0,,,,84.0,29.0,6.7,0.0,0.0,0.00138011,0,,,1.0,5.0,4.0,1.0,2.0,1.0,,,3.0,7.0,2.0,1.0,,,,,,,,EdsonAlvarez19,,,1.0,,1.0,,,,,,,
11352466,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,15.0,11.0,1.0,1.0,4.0,4.0,7.0,12.0,1.0,6.0,,,,90.0,34.0,7.6,1.2093,1.188,0.0263607,3,,1.0,2.0,8.0,7.0,3.0,2.0,2.0,1.0,2.0,,9.0,2.0,3.0,2.0,,,1.0,2.0,,1.0,jarrodbowen,,1.0,1.0,1.0,,,,,,2.0,,1.0
11352466,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,39.0,8.0,6.7,0.0,0.0,0.00272159,0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
11352466,away,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,7,7,False,25.0,21.0,5.0,3.0,9.0,10.0,12.0,20.0,,6.0,,,,90.0,44.0,7.8,0.9843,1.0854,0.00936631,3,,5.0,,1.0,1.0,,4.0,,,,1.0,10.0,1.0,,,,,,2.0,1.0,,prowsey16,,,,1.0,1.0,,,,,,,
11352466,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,21.0,11.0,1.0,,4.0,12.0,7.0,9.0,3.0,7.0,,,,85.0,41.0,7.2,0.348,0.0242,0.350216,2,,,2.0,8.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,14.0,1.0,1.0,2.0,,,1.0,1.0,,2.0,Paqueta,,1.0,,,,,1.0,,,1.0,,
11352466,away,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,47772,EUR,638582400,F,9,9,False,10.0,7.0,1.0,1.0,1.0,2.0,6.0,8.0,,3.0,,,,79.0,26.0,7.6,0.6537,0.6433,0.321333,3,,,3.0,4.0,6.0,3.0,,1.0,3.0,2.0,,7.0,,,,,,1.0,2.0,,1.0,MichailAntonio,,1.0,3.0,1.0,1.0,1.0,,,,1.0,,
11352466,away,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,354808,EUR,808012800,F,22,22,True,27.0,25.0,,,8.0,8.0,17.0,21.0,1.0,6.0,,,,51.0,45.0,7.5,0.0,0.0,0.215702,0,,2.0,,6.0,4.0,7.0,,1.0,1.0,,,10.0,,1.0,1.0,,,,,,4.0,said_benrahma11,,1.0,3.0,,,,1.0,,,,,1.0
