match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_wasFouled,captain,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock
12504421,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,35.0,32.0,7.0,5.0,0.0,32.0,33.0,2.0,4.0,90.0,40.0,6.5,4.0,0.00019027,0,-0.4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504421,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,71.0,66.0,4.0,3.0,0.0,31.0,31.0,40.0,4.0,85.0,78.0,6.9,5.0,0.0213985,0,,35.0,3.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504421,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,87.0,77.0,4.0,,0.0,49.0,54.0,33.0,4.0,90.0,97.0,6.7,12.0,0.00619087,0,,28.0,2.0,4.0,4.0,5.0,1.0,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12504421,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,False,81.0,69.0,7.0,2.0,0.0,36.0,41.0,40.0,3.0,90.0,101.0,7.4,15.0,0.0838859,1,,33.0,1.0,8.0,1.0,13.0,5.0,,,,,5.0,1.0,3.0,2.0,1.0,1.0,0.0697,,,,,,,,,,,,,,,,,,,,
12504421,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,43.0,32.0,,,0.0,14.0,15.0,30.0,4.0,90.0,68.0,7.1,18.0,0.154975,3,,19.0,,2.0,6.0,3.0,,,,1.0,1.0,,,,1.0,1.0,1.0,0.6787,2.0,1.0,4.0,1.0,2.0,1.0,1.0,0.9623,,,,,,,,,,,,
12504421,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,88.0,77.0,9.0,7.0,1.0,26.0,27.0,62.0,5.0,90.0,101.0,8.4,14.0,0.253652,4,,51.0,1.0,,4.0,3.0,3.0,,,,1.0,,1.0,3.0,,,3.0,0.1174,1.0,,1.0,,,,1.0,,1.0,1.0,4.0,,,,,,,,,
12504421,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,False,84.0,74.0,11.0,8.0,1.0,34.0,36.0,54.0,5.0,90.0,105.0,8.3,14.0,0.541513,2,,43.0,1.0,,4.0,7.0,4.0,,,1.0,,,3.0,1.0,1.0,,,0.0865,6.0,3.0,,,,,3.0,,1.0,2.0,4.0,3.0,,,,,,,,
12504421,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,False,49.0,48.0,1.0,1.0,0.0,11.0,11.0,39.0,4.0,69.0,57.0,7.0,4.0,0.042479,1,,37.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,1.0,,,0.0424,1.0,,,,,,,,,1.0,,1.0,,,,,,,,
12504421,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,45.0,38.0,3.0,1.0,0.0,13.0,14.0,38.0,3.0,77.0,61.0,6.7,14.0,0.101527,1,,27.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0.0376,7.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
12504421,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,23.0,15.0,1.0,,0.0,3.0,4.0,19.0,4.0,78.0,37.0,7.7,12.0,0.074935,5,,12.0,4.0,2.0,7.0,4.0,1.0,,,,2.0,1.0,,1.0,1.0,1.0,2.0,0.7194,,,1.0,,3.0,1.0,1.0,0.3634,,,,1.0,True,1.0,,,,,,
