match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,player_firstName,player_lastName,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_punches
10408458,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,36.0,26.0,2.0,2.0,2.0,3.0,24.0,34.0,,1.0,3.0,,,,,90.0,46.0,7.6,15.0,0.1527,0.51,0.0445279,,2,,1.0,,6.0,3.0,8.0,,2.0,,,,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,joselumato,,,,
10408458,home,Espanyol,Aleix Vidal,aleix-vidal,A. Vidal,D,,178,364,,41218,EUR,619660800,D,22,22,True,12.0,10.0,,,3.0,3.0,7.0,9.0,,,2.0,,,,,45.0,17.0,6.0,4.0,0.0,0.0,0.0614458,1.0,0,,,,,3.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10408458,home,Espanyol,Keidi Bare,keidi-bare,K. Bare,M,6,174,295,M,862480,EUR,872726400,M,8,8,True,13.0,10.0,,,5.0,6.0,5.0,7.0,,,1.0,,,,,28.0,18.0,6.6,4.0,0.141,0.0,0.0035253,,1,,,,1.0,3.0,3.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
10408458,home,Espanyol,Nicolás Melamed,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,True,5.0,5.0,,,,,5.0,5.0,,,1.0,,,,,16.0,12.0,6.5,2.0,0.0,0.0,0.0108681,,0,,,,,1.0,4.0,,,,,,1.0,,1.0,3.0,,,,,,2.0,1.0,,,,,,,,,
10408458,home,Espanyol,Wassim Keddari,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,,,,,,,,,,,,,,,,13.0,,6.2,,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,Wassim Keddari,,,,,,,,,,,,,,
10408458,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,6,6,True,1.0,,,,,1.0,,,,,,,,,,13.0,2.0,6.4,1.0,0.0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,home,Espanyol,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,home,Espanyol,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,Luca Koleosho,,,,,,,,,,,,,,
10408458,home,Espanyol,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,930997,EUR,970185600,G,25,25,False,31.0,28.0,7.0,4.0,25.0,26.0,3.0,5.0,,1.0,13.0,,2.0,2.0,3.0,90.0,46.0,6.5,3.0,0.0,0.0,0.00073647,,0,-0.652,,,,,,,,,,,,,,,,,,,,,,,,,,mamardashvili,,,,1.0
10408458,away,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,851282,EUR,920937600,D,2,2,False,49.0,36.0,7.0,2.0,16.0,22.0,20.0,27.0,,2.0,8.0,,,,,90.0,71.0,6.7,21.0,0.0,0.0,0.0197708,1.0,0,,,1.0,1.0,4.0,5.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10408458,away,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,124737,EUR,659577600,D,5,5,False,52.0,45.0,10.0,5.0,38.0,41.0,7.0,11.0,,8.0,4.0,,,,,74.0,65.0,7.5,7.0,0.2167,0.535,0.00751937,,2,,,1.0,3.0,1.0,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,
10408458,away,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,797306,EUR,850953600,D,12,12,False,71.0,62.0,13.0,10.0,42.0,45.0,20.0,26.0,,5.0,6.0,,,,,90.0,89.0,7.1,12.0,0.0,0.0,0.0185159,,0,,,3.0,,6.0,4.0,,1.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,mouctar_dkh,,,,
10408458,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,227922,EUR,801360000,D,14,14,False,69.0,59.0,9.0,5.0,32.0,36.0,30.0,43.0,1.0,2.0,10.0,,,,,90.0,94.0,7.7,19.0,0.0,0.0,0.648115,3.0,0,,10.0,2.0,,3.0,3.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,,,True,3.0,1.0,1.0,,,,,,1.0,,,
10408458,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,18,18,False,24.0,20.0,2.0,1.0,9.0,9.0,11.0,16.0,,1.0,,,,,,73.0,31.0,6.3,7.0,0.0,0.0,0.0399184,1.0,0,,1.0,1.0,,4.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
10408458,away,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,855830,EUR,949276800,M,6,6,False,58.0,47.0,9.0,6.0,22.0,24.0,25.0,35.0,,1.0,4.0,,,,,90.0,66.0,6.5,14.0,0.0909,0.2904,0.0371997,,1,,1.0,2.0,,7.0,1.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,
10408458,away,Valencia,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,8,8,False,38.0,28.0,1.0,,11.0,14.0,17.0,24.0,1.0,1.0,5.0,,,,,84.0,50.0,6.8,15.0,0.0,0.0,0.020007,1.0,0,,,1.0,2.0,4.0,6.0,,2.0,,,,3.0,1.0,,4.0,,,,,,,,,,,,ilaixmk,,,,
10408458,away,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,188405,EUR,790387200,F,11,11,False,15.0,13.0,1.0,1.0,6.0,7.0,7.0,8.0,,,1.0,,,,,45.0,21.0,6.6,4.0,0.0,0.0,0.0164548,,0,,,1.0,,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10408458,away,Valencia,Edinson Cavani,edinson-cavani,E. Cavani,F,10,184,18667,M,21521,EUR,540259200,F,7,7,False,21.0,16.0,,,13.0,13.0,3.0,8.0,,1.0,3.0,,,,,73.0,27.0,6.8,6.0,0.1678,0.0,0.00823165,,3,,,1.0,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,2.0,,,,ElMatador,,,1.0,
10408458,away,Valencia,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,F,16,16,False,29.0,21.0,,,9.0,12.0,12.0,20.0,,,6.0,,,,,90.0,50.0,6.7,15.0,0.1736,0.6357,0.0862506,1.0,2,,3.0,3.0,1.0,7.0,8.0,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,7.0,4.0,1.0,1.0,,,osamuellino,,1.0,,
10408458,away,Valencia,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,F,9,9,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,1.0,2.0,,,,,45.0,13.0,6.7,2.0,0.2806,0.0,0.0072625,1.0,1,,1.0,,1.0,3.0,4.0,,,,1.0,1.0,,2.0,,2.0,,,,,,1.0,,1.0,,,,justinkluivert,,,,
10408458,away,Valencia,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,954056,EUR,1010016000,M,17,17,True,18.0,15.0,2.0,1.0,5.0,7.0,10.0,11.0,,,2.0,,,,,17.0,25.0,6.4,5.0,0.0383,0.0316,0.0171214,,1,,,1.0,,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,nico14,,,,
10408458,away,Valencia,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,22,22,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,12.0,4.0,5.8,1.0,0.062,0.0,3.597e-05,,1,,,,,2.0,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,
10408458,away,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,True,14.0,13.0,1.0,1.0,11.0,11.0,2.0,3.0,,1.0,2.0,,,,,16.0,19.0,7.2,2.0,0.0315,0.6503,0.00080594,,1,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,1.0,,1.0,,,,,
10408458,away,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,19,19,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,1.0,,,,,16.0,4.0,6.5,1.0,0.0,0.0,0.00516531,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,away,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,away,Valencia,Iago Herrerín,iago-herrerin,I. Herrerín,G,1,188,62,M,139931,EUR,570067200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,away,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408458,away,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,1144630,EUR,1088294400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,Cristhian Mosquera,,,,,,,,,,,,,,
10408458,away,Valencia,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
