match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_outfielderBlock,captain,stat_shotOffTarget,stat_hitWoodwork,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goals
14025101,home,Brentford,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31181,M,,1016907,EUR,993513600,F,9,9,False,16.0,11.0,,,0.0,4.0,4.0,7.0,12.0,3.0,,90.0,30.0,6.2,10.0,0.0242894,43.816282029698,6.0,-23.94,1.995,2,,-0.19,-0.57,0.16,,,1.0,1.0,2.0,5.0,,,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,,,,,,2.0,,1.0,0.4345,-0.6,,,,1.0,1.0,,,,,,,
14025101,home,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,True,65.0,58.0,11.0,9.0,0.0,37.0,40.0,21.0,25.0,7.0,,53.0,81.0,7.5,8.0,0.00943109,187.20604796858,23.0,104.16,26.67,1,,0.21,0.1,-0.1,,,1.0,6.0,2.0,9.0,1.0,,1.0,1.0,4.0,3.0,,,,2.0,46.273497163411,2.0,,1.0,,1.0,,,0.0629,-0.22,,,,,,,,,,,,
14025101,home,Brentford,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,19,19,True,26.0,19.0,2.0,1.0,0.0,4.0,5.0,15.0,21.0,4.0,,53.0,52.0,6.7,19.0,0.414292,116.03902766022,15.0,24.78,20.37,3,,0.39,0.01,-0.02,,6.0,1.0,1.0,10.0,5.0,2.0,,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,21.540494794688,1.0,3.0,,,1.0,,1.0,0.9433,-0.53,1.0,1.0,,2.0,,1.0,0.3632,,,,,
14025101,home,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,D,2,2,True,20.0,19.0,1.0,1.0,0.0,10.0,10.0,9.0,10.0,2.0,,23.0,25.0,6.4,1.0,0.00271809,101.91455650761,8.0,63.0,46.095,0,,0.02,0.04,-0.23,,,,,1.0,1.0,1.0,,,,,,,,,1.0,64.171013325827,2.0,,,,,,,,,,,,,,,,,,,,
14025101,home,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,F,23,23,True,2.0,2.0,,,0.0,,,2.0,2.0,,,9.0,5.0,6.5,2.0,0.00092204,32.717952215972,3.0,19.425,18.48,0,,-0.02,0.01,-0.01,,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14025101,home,Brentford,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,6,6,True,3.0,3.0,,,0.0,,,3.0,3.0,,,9.0,5.0,6.6,,0.00452641,10.22890067407,1.0,7.875,7.875,0,,0.04,0.03,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,home,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,home,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,home,Brentford,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,home,Brentford,Romelle Donovan,,,donovan-romelle,R. Donovan,F,45,171,264,M,,1586020,EUR,1164844800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Matz Sels,,,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,26,26,False,26.0,9.0,23.0,6.0,0.0,3.0,4.0,6.0,22.0,6.0,,90.0,32.0,6.8,17.0,0.00089091,7.9002187311492,1.0,2.1,2.1,0,0.3632,0.06,-0.02,-0.09,0.19,,,2.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.1599,
14025101,away,Nottingham Forest,Ola Aina,,,ola-aina,O. Aina,D,34,182,4052,M,,800417,EUR,844732800,D,34,34,False,29.0,22.0,5.0,2.0,0.0,8.0,14.0,14.0,15.0,8.0,,90.0,56.0,7.1,16.0,0.0109991,73.956423220955,9.0,32.025,18.375,0,,0.19,0.11,0.46,,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,5.0,3.0,,,2.0,,22.040830497057,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
14025101,away,Nottingham Forest,Nikola Milenković,,,nikola-milenkovic,N. Milenković,D,31,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,31,31,False,12.0,7.0,6.0,2.0,0.0,5.0,7.0,2.0,5.0,2.0,,90.0,25.0,7.0,5.0,0.00332464,7.8127245340104,2.0,4.2,2.625,0,,0.11,0.0,0.34,,,1.0,1.0,2.0,2.0,,,,,10.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Murillo,Murillo,,murillo,Murillo,D,5,180,9781,M,murillosantiago40,1199282,EUR,1025740800,D,5,5,False,26.0,17.0,6.0,3.0,0.0,9.0,14.0,8.0,12.0,2.0,,90.0,40.0,7.4,10.0,0.0110841,52.978296546502,7.0,30.765,14.385,0,,0.21,0.04,0.65,,,1.0,1.0,1.0,1.0,,,,,9.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,3,3,False,28.0,19.0,4.0,1.0,0.0,11.0,13.0,8.0,15.0,5.0,,90.0,61.0,7.2,18.0,0.00436402,126.45387815895,14.0,70.665,32.13,0,,-0.26,0.28,0.23,,2.0,,1.0,5.0,8.0,2.0,1.0,3.0,2.0,7.0,1.0,4.0,1.0,1.0,1.0,51.559288904243,2.0,,,,,,1.0,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,ibrahim_sangare,843754,EUR,881020800,M,6,6,False,29.0,24.0,1.0,,0.0,15.0,17.0,9.0,12.0,5.0,,90.0,49.0,7.1,8.0,0.0123274,26.520144539863,5.0,11.235,7.35,1,,0.01,0.09,0.53,,,3.0,2.0,7.0,6.0,1.0,1.0,,,7.0,1.0,2.0,1.0,2.0,2.0,,,,2.0,,1.0,,2.0,0.1242,-0.12,,,,,,,,,,,,
14025101,away,Nottingham Forest,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,8,8,False,56.0,49.0,3.0,2.0,0.0,25.0,28.0,24.0,28.0,9.0,,90.0,80.0,7.0,17.0,0.0398277,38.207520106884,8.0,13.335,5.145,1,,0.12,0.08,0.16,,7.0,2.0,2.0,4.0,6.0,,,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,0.0204,-0.11,1.0,1.0,,,,,,,,,,
14025101,away,Nottingham Forest,Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,Calteck10,867442,EUR,973555200,M,7,7,False,26.0,24.0,2.0,1.0,0.0,8.0,9.0,16.0,17.0,6.0,,87.0,40.0,6.7,7.0,0.0158498,119.4053172216,10.0,59.745,37.485,0,,-0.12,0.12,0.15,,1.0,1.0,,5.0,4.0,2.0,1.0,2.0,1.0,3.0,,2.0,1.0,3.0,1.0,48.443876236415,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,
14025101,away,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,19.0,15.0,3.0,2.0,1.0,5.0,6.0,10.0,13.0,3.0,,90.0,36.0,7.3,10.0,0.0813005,91.160000838068,10.0,54.285,23.835,0,,0.0,0.31,0.22,,1.0,,1.0,3.0,5.0,2.0,,2.0,2.0,3.0,,,,4.0,2.0,50.057711975182,3.0,2.0,,True,,,1.0,,,,,1.0,,,,,,,,,
14025101,away,Nottingham Forest,Nicolás Domínguez,,,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,,871765,EUR,898992000,M,16,16,False,18.0,15.0,,,0.0,9.0,11.0,6.0,7.0,3.0,,61.0,30.0,6.6,8.0,0.00479075,4.3122472099823,1.0,1.89,1.89,1,,0.04,-0.01,,,,2.0,1.0,7.0,5.0,1.0,1.0,1.0,,1.0,,3.0,2.0,2.0,1.0,,,,,,1.0,,2.0,0.0117,-0.03,,,,,,,,,,,,
14025101,away,Nottingham Forest,Igor Jesus,,,igor-jesus,I. Jesus,F,19,179,20784,M,igorjesus,981619,EUR,983059200,F,19,19,False,11.0,7.0,,,0.0,4.0,4.0,3.0,7.0,2.0,,68.0,32.0,7.7,11.0,0.00720203,40.860260700298,6.0,6.51,7.035,3,,-0.05,0.4,0.21,,,8.0,4.0,12.0,8.0,,2.0,2.0,1.0,2.0,,3.0,3.0,4.0,,8.4940464444221,1.0,,,,,,1.0,0.2297,0.47,,2.0,,,,1.0,0.0863,,,,,1.0
14025101,away,Nottingham Forest,Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,,1090963,EUR,1067385600,F,21,21,True,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,,,29.0,16.0,6.5,5.0,0.0148932,48.690261254997,4.0,18.375,23.835,0,,-0.05,0.03,-0.01,,1.0,1.0,,2.0,2.0,,1.0,,,,1.0,1.0,,,1.0,27.275168652091,1.0,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,22.0,13.0,7.7,1.0,0.00024091,31.382351390938,3.0,-18.48,2.52,1,,0.01,0.17,0.2,,,2.0,,3.0,2.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,0.3933,0.56,,,,,,1.0,0.7657,,,,,1.0
14025101,away,Nottingham Forest,Morato,,,morato,F. Morato,D,4,190,2248,M,,985086,EUR,993859200,D,4,4,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,3.0,5.0,,1.0,5.09e-06,,,,,0,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Angus Gunn,,,angus-gunn,A. Gunn,G,18,196,542,M,,227946,EUR,822268800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2582,M,,1010220,EUR,1048032000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Dan Ndoye,,,dan-ndoye,D. Ndoye,M,14,184,4721,M,,944327,EUR,972432000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025101,away,Nottingham Forest,Dilane Bakwa,,,dilane-bakwa,D. Bakwa,M,29,179,2042,M,,963298,EUR,1030320000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
