match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,confirmed,from
11369997,FT,3.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
11369997,,3.0,0.0,,90,3.0,,1,,,goal,178841768.0,True,regular,1445119.0,Bilal Bafdili,,,,
11369997,,,,,90,1.0,,1,,,substitution,122440177.0,True,regular,,,False,,,
11369997,,,,,90,,,1,,,substitution,122440176.0,True,regular,,,False,,,
11369997,,,,,90,0.0,,1,,,injuryTime,,,,,,,7.0,,
11369997,,,,,85,,,6,,,substitution,122440135.0,False,regular,,,False,,,
11369997,,,,,82,,,9,,,varDecision,23649.0,True,goalNotAwarded,281283.0,Patrick Pflücke,,,False,
11369997,,2.0,0.0,,79,,,12,,,goal,178841267.0,True,ownGoal,1046454.0,Tom Vandenberghe,,,,owngoal
11369997,,,,,76,,,15,,,substitution,122440094.0,True,regular,,,False,,,
11369997,,,,,72,,,19,,,substitution,122440075.0,False,injury,,,True,,,
11369997,,,,,62,,,29,,,substitution,122440025.0,True,regular,,,False,,,
11369997,,,,,62,,,29,,,substitution,122440024.0,True,regular,,,False,,,
11369997,,,,,59,,,32,,,substitution,122440007.0,False,regular,,,False,,,
11369997,,,,,59,,,32,,,substitution,122440006.0,False,regular,,,False,,,
11369997,,,,,59,,,32,,,substitution,122440005.0,False,regular,,,False,,,
11369997,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
11369997,,,,,45,0.0,,1,,,injuryTime,,,,,,,3.0,,
11369997,,1.0,0.0,,31,,,15,,,goal,178837844.0,True,regular,1158921.0,Bill Antonio,,,,
