match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside
14053803,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,16,16,False,14.0,11.0,,,0.0,4.0,5.0,7.0,9.0,,5.0,,,,,,72.0,28.0,6.5,10.0,0.00739466,,1,,-0.08,0.05,0.15,,2.0,4.0,3.0,2.0,,,,,1.0,,4.0,2.0,,,,,,0.0341,-0.07,2.0,,,1.0,,0.0806,,,,,,
14053803,home,Feyenoord,Quinten Timber,,,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,True,21.0,17.0,2.0,2.0,0.0,5.0,7.0,12.0,14.0,,4.0,,,,,,45.0,27.0,6.9,5.0,0.0546298,,0,,0.11,0.31,-0.12,,,5.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
14053803,home,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,True,8.0,4.0,2.0,,0.0,1.0,1.0,3.0,7.0,,2.0,,,,,,18.0,13.0,6.9,4.0,0.176583,,0,,0.05,0.01,0.16,,,2.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
14053803,home,Feyenoord,Aymen Sliti,,,aymen-sliti,A. Sliti,M,32,175,961,M,1479467,EUR,1143158400,F,32,32,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,,18.0,11.0,7.0,3.0,0.273983,,0,,0.25,0.06,0.16,,1.0,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
14053803,home,Feyenoord,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,True,,,,,0.0,,,0.0,0.0,,,,,,,,2.0,1.0,,,0.0647498,,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
14053803,home,Feyenoord,Cyle Larin,,,cyle-larin,C. Larin,F,9,187,1619,M,790179,EUR,798076800,F,10,10,True,1.0,,,,0.0,,,,1.0,,,,,,,,2.0,2.0,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,0.1123,,,,,,,,,,,,,
14053803,home,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,home,Feyenoord,Liam Bossin,,,liam-bossin,L. Bossin,G,39,190,155,M,307364,EUR,837388800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,home,Feyenoord,Bart Nieuwkoop,,,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,home,Feyenoord,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177,516,M,796279,EUR,907027200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,home,Feyenoord,Gaoussou Diarra,Gaoussou Diarra,,gaoussou-diarra,G. Diarra,M,27,183,2471,M,1918931,EUR,1037836800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,home,Feyenoord,Gonçalo Borges,,,goncalo-borges,G. Borges,F,11,184,1088,M,979221,EUR,985824000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,home,Feyenoord,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1592,M,957937,EUR,959817600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,32,32,False,55.0,39.0,33.0,17.0,0.0,30.0,30.0,9.0,25.0,,13.0,2.0,3.0,4.0,,,90.0,63.0,6.8,17.0,0.00320991,0.136,0,-0.9133,0.26,-0.01,-0.02,0.02,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
14053803,away,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,48.0,39.0,3.0,,0.0,21.0,22.0,18.0,26.0,7.0,6.0,,,,,,90.0,78.0,6.4,18.0,0.0142508,,1,,-0.06,0.27,-0.37,,2.0,7.0,1.0,,,1.0,,,1.0,3.0,4.0,4.0,3.0,,,1.0,3.0,0.0446,-0.23,1.0,4.0,,,,,sergino,,,,,
14053803,away,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,D,22,22,False,62.0,56.0,4.0,1.0,0.0,29.0,30.0,27.0,32.0,3.0,7.0,,,,,,90.0,79.0,6.6,9.0,0.0533859,,0,,0.38,0.28,-0.38,,,3.0,1.0,1.0,,5.0,,1.0,,,5.0,2.0,1.0,,2.0,,2.0,,,1.0,2.0,,,,,,True,,,,
14053803,away,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1663,M,1184317,EUR,1105488000,D,3,3,False,38.0,34.0,7.0,5.0,0.0,20.0,23.0,14.0,15.0,6.0,3.0,,,,,,90.0,57.0,7.0,5.0,0.00700952,,0,,0.19,0.01,-0.05,,,4.0,,,2.0,3.0,,,,,1.0,4.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
14053803,away,PSV Eindhoven,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,2,2,False,29.0,28.0,3.0,2.0,0.0,20.0,20.0,8.0,9.0,6.0,7.0,,,,,,90.0,52.0,6.8,2.0,0.0250228,,0,,0.05,0.21,-0.22,,,6.0,1.0,1.0,,1.0,1.0,,,,2.0,4.0,3.0,,,,2.0,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,M,17,17,False,49.0,44.0,3.0,1.0,1.0,20.0,21.0,24.0,28.0,2.0,8.0,,,,,,83.0,60.0,6.7,7.0,0.261591,,0,,0.45,0.08,-0.22,,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,4.0,,9.0,,,,4.0,,,,,1.0,1.0,,,,,,,1.0,,2.0,
14053803,away,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,54.0,45.0,8.0,2.0,0.0,21.0,22.0,24.0,32.0,4.0,4.0,,,,,,90.0,69.0,6.2,16.0,0.0319012,,0,,0.04,0.07,-0.1,,6.0,2.0,,,,,1.0,,2.0,1.0,4.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,
14053803,away,PSV Eindhoven,Dennis Man,,,dennis-man,D. Man,M,27,182,10450,M,812145,EUR,904089600,M,27,27,False,28.0,22.0,,,0.0,5.0,7.0,17.0,21.0,2.0,3.0,,,,,,71.0,48.0,6.6,17.0,0.029686,,0,,-0.18,0.31,-0.05,,1.0,6.0,5.0,2.0,,,1.0,1.0,1.0,2.0,7.0,1.0,1.0,,1.0,,1.0,,,1.0,6.0,,,,,dennisman,,,,,
14053803,away,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,30.0,20.0,1.0,,0.0,9.0,10.0,11.0,20.0,,,,,,,,89.0,55.0,9.9,22.0,0.171846,,4,,-0.76,0.54,-0.13,,1.0,5.0,3.0,3.0,,,1.0,1.0,1.0,,4.0,1.0,,,,1.0,,0.4579,1.0,3.0,8.0,,3.0,3.0,1.1763,ismaelsaibari,,,,,
14053803,away,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,M,5,5,False,26.0,19.0,2.0,1.0,0.0,10.0,10.0,9.0,16.0,,5.0,,,,,,70.0,40.0,6.6,10.0,0.258287,,3,,0.01,0.23,-0.11,,1.0,7.0,3.0,2.0,,1.0,,,1.0,3.0,4.0,2.0,1.0,,1.0,,,0.3519,-0.57,1.0,,1.0,2.0,,0.5308,ivanperisic444,,,1.0,,
14053803,away,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,F,20,20,False,25.0,20.0,1.0,,1.0,10.0,11.0,10.0,14.0,,3.0,,,,,,83.0,33.0,6.0,10.0,0.0137815,,1,,-0.57,0.34,-0.05,,,2.0,2.0,,,,1.0,1.0,2.0,1.0,7.0,,,,1.0,,1.0,0.1458,-0.4,1.0,2.0,,,,,,,,1.0,,
14053803,away,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,11,11,True,6.0,5.0,1.0,,0.0,1.0,2.0,4.0,4.0,1.0,1.0,,,,,,20.0,11.0,6.4,4.0,0.109943,,0,,-0.05,0.23,-0.06,,,1.0,2.0,,,,,1.0,,1.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,2.0,,,,,,19.0,9.0,6.6,1.0,0.0106951,,0,,0.06,0.04,0.15,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,12.0,1.0,6.7,,0.00033136,,0,,0.0,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,,12.0,9.0,6.5,1.0,0.00320633,,2,,0.02,-0.52,0.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,0.1615,-0.52,,1.0,,1.0,,0.0423,,,,1.0,,1.0
14053803,away,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,1.0,,,,0.0,,1.0,,,2.0,,,,,,,1.0,3.0,,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Nick Olij,,,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Noah Fernandez,Noah Fernandez,,noah-fernandez,N. Fernandez,M,6,170,797,M,1886213,EUR,1199836800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Paul Wanner,,,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053803,away,PSV Eindhoven,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
