match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_aerialWon,stat_challengeLost,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
10407226,home,RFC Seraing,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,False,20.0,8.0,20.0,8.0,1.0,1.0,7.0,19.0,10.0,1.0,3.0,4.0,90.0,33.0,7.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407226,home,RFC Seraing,Daniel Opare,daniel-opare,D. Opare,D,,172,62,,121251,EUR,656208000,D,40,40,False,32.0,17.0,6.0,2.0,5.0,11.0,14.0,27.0,6.0,,,,90.0,73.0,7.5,29.0,0,6.0,2.0,3.0,4.0,7.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,
10407226,home,RFC Seraing,Marvin Tshibuabua,marvin-tshibuabua,M. Tshibuabua,D,,190,40,M,966923,EUR,1010448000,D,4,4,False,25.0,17.0,6.0,1.0,10.0,12.0,7.0,13.0,5.0,,,,90.0,34.0,6.7,8.0,0,,,3.0,4.0,3.0,,,4.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10407226,home,RFC Seraing,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187,1696,M,982319,EUR,952473600,D,99,99,False,33.0,25.0,10.0,5.0,17.0,22.0,8.0,11.0,4.0,,,,90.0,46.0,7.4,8.0,0,,,4.0,5.0,4.0,,,4.0,4.0,1.0,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,
10407226,home,RFC Seraing,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175,121,M,850895,EUR,868924800,D,18,18,False,20.0,12.0,3.0,1.0,5.0,8.0,10.0,17.0,6.0,,,,71.0,43.0,7.6,15.0,1,5.0,3.0,,,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,
10407226,home,RFC Seraing,Steve Mvoué,mvoue-steve,S. Mvoué,M,10,185,158,M,985969,EUR,1012608000,M,5,5,False,29.0,21.0,5.0,4.0,8.0,11.0,13.0,18.0,3.0,,,,71.0,43.0,6.1,10.0,3,,,,6.0,4.0,,,2.0,,,2.0,1.0,,,,1.0,3.0,1.0,,,,,2.0,1.0,2.0,1.0,,,,,,
10407226,home,RFC Seraing,Christophe Lepoint,christophe-lepoint,C. Lepoint,D,,188,10,M,45907,EUR,467424000,M,23,23,False,26.0,19.0,2.0,,11.0,16.0,8.0,10.0,4.0,,,,90.0,33.0,7.1,7.0,3,,,1.0,4.0,1.0,,,1.0,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,,2.0,,,True,,,,,
10407226,home,RFC Seraing,Mathieu Cachbach,mathieu-cachbach,M. Cachbach,M,17,180,36,M,1127196,EUR,990576000,M,6,6,False,31.0,21.0,4.0,2.0,9.0,11.0,12.0,21.0,6.0,,,,90.0,51.0,7.1,12.0,1,1.0,,1.0,4.0,7.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,Mathieu Cachbach,,,,,1.0,,3.0,,,,,,
10407226,home,RFC Seraing,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,M,21,21,False,22.0,18.0,1.0,,5.0,7.0,15.0,17.0,3.0,,,,90.0,47.0,5.9,13.0,0,2.0,2.0,1.0,12.0,4.0,7.0,2.0,2.0,1.0,1.0,,,,1.0,,2.0,,3.0,,,,,4.0,,,,,1.0,,,,
10407226,home,RFC Seraing,Vagner Dias,vagner-dias,V. Dias,F,,168,117,M,913191,EUR,821232000,M,7,7,False,22.0,17.0,3.0,2.0,6.0,7.0,13.0,25.0,5.0,,,,88.0,46.0,7.4,19.0,2,10.0,2.0,2.0,6.0,6.0,,,,,,3.0,2.0,3.0,2.0,,1.0,1.0,,,,2.0,,3.0,,,2.0,,,,,,
10407226,home,RFC Seraing,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1402,M,943593,EUR,885427200,F,10,10,False,21.0,12.0,,,3.0,3.0,9.0,18.0,,,,,81.0,35.0,6.8,14.0,4,,,1.0,5.0,7.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,,4.0,1.0,1.0,,,,,1.0,1.0,3.0,1.0,,,,,,
10407226,home,RFC Seraing,Gerald Kilota,gerald-kilota,G. Kilota,D,,170,29,M,347130,EUR,757468800,D,8,8,True,5.0,5.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,,,,19.0,9.0,6.6,2.0,0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
10407226,home,RFC Seraing,Sambou Sissoko,sambou-sissoko,S. Sissoko,M,6,186,53,M,893030,EUR,925171200,M,27,27,True,13.0,11.0,4.0,2.0,7.0,7.0,5.0,7.0,2.0,,,,19.0,21.0,7.5,3.0,0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,
10407226,home,RFC Seraing,Valentin Guillaume,valentin-guillaume,V. Guillaume,M,14,183,14,M,1134596,EUR,987465600,M,14,14,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,,9.0,4.0,6.5,1.0,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407226,home,RFC Seraing,Abdoulaye Sylla,abdoulaye-sylla,A. Sylla,D,2,181,345,M,1102501,EUR,955324800,D,2,2,True,,,,,,,,,,,,,2.0,2.0,,,0,,,,,1.0,,,2.0,,,,,,,,1.0,,,Abdoulaye Sylla,,,,,,,,,,,,,
10407226,home,RFC Seraing,Timothy Martin,timothy-martin,T. Martin,G,,190,29,M,1123609,EUR,985651200,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Timothy Martin,,,,,,,,,,,,,
10407226,home,RFC Seraing,Sandro Trémoulet,sandro-tremoulet,S. Trémoulet,D,18,190,152,M,1388249,EUR,942883200,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407226,home,RFC Seraing,Ejaita Ifoni,ifoni-ejaita,E. Ifoni,F,26,187,26,M,1174492,EUR,950400000,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ejaita,Ifoni,,,,,,,,,,,,
10407226,away,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,225,M,182363,EUR,812505600,G,12,12,False,19.0,17.0,3.0,1.0,17.0,17.0,,2.0,8.0,,2.0,2.0,90.0,29.0,6.5,2.0,0,,,,,2.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,
10407226,away,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,25,25,False,53.0,44.0,3.0,1.0,24.0,27.0,20.0,29.0,4.0,,,,90.0,95.0,6.7,21.0,0,3.0,,3.0,8.0,6.0,2.0,,3.0,1.0,2.0,5.0,4.0,4.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,
10407226,away,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,59.0,52.0,9.0,9.0,42.0,45.0,10.0,15.0,7.0,,,,90.0,68.0,7.1,8.0,0,1.0,,3.0,3.0,3.0,,,6.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,
10407226,away,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,66.0,58.0,20.0,13.0,42.0,44.0,16.0,22.0,3.0,,,,90.0,75.0,7.9,8.0,2,,,,2.0,3.0,,,2.0,2.0,1.0,,,,,,2.0,1.0,1.0,Federico,Ricca,2.0,1.0,,,,1.0,,,,,,
10407226,away,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,False,29.0,23.0,2.0,,18.0,21.0,5.0,8.0,2.0,,,,79.0,51.0,6.3,6.0,1,,,3.0,7.0,7.0,,,3.0,1.0,2.0,3.0,2.0,,,,3.0,4.0,,,,,,,1.0,,1.0,,1.0,,,,
10407226,away,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,49.0,34.0,8.0,4.0,18.0,19.0,20.0,42.0,3.0,,,,79.0,83.0,7.8,27.0,2,12.0,4.0,3.0,8.0,7.0,2.0,1.0,,,5.0,,,2.0,4.0,1.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,3.0,,1.0,1.0,,,
10407226,away,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,False,23.0,17.0,6.0,5.0,9.0,11.0,9.0,14.0,4.0,,,,62.0,37.0,6.8,11.0,3,2.0,1.0,,5.0,4.0,2.0,2.0,,,,1.0,,,3.0,,,,2.0,,,,,3.0,1.0,2.0,1.0,,,,,,
10407226,away,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,57.0,48.0,7.0,5.0,27.0,28.0,21.0,29.0,11.0,,,,90.0,72.0,7.3,13.0,1,,,,3.0,5.0,,,1.0,,1.0,5.0,3.0,3.0,1.0,,,2.0,1.0,,,,,,,1.0,,True,,,,,
10407226,away,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,F,11,11,False,38.0,31.0,6.0,4.0,11.0,12.0,20.0,27.0,4.0,,,,89.0,64.0,5.5,19.0,4,1.0,,,9.0,3.0,8.0,2.0,,,,,,1.0,,,,,2.0,,,1.0,,2.0,2.0,1.0,1.0,,,,,,2.0
10407226,away,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,211,M,847147,EUR,825206400,F,9,9,False,13.0,11.0,,,4.0,4.0,7.0,9.0,4.0,,,,90.0,20.0,6.8,6.0,2,,,,2.0,3.0,1.0,,,,,1.0,,3.0,,,2.0,,1.0,,,1.0,,,,1.0,,,1.0,,,,
10407226,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,False,37.0,28.0,5.0,4.0,12.0,13.0,16.0,24.0,1.0,,,,90.0,55.0,7.4,11.0,2,,,,1.0,6.0,4.0,3.0,1.0,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,
10407226,away,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,12.0,7.0,,,,3.0,8.0,13.0,,,,,28.0,18.0,6.5,9.0,0,4.0,1.0,,1.0,3.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,
10407226,away,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,12.0,8.0,1.0,,2.0,2.0,6.0,11.0,2.0,,,,11.0,15.0,6.4,5.0,0,1.0,,2.0,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
10407226,away,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,3.0,2.0,,,,,3.0,5.0,,,,,11.0,8.0,6.8,3.0,2,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,Nachon Nsingi,,1.0,,,,1.0,,,,,,,
10407226,away,Oud-Heverlee Leuven,Mai Traore,mai-traore,M. Traore,F,24,185,117,M,937758,EUR,943401600,F,18,18,True,2.0,1.0,,,,,1.0,3.0,,,,,1.0,3.0,,2.0,0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10407226,away,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407226,away,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407226,away,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
