match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,stat_totalCross,stat_aerialWon,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,captain,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId,stat_goalAssist,stat_hitWoodwork,stat_goals
10438090,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,False,21.0,13.0,1.0,,8.0,10.0,5.0,12.0,,4.0,,,,66.0,28.0,6.8,13.0,1,17,5.0,2.0,,1.0,,,3.0,2.0,,,2.0,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,2.0,1.0,,,,,,
10438090,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,M,27,27,True,7.0,6.0,,,4.0,4.0,2.0,3.0,,2.0,,,,24.0,9.0,6.3,2.0,0,27,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,
10438090,home,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,188,56,M,804313,EUR,799632000,F,95,95,True,8.0,6.0,1.0,1.0,2.0,2.0,4.0,6.0,,4.0,,,,24.0,15.0,6.6,4.0,0,,6.0,4.0,2.0,,,1.0,1.0,1.0,,,2.0,,,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,
10438090,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,True,10.0,7.0,3.0,1.0,6.0,6.0,1.0,4.0,1.0,3.0,,,,17.0,17.0,6.6,3.0,0,3,,3.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10438090,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,7.0,4.0,,,2.0,3.0,2.0,4.0,,2.0,,,,17.0,12.0,6.1,7.0,0,21,2.0,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10438090,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,True,5.0,3.0,1.0,,1.0,2.0,2.0,5.0,,,,,,10.0,11.0,6.6,4.0,0,7,,2.0,,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10438090,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,0,15,,,,,,,,,Magrão,,,,,,,,,,,,,,,,,,,,,,,,
10438090,home,Rio Ave,Sávio,savio,Sávio,D,175,141,M,866369,EUR,801532800,D,16,16,True,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438090,home,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,172,22,M,1087301,EUR,983232000,M,11,11,True,,,,,,,,,,,,,,,,,,0,10,,,,,,,,,Bruno,Ventura,,,,,,,,,,,,,,,,,,,,,,,
10438090,home,Rio Ave,Ukra,ukra,Ukra,M,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Ukra,,,,,,,,,,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,192,816,M,59623,EUR,547862400,G,1,1,False,31.0,13.0,22.0,4.0,13.0,22.0,,9.0,,7.0,,1.0,1.0,90.0,35.0,7.3,18.0,0,1,,,,,,,,,,,,,,,,,,,,True,,,,,,,,1.0,1.0,,,,
10438090,away,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,185,1155,M,787640,EUR,845683200,D,3,3,False,75.0,65.0,8.0,3.0,44.0,50.0,21.0,26.0,5.0,3.0,,,,90.0,90.0,7.5,12.0,0,8,3.0,9.0,,,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,186,6686,M,1001196,EUR,998697600,D,25,25,False,104.0,90.0,7.0,2.0,66.0,71.0,24.0,33.0,2.0,5.0,,,,90.0,111.0,7.5,14.0,0,25,1.0,5.0,1.0,,,3.0,,,Gonçalo,Inácio,,,,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,goncaloinacio_25,1.0,,
10438090,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,183,1301,M,797648,EUR,793065600,D,2,2,False,91.0,85.0,4.0,1.0,53.0,54.0,32.0,40.0,1.0,10.0,,,,88.0,102.0,6.9,9.0,2,2,4.0,4.0,,,,,,,,,4.0,2.0,3.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,
10438090,away,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,171,673,M,97000,EUR,737510400,M,47,47,False,23.0,16.0,2.0,,7.0,9.0,10.0,17.0,,3.0,,,,75.0,44.0,6.5,13.0,0,47,6.0,6.0,2.0,,,3.0,,2.0,,,,1.0,3.0,1.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10438090,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,177,3106,M,926560,EUR,800064000,M,5,5,False,49.0,42.0,3.0,2.0,19.0,20.0,23.0,29.0,2.0,16.0,,,,90.0,66.0,6.4,14.0,1,5,11.0,5.0,2.0,,,3.0,3.0,5.0,Hidemasa,Morita,,,,2.0,3.0,2.0,2.0,,1.0,,,,,,,,,,,,,,
10438090,away,Sporting CP,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,182,19122,M,846425,EUR,986947200,M,15,15,False,81.0,74.0,7.0,4.0,43.0,45.0,31.0,36.0,1.0,9.0,,,,90.0,96.0,7.4,8.0,1,25,5.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,2.0,,2.0,2.0,1.0,,,2.0,,,,,,,,ugartemanu,,,
10438090,away,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,179,1386,M,352882,EUR,792547200,M,11,11,False,35.0,27.0,1.0,,15.0,21.0,12.0,18.0,,8.0,,,,56.0,55.0,6.8,15.0,0,11,2.0,2.0,,,1.0,2.0,1.0,,Nuno,Santos,,,4.0,,2.0,,2.0,,,,,1.0,,,,,,,,,,,
10438090,away,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,167,2823,M,795066,EUR,912643200,F,10,10,False,18.0,16.0,1.0,,8.0,9.0,8.0,9.0,,9.0,,,,56.0,26.0,6.7,7.0,0,10,3.0,3.0,1.0,,,1.0,3.0,,,,1.0,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,173,8267,M,895764,EUR,898992000,F,28,28,False,28.0,16.0,,,5.0,7.0,11.0,26.0,,2.0,,,,87.0,49.0,7.2,22.0,2,8,3.0,8.0,1.0,,,2.0,3.0,,,,,1.0,5.0,1.0,,1.0,5.0,4.0,1.0,,,,1.0,,,,,,,pedroogoncalves28,,1.0,
10438090,away,Sporting CP,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,192,1739,M,1145627,EUR,1085356800,F,79,79,False,14.0,9.0,1.0,,6.0,8.0,4.0,7.0,1.0,,,,,90.0,26.0,7.2,9.0,2,9,4.0,4.0,1.0,,,,4.0,3.0,,,,2.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0
10438090,away,Sporting CP,Arthur Gomes,arthur-gomes,Arthur Gomes,M,175,670,M,822524,EUR,899424000,M,33,33,True,16.0,16.0,2.0,2.0,7.0,7.0,9.0,11.0,1.0,1.0,,,,34.0,35.0,6.7,6.0,0,11,2.0,4.0,,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,,4.0,2.0,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,184,11949,M,830431,EUR,946425600,F,17,17,True,19.0,17.0,,,5.0,5.0,12.0,15.0,,1.0,,,,34.0,28.0,6.4,6.0,0,17,2.0,1.0,,,1.0,,1.0,,Francisco,Trincão,,,1.0,,,,3.0,1.0,,,,,,,,,,,,trincao,,,
10438090,away,Sporting CP,Jovane Cabral,jovane-cabral,J. Cabral,F,176,1128,M,845802,EUR,897782400,F,77,77,True,12.0,6.0,,,4.0,6.0,2.0,6.0,,2.0,,,,15.0,14.0,6.5,7.0,0,11,4.0,1.0,,,,,,1.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Héctor Bellerín,hector-bellerin,H. Bellerín,D,178,3870,M,188365,EUR,795571200,D,19,19,True,3.0,2.0,2.0,2.0,,,2.0,3.0,1.0,,,,,10.0,5.0,6.6,1.0,0,2,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Bellerín,,,
10438090,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,190,4976,M,1394342,EUR,1070496000,D,26,26,True,7.0,6.0,,,4.0,4.0,2.0,3.0,1.0,1.0,,,,9.0,9.0,6.8,1.0,0,26,,2.0,,,,1.0,,,Ousmane,Diomande,,,,1.0,,,,,,,,,,,,,,,,ousdiomande,,,
10438090,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Luís Neto,luis-neto,L. Neto,D,185,201,M,59731,EUR,580608000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Rochinha,rochinha,Rochinha,M,169,158,M,352874,EUR,799459200,F,16,16,True,,,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438090,away,Sporting CP,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,177,829,M,1087046,EUR,1060646400,M,32,32,True,,,,,,,,,,,,,,,,,,0,40,,,,,,,,,Mateo Tanlongo,,,,,,,,,,,,,,,,,,,,,,,,
