match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_errorLeadToAGoal,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_interceptionWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_ownGoals,stat_hitWoodwork,stat_totalOffside
12436919,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,False,29.0,22.0,8.0,1.0,0.0,21.0,24.0,1.0,5.0,8.0,1.0,3.0,4.0,90.0,39.0,6.8,7.0,0.00025359,0,-0.5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436919,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,False,60.0,56.0,,,0.0,13.0,14.0,45.0,52.0,4.0,,,,61.0,73.0,7.2,8.0,0.168788,0,,,,True,6.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12436919,home,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,96.0,90.0,3.0,1.0,0.0,56.0,57.0,34.0,39.0,1.0,,,,90.0,105.0,7.1,6.0,0.0187414,3,,,,,,,4.0,3.0,4.0,1.0,4.0,,,,1.0,1.0,2.0,1.0,1.0,0.2433,,,,,,,,,,,,,,,
12436919,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,80.0,64.0,5.0,1.0,0.0,40.0,47.0,24.0,33.0,2.0,,,,90.0,94.0,6.8,16.0,0.0122547,1,,,,,,,5.0,3.0,13.0,1.0,3.0,7.0,5.0,1.0,1.0,1.0,,,1.0,0.0551,1.0,1.0,,,,,,,,,,,,,
12436919,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,43.0,37.0,4.0,2.0,0.0,18.0,20.0,19.0,23.0,2.0,,,,90.0,73.0,7.2,11.0,0.0358305,1,,,,,,,1.0,6.0,7.0,,2.0,4.0,2.0,2.0,3.0,1.0,,,2.0,0.0547,,1.0,2.0,1.0,4.0,,,,,,,,,,
12436919,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,56.0,42.0,5.0,2.0,0.0,12.0,17.0,30.0,40.0,7.0,,,,90.0,73.0,6.9,16.0,0.0180921,2,,,,,1.0,,3.0,5.0,7.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,0.5575,,2.0,2.0,1.0,,1.0,2.0,,,,,,,,
12436919,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,61.0,60.0,2.0,2.0,0.0,19.0,19.0,41.0,42.0,2.0,,,,90.0,72.0,7.4,2.0,0.0420289,0,,,,,,,1.0,5.0,7.0,1.0,,5.0,5.0,1.0,,,,1.0,3.0,,,2.0,,,,,,1.0,,,,,,,
12436919,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,24.0,21.0,,,0.0,2.0,2.0,20.0,25.0,2.0,,,,61.0,37.0,7.0,10.0,0.157549,1,,,,,3.0,1.0,1.0,4.0,3.0,,1.0,,,3.0,,1.0,,,,0.0948,,1.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,
12436919,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,40.0,36.0,5.0,4.0,0.0,8.0,9.0,30.0,36.0,4.0,,,,89.0,57.0,8.0,8.0,0.422746,7,,,,,5.0,2.0,,1.0,3.0,,,2.0,2.0,3.0,,2.0,3.0,,,0.2855,,1.0,,,,,,1.0,,2.0,0.1641,,,,
12436919,home,Chelsea,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,19,19,False,10.0,8.0,,,0.0,2.0,2.0,6.0,11.0,3.0,,,,52.0,20.0,6.7,7.0,0.0127479,2,,,,,3.0,,,3.0,2.0,,,1.0,,,2.0,1.0,1.0,,,0.1363,,,2.0,1.0,1.0,,1.0,,,,,,,,
12436919,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,10.0,7.0,,,0.0,,1.0,7.0,9.0,1.0,,,,52.0,17.0,6.7,7.0,0.0180456,2,,Nicolas Jackson,,,,,1.0,5.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,0.0418,,1.0,,,1.0,,,3.0,,,,,,,
12436919,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,True,16.0,12.0,2.0,1.0,0.0,1.0,2.0,12.0,17.0,2.0,,,,38.0,29.0,7.4,8.0,0.0787756,3,,,,,3.0,1.0,,2.0,3.0,,,1.0,1.0,,,,2.0,,,0.1978,,1.0,2.0,1.0,,,,1.0,,1.0,0.1585,1.0,,,
12436919,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,8.0,7.0,,,0.0,1.0,2.0,6.0,6.0,2.0,,,,38.0,13.0,6.8,3.0,0.0199148,0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,
12436919,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,True,25.0,22.0,,,0.0,8.0,8.0,14.0,18.0,1.0,,,,29.0,35.0,6.8,5.0,0.178794,0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436919,home,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,49218,M,Nkunku,769333,EUR,879465600,F,18,18,True,30.0,24.0,,,0.0,6.0,8.0,18.0,22.0,2.0,,,,29.0,33.0,6.7,7.0,0.0134922,0,,,,,,,1.0,4.0,1.0,,,,,,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12436919,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,True,9.0,8.0,1.0,,0.0,7.0,7.0,1.0,2.0,,,,,8.0,9.0,6.5,1.0,0.00061357,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436919,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436919,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,Josh Acheampong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436919,home,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436919,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,Tyrique George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436919,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,False,36.0,14.0,27.0,7.0,0.0,9.0,13.0,5.0,23.0,4.0,,,3.0,90.0,40.0,6.3,22.0,0.00054051,0,-1.6774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436919,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,False,19.0,16.0,4.0,1.0,0.0,11.0,12.0,5.0,8.0,3.0,,,,72.0,32.0,6.9,4.0,0.0015304,0,,,,,1.0,,1.0,1.0,2.0,1.0,5.0,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,
12436919,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,26,26,False,28.0,21.0,7.0,3.0,0.0,19.0,23.0,2.0,5.0,1.0,,,,90.0,38.0,6.8,7.0,0.0006353,0,,,,,,,2.0,3.0,3.0,,3.0,1.0,1.0,1.0,2.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,
