match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_dispossessed,captain,stat_wonContest,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_bigChanceMissed
11409153,home,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,226,M,559582,EUR,764812800,G,12,12,False,31.0,21.0,26.0,16.0,8.0,10.0,13.0,21.0,1.0,9.0,4.0,5.0,90.0,42.0,8.2,10.0,0.00214823,0,0.8322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409153,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,24.0,17.0,6.0,2.0,12.0,13.0,5.0,11.0,5.0,3.0,,,90.0,41.0,7.7,11.0,0.0315199,1,,,,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.438,0.7618,1.0,,,,,,,,,,,,,,,
11409153,home,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,False,24.0,21.0,6.0,4.0,15.0,15.0,6.0,9.0,7.0,6.0,,,90.0,42.0,8.0,5.0,0.00302759,2,,Alemão,,2.0,3.0,5.0,7.0,1.0,,1.0,,2.0,4.0,3.0,1.0,,0.086,0.3528,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
11409153,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,30.0,19.0,7.0,3.0,6.0,7.0,13.0,24.0,6.0,2.0,,,90.0,50.0,7.5,14.0,0.025269,0,,,,3.0,7.0,5.0,10.0,,,,,,3.0,1.0,,,,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,
11409153,home,Portimonense SAD,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,266,M,1009030,EUR,915753600,M,33,33,False,28.0,25.0,2.0,,11.0,13.0,15.0,18.0,4.0,8.0,,,90.0,55.0,7.1,10.0,0.0585026,0,,,,1.0,,4.0,4.0,,,,,,3.0,1.0,1.0,1.0,,,2.0,,3.0,1.0,,3.0,1.0,2.0,,,,,,,,
11409153,home,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,37.0,29.0,6.0,6.0,7.0,9.0,27.0,35.0,,4.0,,,90.0,54.0,7.6,12.0,0.405836,3,,,,1.0,2.0,4.0,7.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,0.1284,,8.0,1.0,,2.0,1.0,7.0,5.0,,True,1.0,2.0,,,,,
11409153,home,Portimonense SAD,Dener,dener,Dener,M,8,185,73,M,243167,EUR,700444800,M,13,13,False,33.0,28.0,5.0,3.0,15.0,15.0,13.0,18.0,2.0,6.0,,,90.0,46.0,6.9,6.0,0.0190657,2,,,,1.0,2.0,6.0,7.0,2.0,,1.0,,,5.0,2.0,,,0.2259,0.0212,,,1.0,2.0,,,,1.0,,,1.0,,,,,
11409153,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,M,18,18,False,17.0,11.0,1.0,,4.0,6.0,8.0,14.0,,2.0,,,82.0,36.0,7.2,10.0,0.119387,2,,,,,2.0,2.0,8.0,,3.0,1.0,,,3.0,2.0,,,0.231,0.0399,,1.0,,1.0,2.0,3.0,1.0,1.0,,3.0,,,,,,
11409153,home,Portimonense SAD,Sylvester Jasper,jasper-sylvester,S. Jasper,M,27,180,184,M,1013994,EUR,1000339200,F,7,7,False,14.0,11.0,,,3.0,4.0,8.0,12.0,1.0,2.0,,,67.0,27.0,7.1,9.0,0.00698675,2,,,,,,1.0,3.0,,1.0,1.0,,,2.0,1.0,3.0,,0.0788,0.0674,,1.0,,2.0,,2.0,,,,1.0,,,,,,
11409153,home,Portimonense SAD,Rildo,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,F,37,37,False,12.0,9.0,1.0,,4.0,4.0,5.0,8.0,1.0,2.0,,,82.0,25.0,7.5,6.0,0.00349205,4,,,,5.0,2.0,8.0,6.0,,2.0,1.0,,,,,2.0,2.0,0.1873,0.1637,1.0,2.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,
